Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
18.6,18.04,13.35,-0.52,12.67,-2.01,6.47,-7.48,-12.74,-5.25,-19.78,-6.04,-4.14,0.56,-15.31,-14.92,-4.85,12.55,5.53,3.9,1.51
18.97,17.04,6.49,-1.09,9.2,-6.16,1.48,-13.1,-9.47,-0.58,-18.52,-1.13,1.03,2.29,-17.51,-10.19,-2.31,12.95,0.8,4.26,5.72
20.89,15.26,3.29,-2.7,5.29,-10.6,-4.95,-12.33,-1.62,1.52,-16.97,2.21,4.55,3.64,-19.53,-7.55,0.02,11.05,-5.02,5.41,8.28
23.28,13.17,5.24,-4.15,1.83,-14.9,-10.77,-4.99,8.23,0.5,-12.93,2.71,5.21,3.82,-21.41,-7.3,1.23,7.05,-10.32,6.42,8.2
24.98,12.14,10.4,-4.52,0.42,-18.37,-14.65,6.91,17.34,-2.58,-8.79,0.78,3.06,2.61,-23.35,-8.99,1.35,1.99,-14.8,7.45,6.73
25.34,12.48,18.03,-2.28,3.17,-18.41,-12.68,19.06,21.7,-7.44,-10.26,-2.94,-1.85,-0.77,-24.32,-11.97,-0.3,-2.36,-16.02,8.56,3.5
24.46,14.19,25.53,2.94,7.9,-16.61,-6.4,26.71,20.5,-11.57,-17.23,-6.34,-6.83,-4.82,-24.79,-14.76,-2.54,-4.88,-14.38,7.87,1.22
23.09,16.7,28.72,8.46,12.36,-14.31,1.24,27.77,14.33,-14.04,-24.68,-7.97,-10.26,-8.43,-24.82,-14.92,-4.75,-5.61,-11.77,8.25,0.67
21.52,19.29,26.31,13.03,15.75,-11.84,8.86,22.09,3.61,-15.47,-28.82,-7.87,-11.9,-11.65,-24.13,-11.11,-7.3,-4.59,-9.19,13.23,0.23
20.05,21.38,19.91,17.13,16.45,-9.68,15.47,13.52,-8.44,-15.24,-28.23,-6.46,-10.83,-13.75,-22.41,-5.71,-9.34,-2.26,-6.3,14.85,-0.11
19.48,22.94,10.88,19.67,13.64,-9.99,17.01,4.65,-16.0,-12.3,-26.02,-4.09,-6.27,-13.3,-21.15,-2.06,-9.09,-0.17,-5.61,16.54,1.23
20.92,23.54,2.49,18.79,9.01,-11.4,13.7,-1.29,-16.39,-8.35,-24.55,-1.77,-0.68,-11.03,-20.58,-1.07,-6.41,0.61,-7.35,18.52,3.42
23.41,22.98,-1.93,15.15,5.05,-12.44,8.35,-1.29,-11.77,-5.7,-21.96,-0.56,3.84,-8.84,-20.33,-2.58,-3.07,-0.21,-10.01,17.21,4.74
25.19,21.3,-0.87,10.53,2.79,-12.8,2.55,5.37,-5.1,-5.24,-18.41,-0.83,6.54,-7.47,-20.04,-5.58,-0.59,-2.99,-12.53,13.91,4.2
25.2,18.75,5.8,6.72,2.63,-12.16,-1.87,17.35,0.78,-7.27,-14.78,-2.35,6.28,-7.2,-19.6,-9.61,0.32,-6.94,-14.17,9.98,1.99
22.8,16.06,17.01,4.56,6.06,-8.0,-1.14,27.63,2.33,-11.86,-12.87,-4.31,2.65,-8.9,-17.94,-14.27,-1.3,-9.95,-12.66,6.09,-2.22
18.32,15.06,28.11,4.5,11.23,-2.11,3.21,29.87,-0.91,-16.37,-12.74,-5.41,-2.18,-11.56,-15.74,-17.9,-3.84,-10.93,-8.9,4.04,-6.02
13.82,15.54,34.87,6.38,16.28,4.31,8.67,24.23,-7.02,-18.66,-13.82,-5.6,-6.07,-13.75,-13.6,-19.66,-6.01,-9.53,-4.73,1.85,-7.77
10.13,16.69,36.86,9.99,20.76,10.83,14.67,14.42,-15.28,-19.17,-15.58,-6.0,-8.79,-15.27,-11.6,-19.31,-8.14,-5.94,-0.57,-0.36,-8.44
7.0,17.13,35.43,14.26,23.47,16.13,19.11,3.93,-24.75,-19.15,-16.94,-6.91,-10.26,-15.96,-9.95,-16.9,-10.36,-1.53,2.84,2.26,-8.95
6.01,16.53,31.12,16.0,22.43,17.04,17.42,-4.93,-29.89,-17.49,-14.0,-6.42,-9.3,-14.47,-9.36,-13.22,-10.59,1.81,2.7,6.57,-8.1
8.36,15.15,25.64,12.02,19.34,14.93,9.86,-12.16,-27.38,-14.59,-6.43,-4.62,-6.5,-11.15,-9.19,-9.29,-8.21,3.52,-0.98,7.72,-6.25
12.9,13.47,20.57,3.32,16.95,12.01,-0.47,-18.1,-18.07,-11.73,2.89,-2.86,-3.34,-7.41,-8.89,-6.08,-4.2,3.85,-6.08,5.73,-4.75
18.14,12.12,17.38,-6.89,15.85,9.13,-11.06,-21.09,-5.02,-9.86,9.71,-1.48,-0.88,-3.96,-8.25,-4.24,0.41,2.69,-10.82,1.68,-3.87
23.31,12.05,17.3,-15.33,15.59,6.67,-19.38,-17.74,8.12,-9.54,8.99,-2.05,0.27,-1.58,-7.68,-5.21,4.7,0.38,-14.63,-0.56,-3.94
27.19,12.71,22.19,-19.38,18.49,7.22,-21.27,-9.95,15.85,-12.1,-1.45,-4.83,-1.84,-2.04,-7.0,-9.07,6.66,-1.83,-15.29,1.33,-5.77
29.07,14.55,28.44,-18.88,23.69,9.32,-18.27,-4.0,16.73,-15.18,-15.21,-7.67,-5.67,-4.11,-6.38,-12.94,6.93,-2.94,-13.22,3.62,-7.88
28.58,17.19,29.7,-16.3,29.45,11.9,-13.34,-4.26,12.45,-16.33,-24.63,-9.23,-8.15,-5.78,-5.35,-14.29,6.57,-2.21,-9.89,2.34,-8.22
25.95,19.41,24.36,-12.18,34.19,14.56,-7.52,-10.27,4.74,-15.65,-29.14,-9.22,-8.04,-6.81,-3.91,-12.88,5.56,0.38,-6.16,0.02,-7.13
22.73,20.74,14.07,-7.72,36.76,16.31,-2.41,-19.88,-3.35,-13.43,-30.04,-8.13,-4.85,-6.91,-2.55,-9.91,4.85,3.85,-2.77,-1.95,-5.17
21.19,21.29,0.36,-5.57,34.65,14.53,-2.31,-29.45,-7.06,-8.96,-26.45,-5.89,1.24,-4.87,-2.36,-5.96,6.33,6.44,-2.1,-2.96,-1.85
22.99,20.56,-12.35,-7.28,29.43,10.62,-6.72,-35.08,-4.66,-4.04,-20.53,-4.3,7.7,-1.47,-3.04,-2.31,9.31,7.24,-3.9,-3.3,1.41
26.89,18.64,-20.58,-11.46,23.44,6.07,-12.99,-34.56,2.59,-0.48,-12.65,-4.67,12.06,1.48,-4.18,-0.48,12.04,5.98,-6.63,-3.17,2.96
30.66,15.99,-22.67,-16.19,17.2,1.4,-19.31,-27.85,12.92,1.44,-6.25,-6.41,13.67,3.54,-5.09,-0.62,13.83,2.49,-8.81,-2.28,2.48
33.03,13.16,-18.24,-20.13,11.64,-2.79,-23.94,-16.61,24.12,1.58,-4.35,-8.31,12.55,4.46,-5.59,-2.39,14.63,-1.87,-9.93,-1.61,0.57
33.53,11.39,-8.5,-21.5,10.69,-4.15,-23.03,-4.49,31.1,-1.15,-8.3,-10.89,8.32,3.08,-5.18,-6.25,13.14,-5.46,-7.89,-1.07,-3.48
32.53,12.17,1.08,-19.12,12.73,-4.24,-18.25,3.66,31.8,-4.97,-16.16,-13.08,3.56,0.6,-4.73,-11.19,10.44,-7.15,-3.52,1.53,-7.76
30.97,14.62,6.77,-13.53,15.56,-3.81,-11.92,6.89,26.64,-8.39,-22.56,-14.59,0.17,-1.54,-4.48,-14.68,7.56,-6.48,1.53,2.38,-11.08
29.01,17.96,7.31,-7.26,18.94,-2.95,-5.46,3.34,16.98,-10.48,-24.55,-15.41,-1.73,-3.27,-4.57,-16.39,4.9,-3.75,6.08,4.02,-12.7
27.18,21.16,4.25,-3.12,21.65,-2.69,-1.0,-7.58,6.15,-10.33,-21.96,-14.24,-1.62,-3.91,-4.71,-15.41,3.11,0.14,9.68,5.55,-12.41
26.44,23.4,-1.42,-3.04,21.53,-5.72,-2.58,-20.43,-0.03,-7.01,-14.91,-10.59,1.71,-2.06,-5.58,-10.49,3.52,3.61,9.89,2.76,-9.23
27.37,24.3,-6.27,-7.09,19.22,-10.88,-9.73,-30.3,0.32,-3.0,-6.03,-6.75,6.21,1.4,-7.09,-2.97,5.17,5.25,6.61,-0.09,-5.79
29.55,24.29,-7.22,-12.53,16.41,-16.25,-18.58,-33.44,5.52,-0.76,3.11,-5.67,9.63,4.51,-8.93,2.6,6.99,4.94,1.94,-1.73,-4.34
32.75,23.88,-3.5,-17.86,14.38,-20.92,-26.88,-30.5,14.24,-0.37,9.03,-7.61,11.79,7.17,-10.71,1.56,9.01,2.88,-2.27,-2.01,-3.96
36.54,24.21,4.85,-22.63,14.38,-23.91,-32.91,-23.24,24.02,-0.82,5.53,-10.86,12.43,9.1,-12.13,-5.36,11.2,0.15,-5.22,-1.89,-3.28
38.74,24.95,16.53,-25.33,17.83,-22.9,-32.83,-14.36,29.09,-3.11,-6.58,-14.9,10.04,8.51,-12.57,-14.31,11.32,-1.81,-4.83,0.33,-3.76
38.52,26.72,26.79,-25.38,22.67,-19.91,-28.24,-9.09,27.9,-5.38,-17.29,-17.96,6.31,6.39,-12.45,-21.44,10.12,-2.36,-1.88,0.22,-4.17
36.49,28.95,32.46,-23.04,26.09,-15.77,-21.42,-8.52,21.72,-6.65,-22.43,-19.59,2.92,3.93,-12.15,-25.14,8.5,-1.37,2.0,-2.41,-4.64
32.88,30.83,32.1,-18.79,29.19,-10.83,-13.19,-12.37,12.25,-6.61,-25.81,-20.22,1.16,1.28,-11.99,-25.6,6.86,1.39,5.7,-3.24,-5.25
28.88,31.64,25.54,-13.45,31.17,-6.11,-5.43,-18.79,2.29,-5.54,-28.37,-19.82,1.73,-0.98,-12.32,-23.4,5.65,4.96,8.63,-1.08,-5.61
26.04,31.24,14.81,-9.21,29.63,-4.24,-2.59,-25.19,-3.15,-2.54,-26.34,-17.56,5.25,-1.3,-13.79,-19.65,6.37,7.76,8.35,-0.13,-4.08
25.27,29.29,4.5,-7.39,25.54,-4.28,-4.34,-28.0,-2.7,0.46,-20.55,-14.03,9.75,-0.16,-15.76,-14.92,8.3,8.82,5.22,-3.05,-2.27
25.64,25.87,-0.86,-7.37,20.75,-5.12,-8.09,-25.51,1.53,0.73,-13.31,-11.3,12.56,0.56,-17.86,-10.85,9.69,7.54,0.64,-2.8,-2.75
26.29,22.11,-0.19,-9.07,16.95,-6.27,-12.46,-18.55,8.5,-1.26,-5.87,-10.82,13.64,0.78,-19.84,-9.97,10.46,4.26,-3.89,0.3,-5.48
26.88,19.33,4.74,-12.47,15.52,-6.7,-16.29,-10.08,16.61,-3.73,1.54,-12.31,13.35,0.71,-21.54,-13.51,10.81,0.26,-7.91,2.23,-7.94
26.83,18.21,12.99,-15.48,18.48,-3.75,-15.27,-2.19,20.04,-7.5,5.79,-15.61,10.84,-1.34,-22.31,-19.84,9.51,-2.68,-8.96,2.97,-11.14
25.8,19.02,21.59,-16.31,23.75,0.48,-10.62,1.32,17.31,-10.9,5.2,-17.76,7.98,-4.24,-22.56,-25.73,7.5,-3.79,-7.83,2.59,-13.16
24.87,21.17,27.05,-15.56,28.85,5.04,-4.79,-1.6,10.45,-11.97,-1.19,-17.31,7.23,-6.35,-22.37,-29.01,6.34,-2.73,-6.09,0.91,-13.31
24.31,23.63,27.51,-13.86,32.8,9.65,1.32,-10.17,0.63,-10.97,-8.64,-14.42,8.43,-7.98,-21.99,-28.89,5.65,0.05,-4.57,-0.96,-11.96
24.44,25.11,22.12,-12.13,35.28,13.26,6.13,-22.41,-9.07,-8.36,-12.4,-10.52,11.28,-8.79,-21.41,-25.84,5.29,3.39,-3.57,-2.83,-9.39
25.86,25.4,12.45,-11.27,33.99,13.38,5.61,-33.47,-13.5,-4.47,-11.28,-6.76,15.81,-7.74,-21.59,-21.49,6.6,5.59,-5.69,-1.77,-6.09
29.06,24.17,3.55,-12.35,29.86,11.13,0.36,-38.75,-10.82,-0.82,-5.63,-4.43,20.69,-5.45,-22.1,-17.12,9.0,5.44,-10.92,-1.36,-3.78
32.64,21.82,0.1,-15.0,24.87,8.12,-6.52,-37.62,-2.9,1.47,1.89,-3.55,23.84,-3.6,-22.5,-14.18,10.8,2.92,-17.43,-2.5,-2.75
35.53,19.02,1.84,-17.64,19.15,5.15,-13.45,-31.19,8.19,2.51,8.62,-3.54,24.66,-2.43,-22.61,-13.25,11.71,-1.65,-23.37,-4.18,-2.94
37.19,16.54,7.57,-18.75,15.32,2.89,-18.91,-21.59,19.3,2.03,12.09,-4.14,22.5,-2.36,-22.35,-14.46,12.0,-6.77,-27.9,-5.82,-4.01
36.93,15.03,15.85,-16.82,15.87,4.05,-18.93,-12.0,24.71,-1.15,10.5,-6.71,16.93,-4.6,-21.22,-18.01,10.33,-10.65,-28.79,-4.11,-6.89
34.56,14.71,22.4,-12.18,18.3,7.21,-14.63,-6.44,23.01,-4.79,6.19,-9.36,9.88,-7.76,-19.71,-21.87,7.46,-12.13,-26.49,1.66,-9.89
31.47,15.15,24.78,-7.39,21.06,11.49,-8.53,-5.96,15.79,-7.1,2.62,-10.88,4.35,-9.93,-17.85,-23.76,4.83,-10.53,-22.35,4.21,-11.55
28.27,16.38,23.33,-3.43,23.43,15.94,-1.76,-8.36,4.42,-8.4,1.87,-11.87,1.34,-11.3,-16.18,-23.66,2.34,-6.31,-17.5,3.02,-11.75
24.9,17.02,19.39,-0.54,24.32,19.39,3.66,-12.53,-7.73,-9.13,3.76,-11.67,0.93,-11.94,-15.03,-20.96,0.1,-1.26,-13.05,1.15,-11.09
22.62,16.7,12.14,-0.43,22.53,19.58,3.75,-18.95,-14.19,-7.01,7.85,-8.73,3.93,-10.09,-14.92,-15.46,-0.02,3.19,-11.81,-2.67,-8.21
22.63,15.24,3.72,-4.39,19.4,18.07,-1.13,-25.91,-12.55,-3.46,10.53,-4.22,8.74,-6.6,-15.73,-9.17,1.87,6.02,-13.73,-4.97,-4.47
23.84,13.02,-2.3,-9.81,16.63,16.56,-7.57,-27.76,-4.88,-1.05,8.99,-1.46,13.32,-3.29,-17.06,-5.8,4.27,6.74,-16.85,-3.67,-1.81
25.19,10.49,-3.51,-14.34,13.71,15.39,-13.27,-21.88,6.41,-0.61,3.74,-1.72,16.51,-0.75,-18.72,-6.76,6.24,5.11,-19.57,-0.36,-1.15
25.74,8.03,0.83,-16.99,11.51,14.95,-16.39,-9.43,17.92,-2.2,-2.13,-4.31,17.16,0.5,-20.23,-10.73,7.22,2.03,-21.38,0.25,-2.16
24.67,5.66,9.44,-16.86,12.9,17.08,-13.47,4.45,24.27,-6.15,-8.18,-8.34,14.01,-0.8,-20.79,-16.42,5.77,-1.04,-20.32,-0.15,-5.42
21.89,4.67,17.2,-14.13,16.58,19.72,-6.99,13.07,23.7,-9.93,-10.84,-10.76,9.02,-3.61,-20.92,-21.19,3.01,-3.19,-17.66,-0.26,-9.04
18.94,5.22,20.83,-10.7,20.94,22.18,0.17,13.82,17.82,-12.0,-9.35,-10.67,4.48,-6.5,-20.69,-22.78,0.21,-3.81,-14.98,-1.42,-11.44
16.65,7.21,19.42,-7.47,25.46,24.93,6.92,6.22,8.42,-12.23,-6.6,-9.0,1.87,-8.96,-19.92,-20.59,-2.17,-2.58,-12.37,-2.57,-12.35
14.85,9.4,13.69,-4.72,28.71,26.71,11.66,-6.26,-1.59,-10.78,-5.8,-6.41,2.16,-10.3,-18.71,-14.43,-3.68,-0.19,-10.04,-1.87,-12.04
14.91,11.36,5.46,-4.47,28.67,25.18,10.39,-19.92,-6.62,-6.91,-6.21,-2.89,6.13,-8.74,-17.88,-6.27,-2.55,2.08,-10.48,-1.19,-9.62
17.78,12.37,-1.31,-8.07,26.49,21.56,3.7,-31.09,-4.19,-2.63,-5.68,-0.22,11.42,-5.1,-17.15,-1.08,0.61,3.03,-13.51,-0.49,-6.14
21.73,11.95,-3.17,-13.16,23.39,17.15,-4.73,-34.82,3.13,-0.21,-3.09,0.49,15.03,-1.54,-16.38,-0.67,3.82,2.21,-17.36,-0.18,-3.46
25.06,10.36,-0.39,-17.49,20.14,12.13,-12.71,-29.74,12.97,-0.18,0.3,-0.48,15.91,1.3,-15.49,-2.72,6.15,-0.74,-20.62,-0.86,-2.83
26.99,8.6,4.01,-20.58,17.3,7.04,-19.11,-19.65,22.65,-1.93,4.75,-2.28,14.18,2.76,-14.32,-4.96,7.12,-5.0,-23.04,-0.82,-3.6
26.56,7.14,8.53,-21.07,17.16,4.61,-19.92,-8.25,27.14,-5.88,9.29,-5.08,9.81,1.47,-12.06,-6.42,5.57,-8.83,-22.24,-0.9,-6.69
24.17,7.31,11.57,-18.34,18.53,3.45,-16.44,0.19,25.01,-9.92,11.93,-6.67,4.95,-1.32,-9.11,-6.58,2.83,-11.21,-18.58,-2.74,-9.14
21.58,9.14,12.11,-14.5,20.57,2.87,-11.15,2.3,17.39,-12.08,10.02,-5.98,1.62,-3.82,-5.91,-5.58,0.56,-11.68,-13.72,-4.81,-8.95
19.95,12.23,10.08,-10.8,23.28,2.76,-5.5,-1.63,6.19,-12.14,2.99,-3.14,0.72,-5.79,-3.02,-3.57,-0.96,-10.08,-8.91,-6.25,-6.45
18.78,15.49,5.34,-8.03,25.47,1.81,-1.71,-10.65,-5.23,-10.3,-3.71,1.11,2.22,-6.76,-0.75,0.05,-1.59,-7.42,-5.11,-6.2,-2.8
18.13,17.84,-1.95,-7.56,24.46,-2.65,-3.9,-22.07,-11.84,-6.36,-3.63,5.6,6.02,-5.65,-0.06,4.45,-0.5,-5.49,-4.98,-1.57,1.85
18.91,18.27,-8.47,-10.1,21.32,-9.14,-10.74,-29.65,-11.83,-2.79,2.37,8.25,10.46,-3.38,-0.36,7.83,1.6,-5.37,-8.0,5.13,5.95
20.74,17.26,-11.82,-14.05,18.28,-15.42,-18.31,-30.23,-5.87,-1.09,9.22,8.97,13.41,-1.23,-1.1,8.9,3.98,-6.85,-11.75,8.41,8.94
22.81,15.25,-11.39,-17.72,15.78,-20.85,-24.77,-24.82,4.05,-1.38,15.97,8.12,13.65,0.42,-2.03,7.66,6.25,-10.19,-14.73,8.33,10.11
24.85,13.45,-6.83,-20.38,14.48,-24.64,-28.9,-16.45,14.76,-3.16,18.93,6.24,10.7,1.02,-2.83,4.6,8.07,-14.33,-16.62,7.97,9.67
26.55,12.56,2.06,-20.59,16.76,-23.89,-26.75,-6.96,20.48,-6.81,10.44,3.56,4.24,-0.77,-2.87,0.76,8.0,-17.36,-15.05,9.05,7.29
27.04,13.22,10.98,-17.15,20.28,-20.75,-19.85,1.48,19.19,-10.82,-4.93,1.64,-2.66,-4.1,-3.05,-2.55,6.36,-18.69,-10.86,11.39,4.3
26.52,14.79,16.58,-11.57,23.2,-16.53,-10.86,6.18,12.35,-13.83,-18.17,1.27,-6.76,-7.57,-3.54,-4.06,3.82,-18.21,-5.82,10.44,2.06
24.83,16.49,17.75,-5.18,24.36,-11.53,-1.37,4.39,2.03,-15.3,-26.34,1.85,-7.54,-10.3,-3.84,-3.66,1.01,-15.72,-0.58,7.68,1.23
22.84,17.31,13.72,0.34,24.33,-7.26,6.37,-3.97,-8.27,-14.43,-28.36,3.23,-5.36,-11.41,-4.01,-1.44,-0.89,-12.13,4.08,4.01,1.39
21.83,16.99,4.61,3.06,21.57,-6.29,8.38,-14.31,-13.34,-10.9,-23.6,6.29,-0.81,-9.95,-4.97,1.58,-0.45,-9.2,5.42,1.04,2.93
22.26,15.5,-5.2,2.41,17.19,-7.14,5.93,-20.3,-11.1,-6.96,-14.93,8.92,3.65,-7.0,-6.28,3.88,1.32,-7.94,3.75,-1.78,3.77
23.03,13.24,-10.94,0.24,12.05,-7.96,2.48,-18.18,-3.17,-4.82,-5.94,8.61,5.87,-4.42,-7.52,4.03,2.84,-8.71,1.01,-4.92,3.19
23.96,10.45,-11.56,-2.57,8.35,-8.24,-1.04,-9.66,8.44,-4.39,0.65,5.06,5.94,-2.72,-8.71,1.37,3.8,-11.61,-1.75,-6.71,1.11
25.25,8.84,-6.97,-5.6,6.75,-7.86,-4.03,0.26,20.1,-5.52,2.62,0.28,4.08,-2.13,-10.12,-3.49,4.36,-15.67,-4.58,-4.98,-1.42
25.83,8.81,2.66,-7.39,8.7,-4.86,-2.81,8.58,26.52,-8.69,-1.38,-5.53,0.37,-3.54,-10.86,-9.65,3.52,-18.82,-5.21,-1.76,-4.46
24.28,10.06,12.63,-6.75,12.56,-0.8,1.84,13.73,25.82,-11.76,-6.67,-10.99,-3.53,-6.19,-11.12,-15.15,1.72,-20.23,-4.09,1.4,-6.73
21.81,11.87,19.18,-4.94,16.81,2.91,7.11,12.64,19.31,-13.29,-10.57,-14.79,-5.98,-8.82,-11.09,-18.27,-0.15,-19.72,-2.59,5.81,-7.17
19.07,13.85,21.32,-3.17,20.8,6.27,12.12,4.76,8.74,-13.52,-13.19,-16.51,-6.21,-10.76,-10.27,-18.29,-1.96,-16.98,-0.94,10.6,-5.54
16.78,15.25,18.21,-1.7,23.26,8.55,15.5,-7.19,-2.26,-12.38,-13.0,-15.95,-3.35,-11.18,-8.62,-15.44,-2.97,-13.01,0.65,12.23,-3.3
16.14,16.12,9.15,-2.3,21.87,7.37,13.5,-20.37,-8.24,-9.37,-7.87,-12.29,2.59,-9.12,-7.21,-10.3,-1.5,-9.52,-0.45,11.94,-0.15
17.25,15.52,-1.9,-5.34,18.37,4.65,7.3,-29.2,-7.25,-6.11,-1.05,-7.53,9.14,-5.37,-5.86,-4.12,1.83,-7.41,-3.75,8.95,1.93
18.14,13.14,-9.58,-8.16,14.72,2.4,0.49,-28.76,-0.95,-4.51,2.64,-4.27,13.4,-1.86,-4.44,0.54,4.76,-6.88,-7.32,4.82,1.69
18.07,10.0,-11.22,-10.18,11.96,0.94,-5.91,-21.31,8.65,-4.71,3.6,-3.9,15.06,1.09,-3.18,1.13,6.81,-7.8,-9.97,1.05,-0.21
17.24,7.88,-6.75,-12.21,11.03,0.85,-10.93,-11.09,18.13,-7.02,4.79,-6.16,13.88,3.15,-2.39,-3.24,7.83,-8.86,-11.41,-1.98,-2.67
14.68,5.78,2.62,-13.74,13.25,4.2,-11.14,-2.09,22.17,-12.09,6.62,-10.65,9.58,3.15,-1.24,-10.1,6.35,-8.44,-9.61,-3.07,-6.21
10.03,3.91,12.79,-13.31,16.75,9.41,-7.62,2.54,19.57,-17.17,7.96,-14.89,4.99,2.6,0.2,-16.28,3.36,-5.72,-5.38,-4.72,-8.98
4.78,2.8,20.21,-11.27,20.09,15.13,-2.42,1.41,11.77,-20.65,5.02,-16.99,1.67,2.5,1.29,-19.01,-0.09,-1.01,-0.7,-4.33,-10.08
0.37,2.78,22.69,-7.17,22.96,20.95,4.0,-3.51,0.81,-22.48,-3.1,-17.02,-0.12,2.56,1.98,-18.01,-3.14,5.27,4.04,-3.53,-10.09
-0.98,4.37,19.08,-2.63,25.32,25.68,9.37,-10.6,-9.26,-21.23,-10.93,-15.91,0.49,3.21,2.22,-14.82,-4.52,11.77,8.12,-8.71,-9.63
1.55,7.38,10.42,-0.66,25.06,26.2,8.79,-18.15,-13.9,-16.93,-12.41,-14.26,3.65,5.46,0.94,-12.08,-2.85,16.54,8.6,-14.35,-8.53
7.4,9.78,0.81,-3.04,23.23,23.99,2.67,-23.74,-12.17,-12.29,-7.98,-14.13,7.32,8.62,-1.28,-10.99,0.7,19.0,5.69,-14.98,-8.11
14.71,11.18,-5.26,-8.02,21.47,21.25,-5.54,-25.1,-5.68,-9.8,-2.74,-15.63,9.68,11.37,-3.81,-11.64,4.34,19.33,1.5,-12.14,-9.16
21.59,11.56,-6.56,-13.15,20.1,18.42,-13.69,-21.76,4.21,-9.17,-0.73,-17.0,10.26,13.77,-5.88,-13.87,7.69,18.0,-2.12,-10.7,-10.83
26.53,11.32,-3.31,-17.14,19.76,16.42,-19.54,-14.95,14.06,-10.72,-3.26,-17.74,8.41,15.62,-7.27,-17.01,10.27,16.11,-4.51,-10.74,-12.13
28.72,10.54,4.48,-18.44,22.16,17.64,-19.0,-8.08,17.97,-15.21,-7.99,-19.43,3.67,15.78,-7.29,-20.71,10.21,15.33,-3.41,-12.9,-13.99
27.98,10.29,12.11,-17.01,24.9,19.94,-14.26,-4.95,14.39,-19.74,-9.23,-20.86,-1.49,14.94,-6.78,-24.04,8.28,16.11,-0.18,-15.32,-15.1
25.88,11.04,14.98,-14.2,26.83,22.17,-7.58,-6.45,5.22,-22.73,-8.18,-21.22,-4.71,14.09,-5.98,-26.05,5.63,18.32,3.54,-15.55,-15.15
23.73,12.74,13.12,-10.69,28.51,23.89,0.04,-12.28,-6.66,-23.47,-8.32,-19.96,-5.38,13.21,-5.16,-26.51,2.88,21.8,6.92,-15.09,-13.5
22.48,14.3,8.68,-6.8,29.55,24.44,6.68,-19.85,-17.41,-22.31,-11.54,-17.61,-3.44,12.85,-4.43,-25.37,0.69,25.49,9.38,-14.61,-11.2
22.75,14.65,2.49,-3.85,27.88,21.37,8.09,-25.13,-22.6,-19.41,-13.69,-14.1,0.62,13.98,-4.73,-23.07,0.5,27.74,8.55,-13.91,-8.02
24.56,13.66,-3.26,-3.63,23.96,16.12,4.67,-26.59,-20.73,-16.83,-11.68,-11.56,4.72,16.06,-5.55,-20.67,1.96,27.78,4.83,-12.53,-5.23
26.8,11.71,-6.82,-5.64,19.54,10.52,-0.66,-24.1,-13.02,-15.47,-6.77,-10.95,7.06,17.87,-6.47,-19.01,3.86,25.67,0.2,-9.34,-5.1
28.66,8.54,-7.05,-8.67,15.51,5.02,-6.43,-17.86,-2.14,-15.9,-0.01,-11.98,7.16,19.08,-7.3,-18.58,5.46,21.39,-4.08,-4.17,-6.76
28.87,5.64,-3.49,-11.06,12.65,0.22,-11.0,-8.23,8.48,-18.39,4.62,-13.59,4.59,19.32,-7.89,-19.42,5.99,16.13,-7.45,3.33,-9.32
27.22,3.77,4.01,-11.43,12.86,-1.01,-10.04,2.2,13.99,-22.36,1.43,-15.05,-0.62,17.7,-7.27,-21.38,4.26,11.74,-7.4,10.11,-12.72
24.28,3.25,11.58,-9.6,14.39,-0.71,-5.54,8.66,13.22,-25.48,-5.76,-14.58,-5.62,15.31,-5.95,-23.1,1.56,9.04,-4.64,14.47,-14.89
21.43,4.32,15.32,-7.43,16.18,0.24,-0.1,8.11,6.91,-26.4,-10.31,-11.84,-8.45,13.28,-4.17,-22.38,-0.78,8.24,-1.02,13.35,-14.52
19.08,6.9,13.74,-5.55,17.29,1.98,5.79,1.19,-3.76,-25.2,-9.15,-7.81,-8.71,11.59,-2.09,-18.94,-2.68,9.35,2.46,6.52,-11.91
16.75,8.79,7.95,-4.26,16.7,2.84,10.4,-8.97,-15.33,-22.54,-3.56,-3.41,-6.36,10.58,0.06,-13.23,-4.0,10.94,5.22,-0.19,-8.1
14.81,8.87,-0.62,-3.79,12.8,0.36,10.19,-17.72,-22.49,-18.47,2.5,1.97,-1.24,11.66,1.57,-6.07,-3.33,11.55,5.23,-4.07,-3.36
13.76,6.64,-9.11,-4.38,7.28,-3.98,6.4,-21.37,-22.52,-14.58,5.36,7.59,4.34,14.05,2.51,0.83,-1.59,10.35,3.05,-4.97,0.78
13.16,2.99,-13.45,-4.8,2.04,-8.37,2.15,-18.23,-16.85,-12.29,4.88,11.57,7.73,16.42,3.22,6.06,-0.04,7.63,0.52,-6.84,3.02
12.33,-0.91,-12.29,-3.81,-2.68,-12.24,-1.08,-8.78,-7.86,-12.77,3.26,12.84,7.55,18.3,3.53,9.07,0.57,3.16,-1.3,-8.64,2.1
10.71,-4.02,-6.73,-1.47,-5.38,-14.61,-1.91,4.42,1.35,-15.71,4.25,10.9,4.1,19.16,3.48,8.57,0.11,-1.72,-2.16,-11.35,-1.66
