Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
1.01,-45.03,-24.42,5.61,-7.06,2.96,-17.15,-17.97,12.24,34.73,3.55,16.54,7.52,1.08,-13.89,17.36,8.84,12.1,-9.05,2.84,8.39
0.9,-54.62,-20.12,1.21,-9.39,-0.01,-21.16,-15.61,23.19,33.66,14.91,17.14,4.69,2.16,-8.4,15.91,8.64,5.68,-7.54,4.02,4.81
-1.74,-62.63,-9.82,-1.86,-10.71,-3.35,-23.21,-7.19,33.99,32.03,24.49,15.79,-0.0,1.17,-4.31,12.08,7.67,-0.7,-5.91,4.55,-0.47
-5.68,-68.1,1.34,-3.6,-10.78,-6.39,-23.26,3.75,42.39,31.36,26.95,13.45,-4.43,-1.25,-1.77,9.49,6.66,-4.85,-5.42,3.95,-4.01
-10.39,-71.03,8.44,-3.93,-9.24,-7.87,-20.65,11.89,45.42,32.47,21.26,11.42,-6.82,-4.49,-0.21,10.44,5.32,-5.41,-5.68,2.2,-3.43
-15.03,-72.57,8.97,-2.39,-7.04,-7.83,-15.99,13.97,41.78,35.41,10.57,10.52,-5.75,-7.25,1.19,15.37,4.19,-2.37,-5.77,1.05,-1.37
-18.2,-74.0,1.07,-0.07,-6.78,-8.37,-12.91,9.89,35.21,41.34,-0.87,12.61,-0.47,-7.81,2.41,23.86,4.99,2.27,-7.62,0.28,2.82
-18.52,-76.01,-11.1,1.01,-7.62,-9.07,-12.11,1.02,29.44,48.53,-10.14,16.12,7.22,-6.52,3.62,33.6,7.42,6.29,-10.49,-0.01,7.07
-16.36,-78.87,-22.75,0.07,-8.67,-9.75,-13.45,-10.39,26.43,54.88,-13.57,19.29,14.55,-4.13,5.3,42.27,10.34,8.06,-12.84,-0.23,9.7
-12.9,-83.56,-31.31,-2.37,-10.59,-11.57,-17.26,-19.67,28.43,58.82,-9.32,21.6,19.95,-0.96,7.79,48.17,13.29,6.25,-14.3,0.34,9.16
-9.28,-89.01,-33.95,-5.62,-12.75,-14.49,-22.65,-22.28,36.03,59.53,-0.28,22.1,22.17,2.15,10.28,49.74,15.97,0.95,-15.43,1.37,5.46
-7.32,-93.93,-28.32,-7.48,-12.65,-16.49,-25.51,-16.67,45.06,56.26,5.18,20.11,19.9,3.44,12.66,46.87,16.69,-5.89,-14.46,3.64,-1.08
-7.62,-96.75,-17.63,-6.96,-11.36,-19.01,-26.23,-5.06,53.18,51.57,5.26,17.66,14.92,2.59,13.63,41.27,16.1,-12.57,-13.0,6.17,-6.15
-9.8,-97.17,-6.35,-5.08,-9.5,-21.5,-24.71,8.5,57.8,46.72,2.31,15.89,8.87,-0.26,13.04,35.74,14.31,-17.28,-12.14,8.5,-7.73
-13.36,-94.98,1.57,-1.94,-6.92,-22.77,-20.07,20.04,55.55,42.75,-1.13,14.91,3.39,-4.72,11.37,32.32,10.96,-18.4,-11.58,9.72,-6.42
-17.12,-91.03,3.67,1.74,-4.26,-22.8,-13.7,23.85,46.74,41.42,-3.94,14.81,0.84,-8.93,9.23,32.12,7.15,-15.95,-11.12,10.54,-2.99
-19.12,-87.0,-1.68,4.82,-3.8,-23.31,-9.52,18.87,36.51,44.22,-5.53,16.21,3.07,-10.71,6.79,35.15,5.35,-11.58,-12.7,11.2,2.92
-18.38,-84.2,-11.87,5.86,-4.52,-23.5,-8.02,7.42,28.29,49.93,-5.25,18.12,8.59,-9.65,4.95,39.71,5.47,-7.1,-15.38,10.53,9.06
-15.59,-83.47,-22.63,4.57,-5.39,-23.24,-8.85,-7.51,24.38,56.49,-1.65,20.15,15.15,-6.66,4.23,43.63,6.87,-4.46,-17.58,8.33,13.34
-11.45,-85.16,-29.34,1.43,-7.02,-23.7,-12.16,-20.98,26.95,61.71,4.03,22.66,20.67,-2.75,4.72,45.36,9.1,-5.51,-18.74,5.51,14.71
-6.62,-87.37,-29.56,-2.43,-9.09,-24.96,-16.73,-27.28,35.63,63.87,8.52,24.62,23.17,0.63,5.81,43.87,11.34,-10.19,-19.19,2.98,13.13
-3.32,-89.06,-22.75,-5.12,-9.55,-25.22,-18.51,-24.46,45.75,61.96,9.75,23.85,21.07,1.21,6.93,38.61,11.54,-16.49,-17.34,2.18,9.1
-3.14,-89.95,-12.04,-5.62,-9.78,-25.79,-17.63,-14.28,54.26,58.18,10.75,21.79,15.89,-0.86,6.86,31.57,9.99,-22.55,-14.49,1.85,5.08
-5.91,-90.11,-0.91,-4.11,-10.29,-25.8,-14.45,-0.11,58.17,54.33,12.71,19.22,9.2,-5.15,5.15,24.94,6.79,-26.52,-12.05,2.38,2.43
-10.81,-88.75,7.87,-0.95,-10.41,-23.65,-8.57,12.36,54.49,51.67,15.53,16.94,2.64,-11.03,1.92,20.49,2.26,-26.68,-10.08,2.53,2.01
-16.22,-86.23,11.45,3.77,-10.35,-19.78,-1.09,18.81,43.57,50.78,18.4,15.38,-1.62,-17.09,-2.23,19.19,-2.33,-23.37,-8.5,3.09,4.1
-19.97,-83.79,7.04,7.94,-11.78,-16.13,4.1,17.24,30.93,53.74,22.26,15.72,-0.77,-20.36,-6.62,21.5,-4.34,-17.95,-8.93,0.27,9.68
-20.83,-82.27,-3.51,9.55,-13.38,-12.11,6.33,8.45,20.89,58.77,22.85,17.41,4.16,-19.98,-9.83,26.03,-3.47,-12.03,-10.09,-3.04,15.97
-19.04,-81.41,-15.68,8.52,-13.71,-7.58,6.24,-4.81,16.7,64.08,17.44,19.2,10.84,-16.63,-11.31,30.17,-0.28,-7.26,-10.4,-3.92,18.69
-15.91,-82.33,-25.32,6.12,-13.87,-4.52,3.41,-15.95,19.86,67.51,11.36,20.15,16.49,-11.84,-11.77,31.47,4.04,-5.95,-10.16,-0.96,18.13
-13.06,-85.15,-29.09,3.37,-14.48,-3.01,-0.97,-18.4,29.14,67.39,9.22,19.74,18.57,-7.53,-11.88,29.65,7.66,-8.6,-9.86,3.09,14.11
-11.93,-87.96,-25.22,1.39,-13.71,-1.24,-2.87,-11.96,39.93,63.6,8.19,17.04,15.74,-5.53,-11.46,24.22,8.75,-12.77,-7.77,6.03,7.31
-13.44,-89.18,-16.59,1.26,-12.3,-0.24,-2.84,-0.58,49.4,58.77,6.15,13.41,9.95,-5.65,-11.91,15.52,8.13,-16.61,-5.32,10.15,1.74
-17.01,-89.04,-6.78,3.14,-9.96,0.77,-0.51,13.18,54.6,55.02,3.41,10.12,3.13,-7.63,-13.47,7.18,6.3,-18.22,-3.59,9.29,0.03
-21.99,-86.8,0.84,6.6,-6.56,3.05,4.71,25.04,52.76,52.89,0.38,6.89,-3.04,-11.15,-16.09,1.17,3.35,-16.55,-2.47,4.5,2.6
-27.23,-82.52,3.1,10.23,-3.04,6.48,11.36,28.88,44.56,52.66,-1.01,4.7,-6.21,-14.75,-19.37,-0.82,0.74,-11.81,-1.64,-1.54,7.46
-30.19,-77.75,-2.46,12.79,-1.7,9.4,15.68,23.83,34.28,54.81,-0.1,5.1,-5.45,-16.46,-23.04,2.38,0.39,-5.92,-3.07,-6.29,14.12
-29.52,-74.64,-13.59,13.23,-1.71,12.19,17.32,13.05,25.38,58.33,0.64,7.58,-2.07,-15.89,-25.5,9.37,1.83,-0.78,-5.48,-8.79,19.29
-25.83,-74.04,-25.12,11.37,-2.41,14.76,16.55,-0.44,20.38,61.6,1.6,10.77,2.09,-13.79,-26.37,16.81,4.2,1.82,-7.24,-8.94,22.35
-20.67,-76.05,-32.06,8.37,-4.09,16.03,13.63,-11.47,21.51,62.76,3.29,13.41,5.42,-10.79,-25.76,21.53,7.12,0.62,-7.87,-6.88,22.1
-15.29,-79.18,-32.62,4.75,-6.27,16.03,9.67,-14.23,29.09,61.21,5.51,14.14,6.25,-8.06,-24.5,21.42,9.76,-3.94,-7.57,-4.48,18.58
-11.96,-82.38,-26.01,1.71,-6.85,16.03,7.91,-7.66,38.7,56.59,7.51,11.63,3.39,-7.4,-22.47,17.03,10.43,-10.09,-5.0,-2.44,11.66
-11.65,-84.68,-14.94,1.17,-7.24,14.9,7.9,6.81,47.29,50.36,7.02,7.61,-1.68,-8.63,-20.91,11.12,9.87,-15.87,-2.0,-0.68,4.51
-13.74,-85.72,-3.44,2.66,-7.03,13.91,10.15,24.5,51.43,43.37,1.28,3.73,-7.11,-11.09,-20.19,6.55,8.71,-18.88,0.71,-0.57,0.89
-17.82,-84.75,4.14,4.95,-5.73,14.01,14.84,38.02,48.7,37.78,-5.94,0.92,-11.1,-14.45,-20.01,5.22,6.94,-17.76,3.28,-1.97,0.77
-22.66,-82.42,5.01,7.35,-4.38,14.59,20.35,42.44,39.61,35.13,-10.77,0.02,-12.15,-17.56,-19.91,8.44,5.25,-13.27,5.56,-3.86,3.04
-25.66,-80.07,-2.43,8.9,-5.02,13.76,23.34,38.2,28.73,36.56,-14.32,2.35,-9.32,-18.4,-19.6,16.51,5.58,-7.14,5.78,-5.81,7.71
-25.62,-78.58,-14.83,8.47,-6.37,12.39,23.61,28.08,19.6,40.43,-18.47,7.5,-4.28,-16.87,-18.34,27.24,7.56,-1.39,5.13,-8.25,12.65
-23.32,-78.59,-27.39,6.68,-7.89,10.72,22.05,16.15,14.45,44.45,-19.89,12.23,0.84,-13.95,-16.05,36.92,9.76,1.8,4.79,-8.79,14.88
-20.21,-81.04,-37.04,4.4,-10.56,7.77,18.53,7.02,15.5,46.8,-16.03,14.01,4.33,-10.44,-12.79,43.61,11.46,0.79,5.2,-4.14,12.87
-17.16,-84.76,-40.67,1.11,-14.23,4.03,13.83,3.08,22.9,46.68,-8.08,13.6,5.1,-7.17,-8.35,46.78,12.43,-3.93,6.68,0.29,7.96
-15.36,-87.72,-35.65,-1.85,-16.42,1.15,11.29,4.49,32.57,43.4,-2.51,10.79,2.15,-6.15,-3.02,45.43,11.49,-10.38,10.59,2.45,3.52
-15.54,-88.28,-25.38,-3.57,-18.56,-2.26,10.26,9.21,41.79,39.76,-0.92,8.79,-2.67,-7.05,1.72,41.5,9.82,-16.43,14.84,0.6,2.85
-17.11,-86.07,-13.25,-3.46,-19.12,-5.22,11.02,16.14,48.03,37.2,-2.46,6.65,-7.97,-9.52,5.33,36.26,7.99,-19.8,18.0,-1.53,-0.46
-20.5,-82.28,-4.27,-0.55,-17.49,-6.93,14.38,23.57,47.27,35.8,-3.86,3.35,-12.7,-13.44,7.81,31.34,5.15,-19.56,20.12,-3.34,-3.11
-24.87,-78.0,-3.05,4.63,-14.97,-7.64,19.27,27.48,39.14,36.13,-2.98,0.05,-14.96,-17.35,9.54,28.76,2.15,-16.04,21.37,-5.17,-2.91
-27.96,-74.18,-10.23,9.35,-13.98,-9.02,21.68,24.38,28.06,38.46,0.86,0.12,-13.44,-19.19,10.64,30.54,1.0,-10.9,19.96,-7.14,1.42
-28.33,-71.61,-22.1,11.1,-13.83,-10.35,21.15,15.18,18.23,41.81,4.33,2.41,-9.01,-18.53,12.01,34.9,1.83,-5.99,17.01,-5.93,6.02
-25.84,-70.57,-34.15,9.84,-13.64,-11.55,18.47,5.2,13.28,45.79,2.89,5.31,-2.81,-15.61,14.33,38.98,4.35,-3.07,14.57,-4.51,8.92
-21.18,-70.98,-42.71,6.12,-14.07,-13.76,13.53,-2.15,15.64,49.36,-3.61,8.7,3.25,-11.4,17.26,40.67,8.27,-3.77,13.04,-2.75,10.65
-15.55,-72.16,-44.81,0.13,-15.18,-17.15,6.96,-3.65,24.7,50.76,-9.35,11.86,6.59,-7.69,19.88,38.94,12.18,-8.35,11.8,-2.64,12.87
-10.98,-72.87,-37.33,-5.23,-14.96,-19.89,2.66,1.96,35.59,48.74,-11.77,11.37,5.5,-6.48,22.08,32.7,13.93,-15.12,12.39,-1.54,9.52
-8.98,-72.37,-24.51,-8.08,-14.83,-23.37,0.42,12.61,44.45,44.6,-11.72,9.52,0.98,-7.85,22.83,24.67,13.53,-21.98,13.02,1.07,6.16
-8.79,-69.5,-11.01,-9.25,-13.77,-26.16,1.01,23.44,50.03,41.49,-12.8,6.17,-4.47,-10.9,21.84,16.31,12.25,-26.2,12.94,2.91,4.56
-10.52,-64.46,-0.64,-8.68,-11.57,-27.04,4.96,30.48,50.03,40.59,-14.65,3.12,-9.03,-15.29,19.27,10.12,10.05,-26.44,12.24,2.62,4.88
-14.05,-59.52,2.64,-5.89,-9.94,-26.69,10.97,31.33,43.31,41.46,-13.91,3.3,-11.25,-19.96,15.98,9.43,7.22,-23.61,10.94,0.1,8.1
-17.74,-56.8,-2.72,-1.31,-10.96,-26.84,15.48,26.36,33.21,43.97,-10.0,7.03,-10.07,-22.85,12.04,14.58,5.24,-19.51,7.38,0.22,13.23
-19.62,-56.3,-12.63,2.32,-12.65,-26.36,17.75,15.73,23.5,47.43,-4.03,11.69,-6.41,-23.44,8.16,21.47,4.24,-16.0,2.39,4.0,18.63
-18.9,-56.91,-21.85,4.31,-13.33,-24.63,18.38,2.29,17.83,51.06,3.19,14.08,-1.69,-21.89,5.11,25.07,4.37,-14.29,-2.04,9.08,20.46
-16.27,-59.06,-27.48,3.93,-13.56,-22.94,16.67,-9.96,18.9,53.57,10.54,15.83,2.48,-18.84,3.13,24.68,5.79,-15.77,-5.28,13.02,20.24
-12.73,-61.48,-27.26,1.0,-12.62,-21.35,13.34,-15.95,27.18,54.79,17.47,16.09,4.55,-15.42,1.79,20.28,8.18,-20.04,-7.34,12.4,16.63
-10.43,-63.77,-19.52,-2.25,-9.44,-18.68,11.97,-13.22,37.64,52.79,22.05,13.19,2.63,-14.03,1.03,11.92,9.01,-25.36,-6.53,10.13,10.57
-9.47,-64.08,-6.86,-3.82,-5.71,-16.42,12.06,-2.74,46.85,48.76,23.28,7.38,-2.04,-14.63,-0.23,1.21,8.73,-29.73,-4.5,7.43,4.41
-9.51,-61.91,6.8,-3.2,-1.78,-14.23,13.71,12.19,51.71,44.17,20.12,-0.63,-7.94,-17.02,-2.42,-9.28,7.39,-31.28,-2.78,5.51,0.46
-10.93,-57.41,16.35,-0.98,2.5,-11.43,17.17,25.41,49.42,40.95,15.56,-7.99,-12.99,-20.79,-5.2,-16.32,4.83,-29.09,-1.72,3.03,-0.13
-13.48,-52.5,18.34,2.78,5.8,-8.59,21.17,29.74,39.59,39.9,13.88,-12.17,-15.49,-24.78,-8.01,-17.2,1.85,-23.79,-1.46,2.79,2.03
-14.67,-48.64,11.89,7.11,6.52,-7.15,22.65,22.98,27.08,41.33,16.63,-11.22,-13.97,-26.55,-10.43,-11.82,0.56,-16.67,-3.27,1.74,6.37
-13.13,-46.59,0.26,10.64,5.97,-5.62,21.97,8.41,15.9,43.81,19.49,-7.02,-9.6,-25.69,-11.48,-3.9,1.02,-9.58,-5.64,0.72,10.43
-9.13,-46.3,-13.21,11.69,5.44,-3.66,19.47,-8.32,9.34,46.7,20.16,-2.68,-4.13,-22.71,-10.97,2.5,3.03,-4.24,-7.03,1.41,12.95
-3.5,-47.67,-24.93,9.22,4.5,-2.57,14.5,-20.85,10.37,49.26,17.92,0.78,0.94,-18.18,-9.32,6.28,6.64,-2.22,-7.48,3.35,13.1
2.73,-49.7,-30.55,3.42,3.83,-2.25,8.12,-24.9,18.66,50.09,12.09,3.08,3.5,-13.57,-7.25,7.18,10.67,-3.77,-7.7,3.96,12.42
7.04,-51.47,-27.34,-2.99,4.54,-1.89,3.6,-20.48,28.84,47.58,4.79,4.03,1.53,-11.53,-5.16,5.31,12.54,-7.71,-6.34,3.71,11.27
8.33,-51.89,-18.46,-7.03,5.27,-2.76,1.18,-8.95,37.17,43.03,0.18,4.6,-3.39,-11.72,-4.09,2.38,12.52,-12.07,-4.69,4.12,6.08
6.99,-50.68,-7.59,-8.92,6.24,-3.54,1.13,5.19,41.32,37.85,-2.9,5.09,-9.15,-13.52,-4.29,-0.08,11.12,-14.43,-3.58,2.79,0.74
3.11,-48.41,1.33,-9.27,7.66,-2.82,3.67,15.49,39.0,33.74,-4.5,5.81,-13.96,-16.6,-5.5,-0.69,8.39,-13.2,-2.87,0.27,-0.73
-1.65,-45.59,4.12,-8.38,8.82,-0.8,7.56,17.7,29.97,32.32,-4.8,7.26,-15.67,-19.65,-7.44,1.85,5.66,-8.92,-2.62,-1.49,1.6
-5.12,-43.41,-1.55,-6.64,7.81,0.7,9.4,12.25,18.17,33.89,-3.62,10.7,-13.16,-20.94,-9.93,8.41,4.72,-3.29,-4.7,-0.13,6.28
-5.74,-42.63,-12.38,-5.62,6.14,2.49,8.79,0.76,7.68,37.97,-2.13,14.93,-7.6,-19.9,-11.67,16.89,5.51,1.96,-7.91,0.59,11.6
-3.8,-43.09,-22.92,-5.68,5.03,4.45,6.25,-13.7,1.74,42.67,-2.29,18.72,-1.07,-17.25,-12.45,23.91,7.66,5.09,-10.67,0.86,16.21
-0.11,-45.02,-29.93,-6.9,4.39,5.23,1.52,-26.47,2.84,46.31,-2.44,21.89,4.3,-13.63,-12.29,27.7,11.18,4.62,-12.64,0.1,18.95
4.02,-47.66,-30.39,-9.18,4.37,4.48,-4.58,-32.77,10.58,47.42,0.34,23.75,6.2,-10.63,-11.65,27.68,14.88,0.53,-14.0,-0.45,16.67
6.42,-49.51,-23.31,-11.98,6.05,3.4,-9.01,-31.38,20.4,45.2,5.35,23.7,3.97,-9.96,-10.53,23.8,16.22,-5.73,-13.25,-0.12,10.02
6.12,-49.74,-12.85,-14.3,7.44,0.99,-11.78,-23.29,29.4,41.86,10.74,22.19,-0.37,-11.06,-9.89,18.07,15.97,-11.97,-12.04,0.36,3.97
3.35,-48.35,-3.07,-14.56,8.35,-1.17,-11.72,-10.1,34.35,38.09,11.7,18.82,-5.16,-13.31,-9.84,13.8,14.54,-15.37,-10.94,1.2,-0.73
-1.66,-45.18,2.65,-12.19,9.67,-1.71,-8.13,3.54,32.39,34.67,7.49,15.58,-8.94,-16.5,-10.42,12.74,11.84,-14.7,-9.77,1.29,-2.73
-7.77,-41.22,1.57,-8.6,10.96,-1.26,-3.07,10.14,24.13,33.54,4.66,14.05,-9.56,-19.22,-11.63,14.3,8.85,-10.74,-9.12,0.8,-0.86
-12.06,-37.81,-7.07,-6.07,10.11,-1.49,-0.62,5.23,14.5,36.3,8.16,15.45,-5.86,-19.35,-13.38,18.14,8.09,-5.16,-10.93,0.06,3.81
-13.03,-36.05,-20.22,-5.65,8.39,-1.23,-0.74,-7.85,6.37,41.12,11.88,19.02,0.62,-16.91,-14.62,23.16,9.29,0.19,-13.81,-0.25,10.38
-10.5,-35.71,-33.3,-6.61,7.37,-0.47,-1.93,-22.48,1.93,45.97,11.67,22.73,7.78,-12.48,-14.8,27.57,11.8,3.8,-15.59,-0.21,13.69
-5.55,-37.12,-42.74,-8.64,6.4,-0.68,-4.59,-33.98,3.55,49.23,9.59,25.63,13.42,-6.82,-14.31,29.23,15.2,4.25,-15.97,1.19,13.0
-0.25,-39.86,-45.73,-11.15,5.31,-2.35,-8.37,-37.93,11.04,49.57,8.99,26.35,15.34,-1.77,-14.15,26.13,18.15,1.06,-15.85,6.9,9.03
3.14,-42.74,-40.84,-13.04,5.73,-3.91,-10.08,-33.76,20.37,46.67,9.4,24.46,12.76,0.69,-13.78,18.96,18.99,-4.22,-13.68,12.11,3.38
3.46,-44.73,-31.84,-12.73,6.16,-6.22,-9.65,-22.4,28.82,41.89,9.53,21.88,7.55,0.83,-13.61,11.11,18.38,-9.36,-10.9,13.99,-1.63
1.02,-45.81,-22.16,-10.25,6.73,-7.92,-6.86,-7.14,33.28,36.63,8.42,18.61,1.45,-0.62,-13.49,4.36,16.37,-11.72,-8.35,12.03,-4.16
-2.91,-44.49,-14.25,-6.71,8.29,-7.95,-1.86,5.25,31.07,32.88,7.94,14.29,-3.91,-3.28,-14.0,-0.65,13.11,-9.88,-6.31,7.87,-4.36
-6.5,-41.14,-11.56,-3.02,10.03,-7.06,3.63,9.19,22.65,31.79,8.1,10.54,-6.41,-5.54,-15.0,-2.68,9.96,-4.49,-5.02,4.14,-1.51
-7.61,-37.58,-16.46,-0.6,10.23,-7.1,5.82,4.75,12.66,33.95,11.01,8.52,-4.82,-5.47,-16.4,-0.6,9.0,2.46,-6.42,1.23,3.56
-6.04,-35.36,-26.27,-0.45,9.67,-7.45,4.6,-4.69,3.92,37.58,13.58,8.15,-0.94,-3.35,-17.35,4.3,9.5,8.79,-9.5,-0.76,12.13
-2.59,-34.58,-36.2,-1.58,9.44,-7.61,1.23,-15.12,-0.85,41.1,10.29,9.2,3.85,0.49,-16.7,9.92,11.02,13.12,-11.99,0.07,17.45
2.2,-34.9,-42.36,-4.46,9.34,-8.94,-4.93,-24.33,0.69,43.7,3.95,12.15,8.37,5.68,-14.24,14.56,13.59,13.85,-13.34,2.82,16.44
6.74,-36.39,-42.51,-9.23,8.89,-12.06,-13.34,-28.82,7.59,44.0,-0.14,16.08,10.07,9.91,-11.27,16.54,15.3,10.52,-14.28,8.63,13.49
9.49,-37.86,-35.4,-14.07,9.81,-15.21,-20.2,-27.31,16.32,41.32,0.67,16.75,8.09,11.54,-8.09,14.06,14.9,5.04,-13.29,13.84,9.18
9.31,-38.62,-24.08,-16.6,10.5,-19.09,-25.21,-20.42,24.31,36.38,5.11,15.38,3.86,10.99,-6.11,8.95,13.5,-0.13,-12.05,16.9,6.56
6.96,-37.66,-12.07,-16.48,11.4,-22.39,-27.61,-10.96,29.24,31.36,7.85,12.89,-0.73,8.83,-5.69,3.39,11.83,-2.4,-11.52,16.69,6.6
3.58,-34.39,-2.97,-14.11,13.63,-23.49,-26.42,-3.75,29.08,29.11,5.37,10.27,-3.71,5.74,-6.6,-0.71,10.11,-0.4,-11.23,13.87,6.78
0.07,-30.45,-0.33,-10.7,16.14,-23.21,-23.38,-2.85,23.13,30.05,-1.65,9.83,-3.52,2.84,-8.15,-1.06,8.75,4.84,-11.25,11.25,9.45
-1.27,-27.48,-6.73,-8.72,16.75,-23.56,-22.4,-8.71,15.89,34.5,-8.05,12.26,1.16,1.94,-10.19,3.33,9.82,11.26,-13.65,8.57,15.12
0.55,-26.07,-18.82,-9.18,16.2,-23.75,-23.55,-19.14,10.34,39.89,-10.37,16.47,8.39,2.98,-11.51,10.13,12.65,16.56,-17.17,6.09,19.18
4.52,-25.62,-30.83,-11.34,15.0,-23.6,-25.91,-31.52,7.98,43.94,-8.48,19.4,15.53,4.74,-11.82,14.94,15.99,18.8,-20.15,8.21,20.0
9.63,-26.44,-37.36,-14.52,12.89,-24.26,-29.58,-41.33,11.06,46.24,-2.67,19.63,20.66,6.88,-11.01,15.59,19.7,16.79,-21.92,13.11,16.62
14.09,-29.12,-36.1,-17.81,10.1,-25.72,-33.48,-43.64,19.11,45.75,5.69,18.34,21.87,8.3,-9.29,13.63,22.48,10.79,-22.56,15.74,11.52
15.94,-32.46,-27.99,-20.09,8.82,-26.62,-34.82,-39.92,27.87,41.54,12.53,17.15,17.95,7.14,-6.93,9.9,22.71,2.57,-21.07,15.68,9.89
15.33,-34.43,-16.7,-20.37,8.1,-27.92,-34.36,-31.47,35.78,36.7,15.29,17.93,11.62,4.18,-5.23,4.8,21.93,-5.27,-19.28,11.3,12.05
12.44,-34.77,-5.23,-17.57,7.72,-28.55,-31.39,-19.23,40.08,33.03,14.89,18.07,4.58,-0.69,-4.87,-1.38,19.99,-10.78,-18.35,11.12,10.87
8.08,-32.72,2.46,-13.43,8.27,-27.2,-25.47,-8.16,38.46,31.39,14.63,16.76,-1.32,-6.9,-5.42,-5.61,16.75,-12.31,-17.73,9.89,9.52
3.2,-30.01,3.69,-10.09,8.89,-24.42,-18.27,-2.7,30.88,32.4,15.33,15.77,-4.09,-12.98,-6.12,-5.22,13.11,-10.3,-17.15,4.48,13.58
-0.01,-27.85,-2.38,-7.79,7.76,-21.92,-12.97,-2.92,21.22,35.73,15.54,17.38,-2.72,-16.64,-6.69,0.46,11.26,-6.5,-18.11,0.4,16.86
-0.44,-26.8,-13.47,-6.69,5.99,-19.02,-9.63,-8.1,12.28,39.05,10.96,21.49,1.2,-17.89,-6.5,9.38,11.02,-2.89,-19.65,1.12,18.92
1.42,-27.21,-25.27,-7.39,4.44,-15.62,-7.87,-17.76,6.67,42.19,5.21,25.51,5.92,-17.34,-5.14,18.4,11.9,-1.3,-20.1,3.19,20.52
4.62,-30.21,-34.11,-9.66,2.29,-13.35,-8.33,-28.27,7.11,44.57,3.56,28.06,9.5,-15.6,-2.99,24.97,13.57,-3.24,-19.39,6.05,21.26
7.78,-34.6,-37.48,-12.03,0.02,-12.19,-9.8,-32.3,13.68,45.46,6.31,27.18,10.11,-13.98,-0.89,26.67,14.95,-8.53,-18.09,10.89,17.26
8.92,-38.86,-33.2,-12.74,-0.6,-10.61,-8.73,-26.81,22.3,42.57,10.02,22.14,6.74,-14.33,1.18,23.15,14.3,-15.53,-14.68,15.28,9.79
7.55,-41.2,-23.1,-11.61,-0.89,-9.82,-5.76,-13.99,30.67,38.1,13.64,15.8,1.08,-16.4,2.1,16.58,12.44,-22.18,-11.12,14.33,4.05
4.06,-41.63,-10.47,-8.06,-0.77,-8.85,-0.51,2.93,34.7,32.56,13.89,10.39,-5.92,-20.2,1.85,10.09,9.22,-26.46,-8.58,11.62,0.23
-0.88,-39.19,0.98,-2.9,0.23,-6.6,7.19,17.32,31.22,27.18,9.89,7.66,-12.73,-25.45,0.71,6.1,4.42,-27.03,-6.88,7.85,0.82
-5.75,-34.74,7.97,2.89,1.48,-3.4,15.8,23.42,20.79,24.04,4.78,6.7,-17.07,-30.23,-0.41,5.96,-0.56,-24.14,-5.57,4.21,3.76
-8.7,-30.91,6.93,7.89,0.69,-0.93,21.71,20.44,8.32,24.44,-0.35,7.96,-17.17,-32.34,-0.86,10.4,-3.46,-19.45,-6.02,2.88,8.33
-8.87,-29.27,-0.55,10.76,-1.39,1.51,24.49,11.46,-2.43,26.8,-3.42,9.97,-14.18,-31.9,-0.31,17.32,-4.53,-15.11,-7.15,3.92,12.64
-6.77,-29.44,-9.64,11.39,-3.7,3.85,24.74,-0.32,-8.85,29.53,-0.04,9.95,-10.17,-29.81,1.16,22.39,-4.46,-13.12,-7.58,6.92,13.69
-3.09,-31.48,-16.26,10.48,-6.47,5.02,22.38,-9.69,-8.41,31.58,8.91,8.54,-6.64,-26.31,3.6,23.82,-3.04,-14.54,-6.91,7.89,10.55
0.31,-34.78,-17.67,8.75,-9.21,5.25,18.76,-11.44,-1.63,31.18,17.97,6.41,-5.91,-22.77,7.23,21.7,-1.7,-19.33,-5.42,7.78,4.39
1.67,-37.68,-11.37,7.87,-9.97,6.16,17.2,-5.28,6.6,26.6,21.1,3.35,-9.15,-20.97,11.97,15.96,-2.51,-25.6,-1.51,8.5,-3.02
1.2,-38.38,-0.16,7.85,-10.03,6.43,16.67,4.39,14.5,20.68,16.05,1.28,-13.94,-20.31,16.42,8.33,-3.93,-30.98,2.93,7.63,-6.54
-0.88,-37.03,11.6,8.24,-9.68,6.65,17.09,14.45,19.75,15.63,6.2,-0.41,-18.34,-20.74,19.62,1.42,-5.7,-33.35,6.43,5.74,-6.65
-5.06,-33.99,19.99,9.16,-8.5,8.12,19.69,21.4,18.58,12.49,-3.56,-1.96,-21.38,-21.98,21.53,-2.12,-8.37,-31.34,9.3,3.51,-5.47
-10.1,-30.18,22.09,10.56,-7.67,10.34,23.28,21.24,11.13,12.27,-7.67,-2.75,-21.55,-22.93,22.28,-1.87,-11.16,-25.53,11.57,-0.7,-2.51
-14.21,-27.46,16.08,12.07,-9.38,11.57,24.9,13.89,1.67,14.94,-4.81,-2.31,-17.78,-21.81,22.1,3.05,-12.15,-18.13,11.54,-4.85,1.35
