Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-33.17,3.25,17.7,-6.1,-1.86,7.12,11.25,0.74,-46.67,-2.84,23.37,-6.4,-6.53,-1.89,-6.29,3.47,0.76,5.17,10.12,13.27,15.23
-32.68,3.73,16.59,-7.32,-1.88,6.88,12.51,5.69,-46.7,-3.48,19.29,-6.26,-6.97,-2.21,-6.7,5.24,0.29,8.06,10.66,11.6,13.22
-31.94,4.61,14.63,-5.67,-2.22,6.47,13.47,9.78,-46.56,-3.33,14.31,-5.21,-7.58,-3.12,-7.63,5.46,-0.89,9.45,11.2,12.47,11.86
-30.98,5.87,14.18,-2.89,-2.97,6.54,14.26,11.6,-47.53,-3.02,9.58,-2.54,-9.19,-4.45,-9.11,5.27,-2.98,10.56,11.39,14.68,11.47
-29.94,7.92,12.7,0.01,-3.53,6.85,14.86,12.69,-49.08,-2.64,6.18,0.89,-11.22,-6.37,-10.59,6.79,-4.99,9.24,11.53,16.48,11.98
-28.82,9.91,11.42,3.5,-3.3,7.27,15.96,13.67,-50.22,-1.64,3.79,2.73,-13.32,-8.81,-11.85,8.73,-6.02,4.2,12.35,17.18,13.21
-27.75,11.72,11.37,7.1,-3.18,7.39,17.44,14.25,-50.55,-0.75,2.46,2.85,-15.24,-11.05,-12.35,9.06,-6.71,-0.2,13.1,16.95,14.29
-26.76,13.35,10.41,9.34,-3.57,6.54,18.9,14.11,-50.64,-0.22,3.45,2.3,-16.74,-12.62,-11.61,9.48,-7.59,-2.59,13.74,15.86,15.08
-26.92,13.78,9.66,10.76,-4.32,4.94,20.05,12.83,-50.0,1.16,6.22,0.94,-17.49,-13.63,-9.89,9.74,-8.46,-4.48,14.73,14.14,16.33
-27.58,12.85,8.66,11.27,-5.46,2.91,20.88,12.34,-48.91,1.6,9.46,-0.27,-18.1,-14.02,-7.44,9.22,-9.56,-3.41,15.76,12.24,17.7
-28.32,11.12,6.61,10.75,-7.0,0.46,20.98,13.65,-48.23,-0.01,15.27,0.47,-19.39,-13.55,-4.89,7.96,-11.52,0.88,16.14,11.41,17.28
-30.39,9.26,4.77,10.59,-8.71,-1.54,20.79,15.31,-47.17,-1.77,18.15,3.44,-20.39,-12.61,-2.15,8.2,-13.16,3.03,16.66,11.44,16.38
-33.32,7.54,3.35,11.33,-10.46,-3.32,20.42,17.78,-47.34,-3.48,16.35,8.02,-21.2,-11.4,0.58,10.32,-14.21,3.67,17.19,12.5,15.83
-35.57,6.72,1.5,12.0,-12.16,-5.03,19.06,21.0,-50.02,-5.31,14.53,13.52,-21.91,-10.02,2.81,12.52,-15.02,3.91,17.27,14.95,15.45
-37.35,6.46,-0.67,12.33,-13.89,-6.66,16.89,23.96,-52.78,-6.13,13.8,18.73,-21.71,-8.75,4.66,15.4,-15.4,1.31,16.96,17.58,15.59
-38.15,5.78,-2.4,11.94,-15.2,-8.01,14.61,26.6,-53.9,-6.82,13.57,22.64,-20.99,-7.93,6.63,21.5,-14.92,-5.44,17.17,18.05,15.52
-37.2,5.19,-3.91,10.35,-15.38,-9.11,12.4,27.59,-53.46,-7.6,13.61,24.76,-19.94,-7.09,8.99,27.46,-13.86,-11.3,17.26,16.42,14.95
-34.96,5.37,-3.53,8.52,-15.03,-10.26,10.21,26.68,-51.92,-8.16,13.74,24.72,-18.63,-5.65,11.24,29.29,-12.9,-14.46,16.67,14.06,15.15
-32.76,5.97,-1.65,7.33,-14.98,-11.71,8.07,24.17,-48.57,-7.74,14.17,22.61,-16.99,-4.0,13.17,29.19,-12.16,-17.13,15.64,10.85,16.59
-31.13,6.1,0.04,6.13,-15.44,-13.53,5.85,21.35,-43.85,-7.32,15.34,20.94,-15.62,-2.48,14.71,30.93,-12.39,-17.69,13.95,6.31,17.75
-30.16,5.88,1.81,4.87,-16.5,-15.68,3.24,19.45,-40.45,-6.98,17.01,21.72,-14.95,-1.87,15.49,34.38,-13.8,-15.19,11.12,2.77,17.82
-28.5,6.94,2.11,4.91,-17.49,-17.19,0.94,18.31,-38.59,-5.37,18.68,22.67,-14.14,-2.46,15.1,33.07,-14.59,-14.5,8.48,2.72,18.84
-25.83,8.97,1.22,5.54,-18.21,-18.48,-1.1,18.39,-37.9,-2.8,19.59,23.76,-13.52,-4.24,13.6,30.66,-15.27,-15.1,5.87,4.84,19.83
-23.06,11.05,0.48,5.86,-18.52,-19.76,-2.85,19.89,-38.8,-0.55,19.03,26.35,-13.88,-6.99,11.35,30.49,-16.29,-15.69,3.15,8.05,20.51
-22.02,11.9,1.54,5.79,-18.38,-20.52,-3.43,23.54,-41.31,0.48,17.71,29.53,-14.48,-10.0,8.94,32.4,-17.1,-18.37,1.36,11.21,21.19
-22.64,10.53,5.82,5.89,-17.34,-19.78,-2.34,27.72,-43.73,1.53,16.99,29.74,-14.55,-12.36,6.77,32.06,-17.01,-23.97,1.14,13.36,22.21
-23.53,10.27,10.02,5.54,-16.01,-18.8,-0.73,27.7,-44.26,2.46,17.79,27.25,-14.03,-13.29,5.33,28.51,-16.33,-28.07,1.66,15.37,23.25
-25.01,9.93,12.94,5.31,-15.11,-18.28,0.28,23.58,-43.02,2.91,20.31,24.29,-13.1,-12.73,4.56,25.36,-15.6,-29.37,2.31,16.59,23.9
-26.79,8.81,15.21,5.67,-14.78,-18.14,0.9,18.28,-41.85,2.62,24.15,20.96,-11.97,-10.91,4.56,24.2,-14.68,-29.89,3.47,16.18,24.07
-27.97,7.8,17.2,6.3,-14.55,-18.11,1.77,15.66,-41.28,1.91,25.86,17.5,-11.34,-8.37,4.97,22.39,-13.94,-27.89,4.97,13.59,23.45
-29.39,6.78,16.4,6.99,-14.65,-18.24,2.52,15.18,-40.23,1.3,25.29,15.36,-10.78,-5.27,5.41,18.14,-13.31,-22.23,6.41,11.39,22.82
-31.85,5.52,13.3,7.93,-15.3,-18.26,3.29,14.1,-39.23,0.32,24.66,15.7,-10.09,-2.25,6.0,15.62,-12.72,-18.11,8.31,10.19,22.75
-34.24,4.43,9.51,9.1,-16.8,-18.31,4.02,14.51,-39.34,-0.92,24.48,17.51,-10.28,0.22,6.65,14.93,-12.69,-15.5,10.18,10.14,22.22
-35.33,4.36,5.92,9.59,-18.63,-18.2,4.14,15.98,-40.17,-2.19,24.78,19.96,-10.64,1.78,7.06,14.15,-13.44,-13.24,11.22,11.62,21.17
-35.88,5.2,3.91,9.91,-19.63,-17.48,3.73,16.05,-41.81,-2.52,24.25,22.98,-11.19,2.36,7.8,13.74,-14.3,-13.48,11.79,13.72,20.86
-36.75,3.67,3.33,10.47,-19.26,-15.51,3.76,14.89,-44.16,-1.98,24.17,24.85,-11.48,2.71,9.27,13.38,-14.1,-17.04,12.81,15.34,21.6
-36.62,1.8,2.82,10.2,-17.91,-12.95,3.86,13.8,-46.83,-0.95,24.6,24.18,-11.36,3.23,10.82,12.85,-13.16,-19.72,13.5,15.3,22.6
-36.45,0.93,2.52,9.61,-16.77,-10.76,3.91,12.57,-48.58,-0.28,24.99,22.1,-11.07,3.54,11.87,12.25,-12.07,-20.1,13.45,15.05,23.35
-36.01,1.12,2.97,8.72,-15.34,-8.88,4.14,8.11,-47.8,-0.1,25.89,19.31,-10.06,3.56,12.27,12.27,-10.82,-19.98,12.76,14.11,23.99
-34.78,1.47,3.75,6.61,-13.81,-7.33,4.33,2.78,-44.68,-0.49,25.86,17.14,-8.76,3.41,11.47,14.25,-9.81,-17.68,11.22,11.9,23.41
-33.8,1.22,4.11,4.12,-12.63,-6.15,4.31,-0.76,-41.52,-1.29,25.38,17.12,-7.82,3.14,9.61,15.35,-9.19,-12.14,8.84,10.07,22.41
-32.78,1.5,5.03,2.51,-11.71,-4.62,4.12,-1.89,-39.52,-1.07,24.59,17.02,-7.18,2.26,6.74,13.31,-8.37,-8.8,6.51,10.01,22.81
-31.8,1.91,5.35,1.27,-11.17,-3.27,3.76,-0.13,-38.65,-0.98,23.99,17.51,-6.94,1.06,3.55,10.6,-7.78,-6.89,4.38,11.17,23.4
-31.54,2.02,4.46,0.53,-11.18,-2.07,3.53,4.29,-38.73,-1.9,24.0,19.57,-7.49,-0.18,0.57,9.31,-8.16,-4.88,2.47,13.03,22.66
-32.46,1.92,3.87,1.39,-11.6,-0.71,3.99,9.4,-39.01,-2.61,22.25,22.08,-7.95,-1.28,-1.73,9.92,-8.87,-5.01,1.38,14.43,20.98
-33.59,1.88,3.84,3.36,-12.11,0.91,4.87,13.61,-39.11,-2.86,19.83,22.39,-8.01,-1.85,-3.26,12.98,-9.22,-8.9,1.37,14.77,19.35
-34.72,0.94,3.56,4.4,-12.96,1.92,5.49,16.68,-40.1,-3.32,18.89,22.27,-8.53,-1.76,-3.65,20.75,-9.67,-12.15,1.6,12.68,17.92
-35.29,-0.37,3.83,5.15,-13.28,2.59,5.92,17.15,-41.86,-3.75,22.37,21.22,-8.77,-0.4,-3.18,23.22,-9.69,-12.84,1.84,9.51,16.89
-35.06,-0.83,5.44,7.03,-12.15,3.34,6.25,13.66,-42.23,-3.75,28.26,16.74,-7.84,2.25,-2.49,16.48,-8.42,-12.83,2.14,6.86,17.31
-34.54,-1.17,7.77,9.22,-10.52,3.94,6.25,10.02,-40.59,-3.91,30.33,11.03,-6.56,5.46,-1.97,7.27,-6.73,-10.3,2.05,5.52,17.67
-34.22,-1.51,10.14,10.54,-8.96,4.27,5.71,7.48,-38.55,-4.52,28.5,7.47,-5.7,8.48,-1.66,-0.96,-5.54,-4.53,1.26,5.62,16.97
-34.14,-1.76,13.12,10.69,-7.31,4.83,5.05,5.81,-38.28,-5.03,25.34,6.3,-4.99,10.95,-1.61,-6.43,-4.54,-0.56,0.55,5.9,16.25
-33.85,-1.52,15.33,9.4,-6.4,5.18,4.07,4.99,-39.97,-5.7,22.79,7.35,-4.37,13.15,-1.52,-9.21,-4.1,2.04,-0.31,7.29,15.39
-34.0,-1.01,17.13,7.34,-6.39,5.13,2.67,5.76,-42.28,-6.87,20.55,10.34,-3.81,14.67,-1.75,-10.04,-4.51,4.15,-1.74,10.34,14.29
-34.77,-0.51,20.42,5.47,-6.91,4.84,1.08,7.37,-43.88,-6.84,19.4,13.22,-2.84,15.03,-2.51,-10.21,-5.15,3.25,-3.38,13.47,13.38
-35.76,-0.95,25.5,4.7,-6.85,4.88,-0.37,8.03,-44.27,-5.51,20.43,14.4,-1.78,14.88,-3.36,-9.37,-5.07,-1.34,-4.42,13.1,12.94
-35.65,-1.15,26.9,5.55,-5.83,5.09,-1.7,7.49,-44.15,-4.72,22.04,14.21,-0.94,15.01,-3.47,-7.8,-4.51,-4.54,-5.21,10.62,12.63
-35.57,-1.93,24.56,7.55,-4.76,4.94,-2.73,6.97,-43.13,-4.36,23.0,13.36,-0.06,15.34,-2.83,-5.87,-3.89,-5.03,-5.99,8.08,12.32
-36.24,-3.44,19.72,9.75,-3.9,4.41,-2.98,6.49,-40.9,-4.01,24.04,11.51,1.01,15.83,-1.73,-3.4,-3.17,-4.96,-6.02,5.74,12.14
-37.19,-5.71,13.9,11.18,-3.12,3.81,-2.43,5.93,-38.34,-4.54,24.91,9.55,1.57,16.64,-0.37,-0.79,-2.75,-2.23,-5.26,3.49,11.6
-38.36,-7.93,7.78,11.04,-2.58,3.02,-1.71,4.59,-36.15,-5.8,25.73,9.34,1.66,17.68,1.21,1.24,-3.01,3.88,-4.19,2.17,10.21
-40.51,-10.67,2.75,9.82,-2.49,2.53,-0.92,3.56,-35.68,-6.55,27.08,10.97,1.61,18.5,3.01,4.05,-3.43,7.96,-2.2,1.62,8.84
-42.14,-13.18,-0.4,7.73,-2.74,2.24,-0.33,3.37,-37.39,-7.09,28.4,13.35,1.51,19.02,4.64,7.48,-4.0,10.21,0.04,1.46,7.77
-42.51,-13.88,-2.4,5.37,-2.87,2.03,0.06,5.01,-41.57,-7.94,28.96,16.41,0.73,18.7,5.64,10.94,-4.89,11.47,1.82,1.99,6.97
-42.88,-13.49,-2.16,4.36,-2.69,2.13,1.07,6.68,-46.24,-8.24,28.59,19.06,-0.22,17.46,6.07,12.18,-5.37,9.54,3.78,4.06,6.4
-43.23,-12.17,-0.37,4.39,-2.01,2.24,2.7,7.45,-48.16,-7.27,27.7,19.55,-0.58,15.88,6.36,12.19,-5.07,3.54,6.52,5.2,5.11
-43.14,-10.69,1.24,3.52,-1.28,2.47,4.86,8.56,-47.8,-6.76,26.24,18.24,-0.67,14.57,6.91,12.46,-4.48,-1.7,9.58,4.22,3.61
-42.53,-9.32,1.31,1.09,-0.54,2.63,7.36,10.55,-47.08,-6.96,23.46,15.69,-0.58,13.58,7.82,13.07,-4.07,-4.4,12.57,2.57,3.65
-41.33,-9.22,0.68,-2.16,0.55,2.8,9.95,11.43,-46.63,-6.64,20.4,12.87,-0.46,12.82,9.2,15.96,-3.63,-6.65,15.69,-0.88,5.18
-39.39,-9.34,-0.27,-4.97,1.54,2.33,12.17,12.66,-47.39,-7.1,17.36,11.14,-1.19,12.01,10.92,20.74,-4.14,-6.63,18.44,-4.83,5.99
-37.89,-8.64,-1.42,-5.84,1.33,0.84,14.14,13.52,-48.74,-8.42,15.17,10.73,-2.6,11.06,12.34,22.5,-6.16,-3.62,20.22,-4.84,6.43
-36.89,-7.2,-1.85,-4.63,0.45,-0.85,16.27,13.49,-50.08,-9.52,13.94,11.16,-4.05,9.6,13.28,21.15,-8.56,-2.5,21.95,-2.17,7.22
-37.04,-6.5,-2.14,-2.43,-1.21,-2.09,18.83,14.57,-51.53,-10.68,13.57,12.87,-5.58,8.03,14.07,19.89,-11.06,-3.03,23.85,0.65,7.36
-38.05,-7.0,-2.17,-0.27,-3.38,-3.08,21.51,17.69,-52.52,-12.02,13.61,16.1,-7.64,6.23,14.3,19.99,-13.84,-4.05,25.42,3.06,6.62
-38.82,-7.2,-0.59,1.33,-4.83,-3.42,24.04,19.22,-52.16,-12.2,13.76,18.97,-9.26,4.16,13.88,19.57,-15.93,-7.52,27.05,4.84,5.69
-39.64,-7.83,0.4,2.2,-5.21,-3.26,26.92,20.26,-50.36,-11.21,15.47,19.58,-9.95,2.7,13.59,18.61,-16.78,-14.22,29.29,4.95,5.11
-40.32,-9.01,0.53,2.07,-4.99,-2.68,30.09,19.32,-48.05,-10.29,18.01,18.65,-10.37,2.24,13.92,17.82,-16.98,-19.51,31.66,3.35,5.18
-39.71,-9.85,-0.09,1.32,-4.16,-1.93,33.12,16.15,-46.65,-9.87,19.06,16.87,-10.64,2.33,14.78,16.87,-17.07,-21.46,33.9,1.76,5.8
-38.96,-11.28,-0.8,0.32,-3.07,-1.46,35.81,12.33,-45.54,-9.23,18.06,14.55,-10.35,2.25,16.04,18.34,-17.06,-22.38,36.3,0.24,6.19
-38.35,-13.17,-1.59,-1.26,-2.59,-1.72,37.63,10.82,-44.79,-9.79,16.52,12.99,-10.14,1.99,17.68,22.42,-17.41,-20.37,38.19,-2.42,5.69
-38.05,-14.82,-2.55,-2.44,-3.25,-2.61,38.83,13.37,-44.41,-12.01,15.19,12.75,-10.18,1.85,19.06,24.32,-18.35,-15.11,39.07,-4.72,4.24
-38.63,-16.17,-2.69,-2.67,-4.26,-3.26,39.49,15.55,-43.52,-13.78,14.32,13.91,-9.97,1.8,20.08,24.64,-18.95,-11.68,39.85,-6.14,2.18
-39.41,-16.79,-2.63,-1.98,-5.69,-3.73,39.29,15.26,-42.84,-15.1,15.69,16.05,-9.9,1.69,20.68,23.03,-19.26,-9.86,40.03,-5.65,1.25
-40.15,-16.55,-2.88,-0.84,-7.82,-4.31,38.52,15.22,-43.58,-16.98,19.24,19.3,-10.51,1.45,20.84,21.16,-20.0,-8.6,39.44,-3.79,1.1
-40.21,-15.59,-1.97,0.33,-9.41,-4.37,38.05,16.26,-44.57,-18.29,18.72,22.95,-11.09,0.46,20.59,21.81,-20.64,-10.17,38.91,-2.2,0.83
-39.85,-15.04,2.15,1.86,-9.74,-3.39,38.54,17.32,-45.37,-17.72,16.46,24.38,-11.42,-0.86,20.1,20.96,-20.52,-15.39,39.01,-1.79,0.86
-39.41,-14.71,4.44,3.3,-9.69,-2.4,39.4,18.43,-46.09,-16.62,15.39,23.6,-11.45,-1.52,19.98,18.83,-20.22,-19.58,39.06,-2.47,2.27
-39.1,-14.81,4.51,4.17,-9.94,-2.06,39.88,18.25,-46.95,-15.42,15.53,22.64,-11.4,-1.51,20.5,19.31,-20.32,-21.48,38.79,-4.59,4.4
-38.68,-15.35,4.15,5.09,-9.78,-2.34,40.16,17.04,-46.99,-13.87,15.13,21.49,-10.99,-1.07,21.22,20.0,-20.4,-23.18,38.25,-7.04,7.31
-37.39,-15.47,2.35,5.96,-9.14,-3.23,39.95,16.29,-46.28,-12.78,13.76,20.23,-10.16,0.02,21.68,19.16,-20.39,-21.8,37.07,-9.26,9.56
-36.35,-14.75,-1.05,6.51,-8.92,-4.62,38.83,18.02,-45.77,-12.8,12.16,20.21,-9.43,1.34,21.47,18.41,-20.66,-17.1,35.02,-9.98,9.61
-36.6,-13.85,-4.14,7.39,-8.88,-5.35,37.33,22.74,-47.04,-14.33,10.83,21.1,-9.43,2.42,20.91,19.25,-21.13,-14.41,33.2,-8.31,8.43
-37.49,-12.9,-6.12,8.36,-8.68,-5.19,35.95,28.03,-50.79,-16.69,10.22,22.62,-10.71,3.4,20.19,21.77,-22.01,-12.58,31.54,-5.64,6.71
-37.92,-12.03,-6.92,8.6,-8.63,-4.33,34.63,32.17,-55.58,-18.97,10.69,25.02,-12.53,4.23,19.36,23.49,-23.13,-10.53,29.68,-3.11,5.72
-38.62,-11.12,-5.54,8.61,-8.57,-2.5,33.65,36.12,-59.28,-20.11,12.2,26.42,-13.79,4.85,18.2,22.03,-23.8,-10.99,27.95,-0.97,5.13
-39.42,-10.81,-2.1,8.77,-7.76,0.43,33.13,34.92,-60.55,-19.84,14.89,25.68,-13.84,5.89,17.44,18.35,-23.08,-14.39,27.2,0.03,4.97
-39.42,-10.55,1.33,8.24,-6.06,3.63,32.68,28.2,-59.99,-19.85,18.92,23.42,-13.08,7.91,17.56,14.31,-21.48,-16.35,26.95,-0.76,4.19
-38.2,-10.41,3.27,6.67,-3.74,6.32,32.01,21.12,-58.63,-20.09,21.07,20.46,-12.02,10.27,18.04,11.56,-19.66,-15.43,26.75,-2.55,2.85
-36.47,-11.04,4.08,4.93,-0.82,8.38,31.2,15.41,-56.46,-20.15,20.07,16.85,-10.64,12.43,18.51,10.71,-17.53,-13.63,26.87,-4.88,1.86
-35.22,-11.87,3.77,2.99,1.57,9.57,30.17,10.69,-54.37,-20.71,17.48,14.02,-9.4,14.27,19.06,11.62,-15.54,-9.07,26.85,-7.18,0.98
-34.68,-12.67,2.61,0.61,2.6,9.39,28.88,8.51,-52.58,-21.79,14.37,13.41,-8.58,15.55,19.45,13.6,-14.47,-2.15,26.19,-8.56,0.1
-35.18,-13.69,1.59,-1.29,2.88,8.64,27.55,8.91,-50.73,-21.98,11.69,14.66,-7.53,16.07,19.49,14.57,-13.68,1.64,25.63,-8.86,-0.37
-36.33,-14.59,0.9,-2.29,2.57,7.45,26.17,10.26,-49.09,-22.27,10.57,16.94,-6.33,15.98,19.03,13.96,-13.32,3.64,25.01,-7.4,-0.86
-37.32,-14.65,-0.68,-1.63,1.53,5.71,24.83,13.03,-47.96,-22.71,11.06,19.73,-6.16,15.59,18.17,12.74,-13.71,5.2,23.88,-4.7,-2.05
-38.03,-14.58,-2.5,0.46,0.53,4.04,23.86,16.23,-46.3,-22.09,10.9,22.18,-6.38,14.62,17.44,11.97,-14.14,3.88,23.04,-2.45,-2.66
-38.71,-15.26,-3.63,2.88,-0.01,2.81,23.42,18.23,-44.04,-21.1,10.9,23.03,-6.43,13.81,17.8,12.91,-14.15,-1.2,23.16,-1.94,-2.4
-39.5,-15.98,-4.38,4.38,-0.35,1.66,23.02,18.79,-42.44,-20.66,11.76,22.66,-6.56,13.82,19.12,14.63,-14.11,-4.95,23.68,-2.72,-1.79
-40.37,-16.7,-4.96,4.3,-0.84,0.37,22.42,18.55,-41.88,-20.54,13.81,21.45,-6.73,14.77,20.95,15.84,-14.23,-5.49,24.12,-4.01,-0.78
-41.21,-18.13,-5.02,3.26,-1.42,-0.88,21.83,17.99,-41.25,-21.0,16.35,19.86,-6.68,16.3,23.18,18.07,-14.24,-5.23,25.03,-6.54,-0.16
-41.53,-19.58,-4.11,1.67,-1.78,-2.05,21.23,17.65,-41.04,-21.51,18.0,18.58,-6.95,17.92,25.3,19.63,-14.35,-2.43,25.99,-9.92,-0.67
-41.53,-19.7,-2.87,0.24,-2.38,-3.44,20.45,18.24,-41.99,-22.46,18.77,18.9,-8.15,18.92,26.74,19.44,-14.97,3.04,26.14,-11.37,-2.0
-41.81,-19.18,-1.49,-0.23,-3.44,-4.68,19.75,19.89,-43.75,-22.69,19.61,21.06,-9.63,19.0,27.6,19.43,-15.67,5.75,26.15,-11.56,-4.0
-41.91,-18.88,-1.25,0.01,-5.03,-5.7,19.38,24.34,-46.21,-22.69,20.26,24.07,-11.36,18.46,27.8,20.59,-16.43,6.42,26.06,-12.03,-5.66
-42.04,-18.66,-1.44,0.64,-6.91,-6.6,19.54,31.15,-49.39,-23.21,19.52,27.48,-13.32,17.2,27.2,22.42,-17.42,6.5,25.58,-11.23,-6.76
-42.25,-17.6,-0.72,2.29,-8.2,-7.12,20.26,34.46,-52.89,-22.91,17.91,30.47,-14.69,15.2,26.28,24.33,-17.78,3.52,25.14,-8.84,-6.52
-42.36,-16.49,0.83,4.75,-8.39,-6.78,21.9,35.07,-56.06,-21.77,16.16,31.47,-15.53,12.62,25.31,26.54,-17.24,-2.66,25.33,-7.34,-5.01
-42.16,-15.76,2.11,6.62,-7.4,-6.02,23.74,33.16,-57.97,-20.17,16.73,30.34,-15.98,10.74,24.43,27.28,-16.19,-7.19,25.4,-7.8,-3.51
-41.6,-15.33,2.04,7.54,-6.27,-5.45,25.09,29.36,-57.95,-18.25,20.81,27.82,-15.91,9.8,23.62,26.39,-15.31,-8.65,24.81,-9.66,-2.6
-41.51,-16.04,1.2,8.38,-5.7,-5.28,25.97,26.45,-55.92,-16.93,23.83,24.67,-15.1,9.36,23.16,26.16,-14.6,-9.26,24.57,-11.78,-1.37
-41.73,-17.27,0.73,8.58,-6.35,-5.76,26.3,24.68,-52.01,-16.58,21.53,22.39,-14.07,9.18,23.08,27.48,-14.4,-6.85,24.38,-13.08,0.1
-41.24,-17.55,-1.0,7.32,-7.73,-6.82,25.87,22.79,-46.66,-16.34,17.64,22.19,-13.07,8.75,22.7,28.55,-14.81,-1.99,23.51,-13.1,1.21
-39.75,-16.82,-4.44,6.03,-9.29,-8.21,25.18,20.48,-41.77,-15.08,15.01,23.77,-12.17,7.94,22.08,28.92,-15.24,0.12,22.8,-11.89,2.47
-38.26,-15.64,-7.68,5.56,-11.1,-9.5,24.36,18.22,-38.67,-12.99,14.35,26.25,-11.89,6.8,21.45,27.84,-15.85,0.72,22.27,-9.39,3.11
-37.77,-14.86,-9.97,6.05,-13.05,-10.66,23.46,17.39,-38.4,-11.28,15.25,29.86,-12.19,5.59,20.65,26.77,-16.77,1.31,21.69,-6.37,3.2
-38.0,-14.54,-10.9,7.56,-14.8,-11.31,22.62,18.81,-40.66,-10.06,17.39,33.33,-12.68,4.49,19.88,26.61,-17.41,-1.1,21.47,-3.71,2.79
-38.28,-15.05,-9.93,9.03,-15.63,-10.82,21.88,19.03,-43.84,-8.68,20.35,34.6,-12.82,4.15,19.57,26.05,-16.98,-6.41,22.1,-1.83,3.42
-38.02,-15.82,-8.1,9.63,-15.43,-9.72,20.77,18.59,-46.75,-7.78,23.83,33.45,-13.19,4.79,19.64,24.51,-16.09,-9.79,22.37,-1.32,4.44
-37.67,-17.14,-6.14,9.42,-14.68,-8.52,19.02,15.42,-48.14,-7.51,28.28,31.28,-13.34,6.38,20.07,22.94,-14.97,-10.45,22.1,-1.2,4.97
-37.42,-18.35,-3.91,8.62,-13.35,-7.66,17.15,10.16,-47.33,-6.76,31.1,28.92,-13.05,7.74,21.17,23.26,-13.65,-10.65,21.68,-2.2,4.82
-36.32,-17.99,-2.27,7.6,-11.89,-7.62,15.23,6.05,-45.83,-6.66,32.19,26.15,-12.82,8.94,22.39,22.57,-12.77,-8.0,20.74,-3.08,3.85
-34.57,-16.75,-0.83,6.78,-10.53,-8.04,13.4,4.49,-45.0,-7.85,31.14,24.06,-13.06,9.95,22.96,19.3,-12.63,-2.01,19.17,-2.34,2.89
-33.57,-15.41,0.32,5.75,-9.26,-8.4,12.0,5.44,-44.04,-8.34,27.85,23.29,-13.28,10.37,22.96,16.44,-12.45,1.94,17.95,-1.87,2.91
-32.29,-12.73,0.86,3.35,-8.71,-8.78,10.77,7.84,-42.42,-9.01,23.77,23.5,-13.57,10.26,22.47,15.08,-12.25,4.36,16.98,-1.94,2.91
-31.02,-9.79,1.23,0.4,-9.15,-8.88,9.45,10.98,-40.87,-9.88,19.98,25.26,-13.94,9.8,21.4,15.41,-12.51,6.12,15.89,-1.39,1.78
-30.31,-6.58,2.8,-0.7,-9.9,-8.37,8.32,12.85,-39.69,-10.14,16.91,26.92,-13.85,8.9,20.0,15.8,-12.49,4.5,15.09,-0.44,0.58
-30.06,-3.57,5.64,0.96,-10.14,-6.86,7.95,13.33,-38.94,-10.07,14.6,26.25,-13.57,8.04,18.71,15.43,-11.68,-0.69,15.21,-0.39,-0.16
-30.58,-2.59,9.13,3.06,-10.18,-5.17,8.05,13.51,-38.45,-10.57,12.75,24.23,-13.45,7.3,17.58,17.88,-10.83,-4.94,15.48,-1.46,-0.78
-30.34,-2.07,12.31,4.46,-9.63,-3.62,8.15,14.02,-37.45,-11.04,10.26,20.8,-13.19,6.58,16.03,18.98,-9.79,-6.82,15.31,-1.99,-0.93
-28.75,-1.43,15.12,5.73,-8.08,-2.16,8.09,15.69,-35.85,-11.18,7.49,14.58,-12.57,5.86,13.86,16.48,-8.13,-7.32,14.96,-2.6,0.31
-26.34,-1.36,15.82,6.79,-6.38,-1.25,7.37,16.88,-34.31,-11.21,6.11,8.32,-11.95,5.73,11.73,12.72,-6.66,-3.77,14.29,-3.72,1.41
-23.84,-1.61,14.2,7.45,-5.45,-1.11,6.06,16.2,-33.62,-11.27,6.43,4.56,-11.38,6.27,9.89,9.0,-6.07,3.0,12.94,-4.2,2.78
-21.86,-2.18,12.17,8.35,-5.13,-1.32,4.78,14.71,-33.12,-10.57,7.24,3.57,-11.03,6.48,8.24,7.26,-6.15,7.1,11.76,-4.68,4.48
-19.62,-1.51,10.25,9.14,-4.66,-1.53,3.61,12.23,-31.21,-10.28,7.58,4.65,-10.95,6.05,6.8,6.09,-6.48,9.04,10.81,-5.4,5.36
-18.4,-0.99,7.97,9.76,-4.78,-1.81,2.88,11.96,-29.33,-10.6,7.35,7.54,-11.42,5.03,5.37,6.67,-7.15,9.93,10.01,-4.89,4.85
-18.13,-0.31,5.57,10.67,-5.12,-1.62,3.22,13.64,-30.27,-10.97,6.97,10.61,-11.98,3.86,4.05,9.18,-7.54,6.9,10.09,-2.91,4.05
-17.59,0.63,3.89,11.5,-4.68,-0.81,4.81,13.93,-33.52,-10.29,6.8,12.05,-12.3,3.43,3.43,11.55,-7.07,0.55,11.36,-1.64,3.81
-16.56,1.76,3.31,12.05,-3.97,0.07,7.28,13.89,-37.61,-10.38,6.22,11.31,-12.62,3.58,3.39,12.69,-6.49,-4.33,13.15,-0.86,3.89
-15.17,3.29,3.48,11.92,-3.32,0.68,10.06,13.27,-40.79,-11.03,5.23,9.49,-12.82,3.64,3.68,13.13,-6.23,-6.67,14.94,-1.07,3.91
