Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
12.94,5.57,37.15,-2.79,-5.52,-38.38,-21.59,-25.19,44.48,13.81,7.28,3.54,70.82,-23.58,21.9,-0.19,-6.3,-26.4,-19.09,-31.03,-17.25
13.72,4.41,36.09,-1.56,-5.14,-38.32,-21.25,-18.97,41.35,12.6,4.42,6.04,68.95,-23.96,22.81,4.2,-6.84,-30.37,-18.45,-31.76,-17.86
16.11,5.94,37.5,-0.96,-3.17,-37.15,-21.12,-20.55,40.2,11.93,1.81,4.37,68.59,-23.24,23.64,-0.15,-6.11,-30.7,-18.47,-30.46,-17.9
17.94,7.4,39.76,-0.9,-0.56,-35.16,-21.12,-27.89,41.25,12.1,-1.4,0.75,70.45,-22.1,24.38,-5.88,-4.45,-29.37,-18.87,-28.87,-17.51
18.74,7.37,42.22,-1.08,2.61,-32.51,-21.26,-40.32,43.12,13.14,-3.3,-3.39,73.28,-21.05,24.93,-8.17,-2.17,-28.22,-19.27,-27.82,-16.83
18.93,7.83,45.44,-1.43,5.1,-31.2,-21.67,-49.88,44.06,12.66,-2.88,-6.89,74.01,-20.45,24.8,-8.04,-1.03,-24.54,-20.85,-26.66,-17.24
17.45,6.95,52.21,-1.27,6.04,-30.71,-21.53,-50.52,43.51,12.11,-3.1,-8.37,72.71,-21.28,23.68,-5.45,-1.52,-23.15,-22.85,-25.69,-19.09
16.5,6.3,53.29,0.72,6.38,-30.85,-20.28,-43.98,42.76,12.14,-2.44,-9.72,71.08,-22.69,22.24,-6.57,-2.65,-24.43,-24.1,-23.49,-20.12
16.6,6.77,50.57,3.48,6.15,-31.04,-18.44,-41.0,42.65,12.55,-0.48,-9.65,69.84,-23.86,20.72,-11.82,-4.06,-25.47,-25.01,-19.91,-18.61
15.94,8.07,48.17,5.66,4.91,-31.31,-16.33,-38.35,42.27,12.83,0.52,-7.29,67.47,-25.03,19.16,-14.71,-6.24,-26.47,-25.87,-16.42,-17.02
15.27,10.06,46.88,7.01,2.98,-31.1,-14.28,-33.16,41.07,12.4,1.2,-5.16,64.73,-26.21,17.42,-12.83,-8.49,-31.32,-26.01,-13.77,-16.63
16.03,12.02,47.28,7.67,1.77,-29.91,-12.74,-34.79,41.01,12.36,0.76,-4.54,63.5,-26.71,15.67,-11.47,-9.33,-35.59,-25.8,-12.22,-14.76
18.01,13.81,48.18,8.26,1.41,-28.48,-11.65,-39.17,42.38,12.44,-0.74,-6.67,63.63,-26.8,13.58,-13.07,-8.97,-36.68,-25.96,-10.93,-12.42
19.21,13.19,50.88,8.13,1.98,-26.81,-10.79,-41.31,43.76,11.88,-2.63,-10.42,64.62,-26.63,11.87,-13.88,-8.2,-36.22,-25.91,-12.05,-10.69
19.72,12.55,54.31,6.14,2.31,-25.34,-10.41,-44.5,45.75,11.37,-3.88,-14.81,66.54,-25.93,10.83,-13.43,-6.95,-35.41,-25.33,-14.05,-9.57
19.47,11.9,56.22,2.41,1.62,-24.24,-10.71,-45.93,47.67,9.92,-4.67,-18.11,68.62,-24.74,10.26,-12.34,-6.02,-30.6,-25.4,-15.45,-10.06
19.36,12.25,56.15,-1.33,0.24,-23.1,-11.96,-48.53,49.21,8.75,-4.87,-18.81,70.68,-23.02,9.77,-10.33,-5.2,-26.12,-26.01,-16.24,-11.0
17.43,10.37,54.04,-3.55,-2.25,-22.67,-13.7,-44.24,49.04,7.01,-2.11,-17.73,71.54,-21.14,9.39,-4.78,-5.17,-24.14,-27.07,-17.42,-12.99
15.06,7.47,52.83,-1.59,-5.15,-23.15,-14.96,-30.04,46.57,4.49,0.36,-16.51,70.99,-19.93,8.28,-2.55,-6.2,-22.85,-28.74,-17.92,-16.49
14.57,7.28,53.42,3.91,-6.76,-23.59,-16.08,-18.9,43.66,3.02,-3.22,-14.91,70.07,-19.72,6.57,-5.66,-7.16,-21.23,-30.97,-15.36,-18.84
15.11,9.31,54.14,9.26,-7.14,-23.53,-17.77,-18.74,42.36,4.34,-7.59,-12.84,70.09,-19.7,5.1,-9.66,-6.54,-23.28,-32.41,-10.92,-19.46
15.9,11.97,54.88,10.72,-6.56,-22.85,-19.75,-25.84,43.01,7.64,-10.08,-11.67,70.84,-19.71,4.26,-12.65,-4.71,-25.28,-33.36,-7.98,-18.82
16.92,14.61,56.41,9.53,-5.84,-22.08,-21.66,-37.19,44.41,10.77,-10.8,-11.9,71.76,-19.84,3.89,-13.24,-2.47,-24.75,-34.36,-6.48,-17.74
18.3,16.52,58.38,7.5,-3.6,-21.46,-23.13,-50.76,46.81,13.91,-10.35,-13.76,73.27,-19.85,4.01,-15.45,0.15,-22.74,-34.96,-7.02,-15.67
19.83,17.5,61.25,5.66,-1.2,-20.95,-23.74,-62.23,50.8,16.72,-8.7,-18.46,74.89,-19.6,4.38,-21.6,2.61,-20.58,-34.58,-9.52,-12.45
21.0,17.8,63.64,4.14,-1.14,-21.77,-23.95,-66.67,54.74,17.8,-6.45,-23.12,75.66,-19.36,4.92,-28.38,3.2,-15.3,-34.31,-12.29,-10.19
21.73,16.78,64.04,2.91,-2.82,-23.7,-24.41,-66.59,58.0,17.95,-3.21,-25.02,76.06,-19.2,5.62,-32.45,2.41,-11.93,-34.04,-13.38,-8.7
21.24,13.9,62.3,1.88,-5.72,-25.68,-24.94,-63.28,60.19,18.87,0.09,-23.78,76.49,-18.82,6.7,-31.88,0.85,-11.33,-33.44,-14.41,-9.01
19.13,10.87,58.79,0.36,-9.97,-28.0,-25.52,-54.85,60.49,19.65,3.4,-18.97,76.54,-18.56,7.45,-26.9,-1.84,-11.57,-33.17,-15.35,-11.68
16.0,8.08,53.72,-2.33,-15.21,-31.01,-26.08,-44.36,58.84,18.9,6.69,-11.04,75.76,-18.63,8.19,-15.6,-5.41,-12.37,-33.42,-15.18,-15.21
14.4,6.84,48.51,-4.28,-18.42,-33.4,-25.95,-36.9,57.53,19.0,8.12,-4.25,75.58,-18.85,9.07,-8.01,-7.5,-17.31,-32.9,-14.44,-16.43
14.53,6.53,43.29,-4.7,-19.7,-35.24,-24.82,-30.65,56.75,18.77,9.64,-2.23,76.07,-18.66,9.87,-5.81,-8.06,-22.32,-31.83,-14.84,-16.08
15.22,6.17,38.74,-2.29,-20.24,-36.32,-22.67,-27.39,55.89,18.19,10.01,-2.77,76.45,-18.29,10.79,-5.58,-8.12,-24.07,-30.43,-16.23,-16.55
16.73,5.85,35.43,0.83,-19.76,-36.3,-20.27,-29.67,55.68,17.92,10.21,-5.38,77.07,-17.61,11.94,-9.14,-7.45,-23.53,-28.73,-17.52,-15.96
17.89,5.34,33.59,0.74,-19.56,-36.04,-18.38,-29.26,55.4,17.56,10.41,-9.23,77.24,-16.9,12.92,-9.44,-7.26,-22.67,-26.74,-20.9,-14.6
17.46,5.21,33.54,-0.61,-20.4,-36.45,-17.28,-29.8,54.3,16.0,11.42,-10.81,76.14,-15.87,13.94,-7.42,-8.43,-17.42,-25.28,-24.03,-14.13
15.75,4.05,35.8,-2.46,-20.91,-36.19,-16.85,-37.3,53.56,14.69,15.27,-9.27,74.45,-14.36,15.04,-6.43,-9.76,-12.8,-23.9,-25.12,-13.33
14.38,1.68,38.25,-4.15,-20.35,-35.7,-16.23,-41.49,53.13,14.02,21.43,-8.6,72.43,-13.25,15.51,-11.62,-10.64,-10.71,-22.39,-24.42,-11.45
11.56,-1.2,37.1,-3.69,-20.66,-36.63,-14.67,-28.86,50.56,12.62,22.73,-7.58,69.09,-14.25,14.62,-13.27,-12.59,-10.13,-20.98,-23.32,-10.71
7.82,-2.88,33.83,-2.57,-21.78,-39.09,-13.23,-12.19,47.46,11.23,17.89,-4.3,65.73,-16.57,13.22,-6.47,-15.42,-10.58,-20.18,-21.08,-11.28
6.23,-2.03,34.03,-2.31,-21.6,-40.24,-12.26,-13.56,47.15,12.45,15.03,-1.24,64.94,-17.84,12.8,-5.55,-15.99,-14.5,-19.14,-17.37,-9.55
6.76,-1.61,39.88,-2.96,-19.52,-39.87,-11.4,-25.1,49.49,15.48,14.51,-2.3,65.86,-18.09,13.07,-12.34,-14.73,-18.5,-18.29,-14.61,-6.2
8.7,0.13,43.64,-3.0,-19.46,-40.69,-11.09,-37.32,52.56,18.89,14.67,-4.9,67.19,-17.54,14.5,-19.06,-13.55,-20.41,-17.75,-12.62,-3.31
10.74,2.25,42.98,-2.21,-20.8,-42.39,-11.04,-46.91,55.12,21.59,15.69,-8.05,69.56,-16.17,17.21,-23.52,-12.55,-20.99,-17.38,-12.17,-1.14
10.82,1.77,39.64,-2.63,-22.71,-44.18,-10.54,-51.46,56.68,23.37,14.63,-9.53,71.51,-14.63,21.03,-18.85,-11.92,-21.64,-16.32,-14.71,-0.43
9.36,-0.15,35.36,-4.66,-25.66,-46.36,-9.48,-47.02,57.23,23.23,12.18,-9.19,71.78,-13.32,24.88,-10.17,-12.73,-18.83,-15.58,-18.63,-2.34
7.9,-1.66,31.67,-5.96,-28.01,-47.52,-8.06,-43.25,59.01,22.53,10.9,-8.01,71.62,-11.43,28.23,-8.44,-13.58,-16.35,-14.68,-21.17,-3.99
5.59,-4.47,28.21,-4.69,-29.38,-46.62,-5.66,-38.11,59.96,20.22,10.2,-7.05,70.08,-9.33,30.94,-10.68,-14.25,-15.02,-12.99,-21.81,-5.32
2.2,-8.95,27.43,-1.22,-30.58,-45.03,-2.8,-28.97,56.16,14.96,9.72,-4.54,67.04,-7.62,32.89,-10.87,-15.71,-13.51,-11.04,-22.12,-7.62
-3.24,-14.66,28.59,1.91,-32.45,-44.02,0.09,-13.46,46.72,6.15,8.77,1.18,62.87,-6.82,34.84,-1.5,-18.9,-12.18,-8.94,-22.79,-12.14
-8.93,-20.46,31.3,5.14,-33.75,-42.86,3.06,2.07,35.59,-2.92,7.43,8.8,57.79,-6.77,37.04,11.75,-21.91,-15.47,-5.92,-23.56,-17.17
-10.14,-23.1,35.76,7.15,-34.37,-40.93,4.31,2.91,30.58,-6.69,7.38,12.57,54.66,-6.57,38.3,14.33,-22.75,-19.2,-3.87,-21.87,-18.03
-6.38,-21.93,38.18,7.39,-33.0,-39.85,3.4,-2.88,33.38,-4.74,7.73,10.98,54.17,-7.03,37.51,7.14,-22.2,-21.53,-4.36,-19.36,-16.14
0.5,-18.32,38.52,6.05,-30.59,-39.64,0.8,-16.62,41.98,1.12,8.28,6.51,56.22,-7.85,35.61,-2.66,-20.05,-23.52,-6.49,-16.7,-12.76
7.76,-14.08,39.5,3.7,-28.6,-38.99,-1.63,-27.73,50.38,8.12,8.59,0.09,60.01,-9.02,33.57,-14.2,-17.0,-25.68,-8.76,-16.45,-9.22
13.73,-10.8,40.25,-0.01,-27.61,-38.9,-3.87,-31.14,55.5,13.05,8.25,-4.9,63.29,-10.64,31.35,-19.13,-15.29,-24.42,-11.68,-18.34,-8.52
17.37,-9.07,41.13,-4.47,-26.83,-39.3,-5.95,-33.41,60.38,16.57,7.51,-6.04,65.24,-12.33,29.31,-17.84,-14.46,-23.45,-14.57,-20.27,-9.5
18.67,-9.47,40.38,-8.43,-26.24,-39.88,-7.64,-35.17,65.99,19.21,7.67,-5.44,66.07,-13.4,27.81,-13.51,-14.04,-24.22,-16.54,-20.73,-11.16
18.75,-11.07,37.83,-11.56,-26.35,-40.8,-9.0,-32.81,68.79,19.19,9.16,-1.97,66.44,-13.98,26.69,-7.25,-14.56,-24.85,-18.26,-19.88,-14.46
19.03,-11.22,35.1,-12.03,-26.7,-41.91,-10.05,-29.24,70.33,17.84,9.95,1.55,66.96,-14.26,25.17,-7.01,-14.92,-24.78,-20.24,-17.15,-16.23
19.64,-10.39,33.94,-8.48,-25.77,-42.56,-10.74,-23.53,74.28,17.12,7.43,0.82,69.85,-15.18,22.67,-12.99,-13.8,-28.68,-21.89,-15.96,-15.56
19.93,-10.72,34.46,-2.52,-23.61,-42.02,-11.03,-20.97,80.44,16.99,3.42,-2.84,75.18,-16.23,20.06,-20.82,-11.15,-32.22,-23.04,-18.41,-14.74
20.07,-11.89,34.44,1.55,-21.72,-40.7,-11.54,-24.44,85.71,17.97,1.01,-6.17,79.21,-16.32,18.5,-24.69,-8.23,-32.41,-23.71,-21.86,-14.76
21.27,-13.47,32.06,2.06,-20.41,-39.8,-12.14,-26.03,87.19,19.52,0.94,-9.12,82.56,-16.04,17.64,-21.48,-5.85,-31.53,-24.0,-26.56,-16.86
23.31,-16.07,30.16,1.59,-18.81,-38.61,-12.16,-26.84,88.24,21.85,0.07,-12.5,85.25,-16.04,16.93,-16.32,-3.62,-30.87,-23.8,-31.52,-20.22
25.89,-19.09,31.48,-1.6,-16.78,-36.7,-13.0,-37.26,91.95,25.23,0.2,-14.99,88.36,-15.34,16.21,-18.03,-0.9,-25.99,-24.4,-33.33,-21.85
29.23,-21.72,30.88,-5.21,-15.38,-35.14,-14.44,-48.83,99.01,28.75,1.55,-16.65,91.74,-14.46,14.87,-23.97,1.96,-22.63,-25.7,-31.63,-22.24
33.25,-24.8,29.27,-7.83,-14.75,-34.63,-15.95,-53.43,108.1,31.15,1.52,-17.3,93.23,-14.76,12.43,-25.5,3.64,-22.95,-27.69,-29.47,-23.57
36.56,-29.27,27.78,-12.09,-15.84,-34.94,-17.72,-51.65,115.98,32.5,-1.08,-14.31,93.21,-15.95,9.62,-18.69,4.13,-24.08,-30.16,-28.43,-25.54
38.75,-31.6,26.99,-16.56,-17.15,-36.11,-19.41,-46.36,121.32,34.44,-3.35,-11.45,93.57,-17.03,6.66,-15.34,4.46,-25.02,-33.17,-27.69,-25.85
39.56,-32.35,27.14,-19.39,-18.27,-36.45,-20.19,-44.33,124.84,37.11,-1.91,-11.18,95.48,-17.36,4.49,-16.04,5.73,-29.03,-35.34,-27.89,-24.39
38.51,-33.5,28.28,-20.68,-18.37,-35.95,-20.31,-46.77,128.53,39.15,1.69,-12.82,98.09,-16.96,3.58,-19.23,7.74,-32.27,-36.76,-29.05,-22.78
36.27,-35.83,27.96,-21.45,-18.43,-36.19,-20.25,-48.83,131.53,38.56,7.72,-14.18,99.3,-16.18,4.17,-17.66,9.17,-33.09,-37.7,-32.31,-22.59
36.25,-38.43,27.48,-20.62,-18.18,-36.19,-19.23,-50.59,132.28,39.6,8.84,-16.02,99.83,-15.67,5.93,-17.73,10.39,-32.89,-37.2,-36.17,-21.81
40.39,-39.31,26.88,-17.67,-17.51,-36.02,-17.2,-53.01,135.59,43.62,6.54,-20.18,94.34,-14.85,7.93,-26.29,12.39,-32.12,-35.37,-38.61,-19.85
45.35,-39.4,25.29,-15.98,-17.92,-37.02,-15.68,-54.6,142.69,47.67,3.79,-23.57,85.78,-14.21,9.69,-33.76,13.29,-28.12,-34.04,-40.34,-19.16
47.22,-39.06,23.18,-16.79,-17.9,-39.2,-15.32,-55.46,148.89,50.98,1.92,-23.64,80.45,-14.12,10.96,-33.24,12.7,-26.09,-33.3,-42.16,-20.09
44.86,-38.95,22.14,-18.27,-16.08,-40.87,-15.1,-54.79,151.02,53.91,-3.68,-21.98,81.61,-14.76,11.63,-30.81,12.08,-26.33,-32.68,-42.44,-20.66
41.53,-40.4,21.98,-19.39,-13.41,-40.72,-14.57,-52.89,150.38,54.61,-8.97,-20.28,86.71,-15.37,11.76,-33.41,12.55,-26.13,-32.08,-40.54,-21.65
37.66,-43.39,20.47,-19.9,-11.64,-39.84,-13.53,-47.57,149.4,55.21,-14.12,-17.17,88.49,-15.89,12.0,-36.18,14.01,-25.82,-31.17,-38.37,-22.86
33.37,-46.71,18.46,-17.97,-13.11,-39.0,-11.2,-36.32,147.6,56.53,-17.49,-14.96,86.97,-16.38,12.4,-36.79,15.66,-29.65,-29.26,-38.38,-23.86
30.11,-48.96,16.61,-14.64,-16.16,-38.64,-8.45,-31.25,145.52,58.99,-18.0,-14.78,87.41,-16.23,13.32,-36.36,17.04,-33.97,-26.92,-39.65,-24.85
30.52,-49.54,13.3,-12.8,-20.3,-38.34,-6.51,-36.45,143.86,62.85,-16.09,-14.68,86.13,-15.04,15.16,-34.85,17.76,-35.51,-24.55,-40.44,-24.2
35.11,-51.56,11.43,-13.23,-25.62,-38.08,-5.31,-43.9,139.77,67.52,-12.62,-16.31,86.07,-13.54,17.52,-33.45,18.44,-35.61,-22.36,-41.25,-22.6
40.67,-54.43,11.07,-16.8,-30.66,-39.14,-5.11,-49.94,136.53,72.26,-8.94,-19.04,87.87,-12.58,19.58,-30.92,18.91,-35.48,-20.2,-41.81,-21.29
41.45,-57.64,11.22,-22.02,-32.53,-41.41,-5.4,-52.21,137.29,74.52,-5.14,-21.41,89.49,-11.94,20.94,-30.09,18.04,-31.61,-18.97,-42.11,-20.02
38.66,-59.68,12.17,-25.74,-31.33,-43.8,-5.04,-49.55,138.65,73.5,-2.18,-21.31,87.47,-10.98,22.18,-29.37,15.11,-28.12,-17.71,-43.52,-19.11
36.89,-59.7,13.25,-26.65,-28.84,-45.93,-4.33,-46.28,139.49,69.99,0.17,-19.33,85.8,-10.05,23.02,-29.95,10.83,-26.24,-16.54,-45.8,-19.72
36.27,-57.78,11.96,-26.85,-27.17,-48.76,-4.29,-44.17,139.48,66.54,3.99,-15.53,86.4,-8.89,22.96,-31.26,6.73,-24.33,-16.18,-47.36,-21.82
39.51,-55.74,9.1,-26.91,-27.22,-52.61,-5.09,-39.86,141.24,64.46,6.58,-11.59,89.49,-8.64,21.83,-33.04,2.71,-23.31,-16.96,-48.55,-25.51
45.99,-56.59,6.61,-24.2,-28.36,-56.05,-5.3,-32.69,145.3,65.06,5.81,-9.57,92.68,-9.92,20.72,-33.99,-0.19,-27.57,-17.04,-51.17,-29.55
54.6,-59.12,4.47,-21.58,-29.6,-58.22,-5.67,-32.32,148.19,67.41,4.77,-8.7,94.65,-11.45,20.89,-32.84,-0.75,-32.24,-16.32,-53.7,-32.39
61.81,-61.95,2.43,-22.49,-29.69,-58.91,-6.53,-37.3,149.71,69.85,5.71,-8.18,96.28,-12.04,22.29,-30.38,0.51,-33.89,-15.49,-57.07,-34.65
64.99,-65.98,1.29,-24.87,-27.93,-58.22,-7.77,-44.02,153.35,72.34,7.88,-10.1,97.1,-11.36,24.2,-31.34,3.24,-33.69,-14.67,-59.18,-35.44
63.7,-70.52,0.3,-28.68,-22.92,-56.38,-9.35,-46.96,161.13,74.51,8.26,-14.87,96.65,-10.22,25.68,-34.01,6.45,-32.38,-14.01,-61.16,-35.57
57.38,-74.12,0.53,-33.96,-18.39,-53.92,-11.07,-43.31,169.84,75.8,6.42,-19.94,95.41,-9.1,26.17,-37.23,9.02,-26.44,-14.09,-62.86,-36.58
47.81,-75.12,0.14,-35.38,-16.73,-50.17,-12.08,-39.94,169.07,74.73,6.98,-22.65,95.46,-7.1,26.49,-39.89,11.68,-20.05,-14.0,-62.94,-36.7
37.5,-74.78,2.42,-31.49,-16.8,-45.08,-12.58,-41.55,158.76,72.84,7.48,-22.98,97.09,-4.9,26.56,-41.81,13.85,-15.29,-13.53,-61.72,-34.38
29.69,-74.34,3.64,-26.43,-16.35,-40.38,-13.58,-42.11,147.16,73.3,5.03,-22.28,100.99,-4.33,25.25,-41.44,14.81,-11.84,-13.9,-60.77,-32.31
27.2,-73.98,2.56,-23.11,-17.47,-36.89,-15.73,-41.57,145.86,77.62,1.18,-21.42,105.39,-5.96,22.32,-42.51,14.91,-9.88,-15.84,-60.51,-32.2
29.9,-73.88,1.42,-20.95,-19.89,-34.72,-18.12,-43.6,157.4,83.87,-1.25,-21.37,107.39,-8.72,18.97,-45.07,14.99,-13.15,-17.84,-61.55,-33.76
34.28,-73.87,1.76,-20.8,-22.35,-33.5,-19.94,-47.47,174.15,89.9,-3.05,-21.77,105.19,-11.61,16.36,-46.69,14.43,-17.01,-19.2,-63.32,-35.25
38.16,-75.3,5.41,-21.59,-22.12,-32.38,-20.72,-49.88,186.28,94.6,-5.38,-22.73,98.45,-13.87,14.71,-47.32,13.24,-18.11,-20.12,-65.18,-35.97
41.92,-77.11,9.31,-21.59,-18.76,-31.75,-20.46,-49.17,191.42,97.59,-7.32,-25.36,92.0,-15.38,13.59,-47.78,12.35,-18.11,-20.67,-68.16,-36.58
47.26,-77.16,9.19,-21.2,-15.54,-32.17,-20.28,-51.72,194.06,99.93,-8.44,-28.89,91.12,-16.18,12.63,-48.95,12.6,-18.29,-21.04,-69.85,-37.12
51.95,-77.35,7.4,-20.7,-13.01,-32.75,-19.71,-53.99,195.18,100.41,-9.27,-30.83,90.07,-16.57,11.77,-48.49,12.35,-14.77,-21.79,-70.57,-39.37
54.36,-77.3,6.9,-20.39,-13.01,-32.33,-18.82,-55.89,194.89,100.31,-8.05,-30.44,88.81,-16.72,10.99,-47.47,11.56,-12.42,-22.34,-70.71,-41.97
54.6,-77.54,7.57,-19.73,-15.17,-31.14,-17.27,-49.78,193.47,99.44,-5.53,-30.09,86.92,-16.89,10.33,-49.07,10.4,-12.34,-22.67,-70.82,-44.85
54.63,-76.86,8.18,-18.53,-18.53,-29.43,-15.65,-42.69,190.82,98.12,-7.5,-28.25,85.05,-17.04,9.84,-51.88,9.42,-11.91,-22.82,-68.15,-46.88
56.17,-74.14,8.51,-17.71,-21.67,-27.49,-15.45,-48.57,187.64,97.81,-10.51,-24.18,83.13,-16.59,9.74,-54.35,9.42,-10.82,-23.17,-61.24,-46.53
58.52,-71.95,8.28,-17.71,-25.22,-24.78,-15.81,-58.15,185.29,99.04,-12.82,-20.64,80.21,-15.8,9.7,-52.61,10.89,-13.51,-22.75,-55.71,-44.41
59.97,-70.86,8.87,-18.2,-26.31,-22.05,-16.04,-65.47,183.4,99.37,-13.17,-20.06,79.88,-14.65,9.36,-51.46,12.28,-16.1,-21.78,-54.46,-42.37
58.88,-70.11,10.92,-19.88,-23.26,-20.59,-16.07,-67.34,179.0,97.63,-10.14,-22.15,81.15,-13.22,8.69,-50.12,12.18,-16.25,-20.78,-56.05,-42.16
54.79,-71.21,14.12,-23.09,-18.61,-19.42,-15.07,-61.43,169.05,93.5,-7.13,-24.94,81.82,-12.21,8.59,-41.92,11.19,-15.17,-18.91,-59.64,-43.96
49.36,-74.11,20.92,-26.16,-13.27,-17.43,-13.65,-60.72,157.27,89.83,-3.91,-28.37,83.56,-10.69,8.97,-37.49,10.53,-12.79,-16.39,-62.06,-42.97
44.96,-75.15,25.11,-27.55,-8.7,-15.54,-12.23,-62.54,145.27,86.55,-0.21,-33.72,86.38,-8.76,8.72,-41.41,10.28,-5.83,-14.69,-60.23,-40.21
41.04,-74.88,25.65,-26.97,-5.76,-13.42,-10.71,-65.83,137.79,84.58,0.91,-37.74,88.03,-7.54,7.97,-48.42,10.7,-0.1,-13.27,-55.14,-36.58
36.42,-76.64,24.26,-25.4,-4.39,-11.18,-8.76,-66.02,136.38,83.03,0.37,-38.65,88.01,-7.48,7.4,-52.84,10.84,2.41,-11.71,-51.34,-34.39
31.89,-78.77,20.8,-24.96,-3.95,-8.84,-6.98,-66.1,138.83,81.49,0.72,-35.91,86.04,-7.83,7.21,-54.51,10.28,3.65,-10.48,-48.64,-33.54
26.67,-81.33,18.22,-24.22,-5.61,-6.67,-5.03,-64.59,141.52,80.48,1.21,-30.61,82.8,-8.07,7.49,-54.84,8.83,3.92,-9.5,-46.98,-33.39
24.33,-84.91,18.13,-23.15,-9.14,-5.06,-3.2,-61.25,146.13,79.5,0.71,-25.31,79.13,-8.32,8.17,-50.48,7.67,-0.59,-8.2,-49.51,-34.3
25.07,-87.47,19.22,-22.32,-12.09,-4.48,-1.74,-55.04,151.6,77.69,-0.51,-21.88,75.12,-8.53,8.82,-43.25,6.68,-6.06,-7.29,-56.14,-36.98
25.48,-88.13,18.12,-21.1,-14.83,-4.39,-0.32,-47.75,154.89,77.09,-1.26,-21.21,71.06,-7.83,9.74,-40.28,6.43,-9.08,-6.75,-60.2,-39.3
24.93,-85.78,16.74,-19.18,-15.31,-4.05,0.66,-49.73,159.63,79.94,-1.16,-23.73,67.95,-6.52,10.77,-45.64,7.62,-10.63,-6.49,-60.88,-38.81
25.02,-83.71,16.06,-16.8,-11.7,-3.72,1.32,-57.91,165.83,83.18,-0.4,-27.49,64.51,-5.51,11.74,-52.03,9.39,-12.03,-6.38,-61.88,-37.19
23.06,-81.5,12.48,-12.98,-10.81,-6.39,1.92,-51.31,169.15,82.93,2.3,-30.27,61.17,-6.05,11.87,-50.58,8.13,-11.17,-7.36,-65.52,-38.97
21.06,-79.49,10.57,-6.77,-11.97,-9.41,2.19,-47.21,172.21,81.59,7.41,-31.16,61.39,-6.68,11.53,-52.96,5.74,-11.69,-8.13,-67.71,-40.46
20.88,-76.64,10.04,-3.97,-14.14,-12.07,1.37,-52.22,175.73,81.99,5.41,-28.08,63.2,-7.77,11.64,-51.37,3.45,-13.82,-7.99,-66.34,-39.2
22.61,-73.68,8.57,-4.32,-17.07,-14.65,0.15,-56.23,177.29,82.96,1.52,-22.52,65.15,-9.0,11.92,-50.89,0.91,-15.66,-7.5,-62.62,-36.95
27.31,-70.85,8.72,-5.17,-19.05,-16.87,-0.92,-58.04,177.33,84.18,-1.18,-18.68,67.76,-10.39,11.08,-57.53,-1.12,-17.08,-7.6,-57.34,-34.5
32.6,-69.25,10.36,-5.18,-20.92,-18.75,-1.16,-55.28,174.92,84.84,-1.81,-17.29,70.54,-12.17,9.66,-61.39,-2.41,-22.61,-7.42,-54.12,-32.98
37.45,-67.61,11.92,-5.14,-20.96,-20.01,-0.92,-56.72,172.67,85.02,1.18,-18.88,72.37,-13.04,8.78,-63.89,-2.39,-27.42,-7.16,-53.31,-31.88
39.48,-67.22,12.79,-6.54,-19.31,-20.86,-0.1,-54.81,173.31,84.9,4.46,-23.5,72.07,-13.3,8.05,-66.63,-1.56,-28.53,-7.37,-53.79,-31.61
39.49,-67.57,15.98,-8.58,-17.04,-20.46,0.91,-58.91,176.82,85.2,4.78,-29.17,71.33,-13.25,7.75,-68.98,0.4,-27.23,-7.5,-53.2,-30.75
39.79,-66.66,19.4,-11.89,-15.17,-19.38,1.47,-68.69,181.22,85.68,3.44,-34.17,70.72,-13.19,7.75,-70.25,2.78,-25.09,-7.48,-51.02,-29.31
40.72,-63.52,20.7,-15.64,-14.89,-18.27,2.07,-76.52,184.25,85.93,1.33,-37.56,69.25,-13.65,7.56,-72.62,4.01,-19.38,-8.02,-46.71,-29.01
39.73,-61.38,23.25,-19.61,-15.4,-17.09,2.76,-81.07,185.71,86.57,-1.53,-37.95,67.06,-14.98,7.24,-72.21,3.96,-15.23,-8.42,-42.08,-29.13
34.45,-62.17,25.62,-22.43,-16.92,-17.22,3.84,-74.78,185.69,86.47,-5.4,-35.36,63.61,-17.57,6.84,-63.14,2.26,-14.67,-8.18,-40.68,-30.17
27.56,-63.97,24.51,-24.65,-17.86,-18.75,4.36,-64.74,183.38,84.5,-8.86,-28.98,58.89,-20.29,7.06,-46.67,-0.04,-15.16,-7.37,-41.98,-30.95
22.89,-65.53,22.08,-25.35,-18.08,-20.11,4.64,-54.09,180.3,82.44,-11.6,-22.31,54.28,-22.45,7.68,-37.54,-1.49,-15.8,-6.37,-43.61,-30.04
20.83,-68.02,21.74,-22.88,-16.44,-19.9,5.4,-46.32,177.62,81.74,-13.77,-20.01,52.76,-23.51,8.3,-41.49,-0.91,-19.89,-4.64,-43.72,-27.0
21.13,-69.75,23.9,-19.18,-13.6,-18.27,5.91,-45.86,174.9,80.95,-13.56,-21.17,54.46,-23.23,9.16,-52.35,0.75,-23.91,-2.75,-43.47,-24.19
