Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
199.5,95.29,-58.78,-67.64,3.31,-14.74,-5.33,-63.1,362.96,-49.1,-52.44,-54.04,16.35,-17.37,-43.54,-128.4,33.94,-13.35,-41.07,-31.38,-71.0
203.49,99.2,-56.06,-68.86,3.6,-13.86,-4.27,-62.36,355.95,-53.93,-53.59,-52.35,14.4,-17.87,-44.81,-128.38,33.59,-12.53,-41.01,-27.01,-73.19
205.6,102.31,-54.71,-66.98,2.63,-14.37,-3.2,-60.03,350.63,-59.52,-54.04,-48.62,11.54,-18.61,-45.61,-121.22,32.55,-15.64,-40.72,-24.19,-77.64
208.21,105.2,-54.42,-63.99,2.68,-15.2,-2.68,-60.21,348.32,-63.56,-52.68,-46.67,8.78,-18.6,-45.47,-113.55,32.58,-22.34,-39.9,-24.83,-81.52
212.04,109.7,-55.55,-61.77,4.13,-16.0,-2.74,-61.08,349.25,-66.24,-50.59,-48.48,6.34,-17.98,-45.13,-111.56,33.95,-27.64,-39.43,-28.29,-82.73
215.78,112.85,-56.77,-59.67,5.41,-16.51,-2.79,-60.19,350.28,-69.1,-49.09,-52.22,5.19,-17.29,-44.39,-112.5,35.73,-29.36,-39.13,-33.44,-82.48
218.38,114.21,-57.45,-58.54,5.8,-17.18,-2.58,-61.89,350.46,-72.26,-47.88,-55.09,6.03,-16.27,-42.65,-111.93,37.48,-29.35,-38.39,-38.92,-81.64
218.16,113.68,-58.93,-58.27,5.51,-18.45,-1.83,-61.69,349.66,-76.57,-46.55,-55.59,6.49,-15.07,-40.37,-108.62,38.26,-25.95,-37.35,-44.79,-81.44
215.29,114.31,-61.45,-57.09,3.82,-19.22,-0.02,-55.98,346.32,-83.27,-45.86,-54.68,5.58,-14.53,-38.71,-107.8,37.56,-19.21,-36.3,-47.13,-81.31
211.2,116.09,-64.7,-54.84,2.27,-18.86,2.24,-52.55,340.52,-88.88,-46.93,-52.33,4.56,-14.51,-37.31,-109.68,36.57,-14.65,-34.57,-44.13,-79.3
207.52,119.32,-67.13,-52.96,1.4,-18.0,3.87,-53.25,333.41,-94.19,-48.73,-48.92,3.69,-14.92,-35.84,-112.07,35.26,-12.2,-32.95,-37.22,-76.0
203.03,121.17,-65.34,-51.95,0.52,-16.74,5.13,-50.26,324.77,-100.92,-50.75,-44.4,1.66,-16.29,-34.32,-110.07,32.75,-11.16,-31.91,-30.33,-74.47
197.91,123.18,-61.25,-50.08,-0.61,-15.01,6.04,-50.69,314.01,-107.62,-50.8,-39.3,-0.37,-17.46,-31.96,-106.16,30.23,-13.18,-30.51,-23.21,-73.2
191.98,124.65,-54.8,-46.89,-1.16,-12.24,7.13,-54.64,300.45,-113.93,-49.51,-35.36,-1.76,-17.4,-28.46,-102.25,28.81,-17.95,-27.99,-17.96,-70.91
186.76,126.89,-47.82,-44.01,-0.87,-8.81,8.18,-58.4,286.43,-120.49,-46.3,-34.83,-2.45,-16.34,-25.33,-103.15,28.26,-20.64,-25.7,-13.8,-67.9
182.51,129.82,-41.82,-43.06,-0.09,-5.37,8.75,-61.82,274.27,-126.61,-42.41,-35.99,-3.29,-14.85,-23.3,-106.3,28.1,-19.25,-24.23,-10.67,-64.58
176.94,131.1,-36.52,-42.51,0.24,-2.2,9.6,-61.08,263.51,-131.18,-40.24,-37.56,-5.24,-13.75,-21.83,-106.8,27.62,-16.21,-22.9,-9.54,-61.56
171.51,132.13,-31.81,-42.08,0.35,0.73,10.79,-60.27,252.18,-134.89,-41.27,-37.88,-8.54,-12.74,-20.25,-105.43,26.16,-9.88,-21.7,-8.79,-58.45
167.07,135.76,-33.26,-42.95,-0.5,2.33,11.81,-57.97,238.8,-138.33,-42.95,-35.16,-12.98,-11.92,-18.69,-101.69,23.42,-1.01,-20.92,-5.13,-55.76
162.38,139.38,-35.04,-43.62,-1.89,3.6,13.39,-53.49,223.28,-141.39,-44.43,-30.49,-18.11,-11.47,-17.36,-94.23,20.2,4.37,-19.55,-0.83,-54.53
156.36,140.64,-35.57,-41.87,-4.05,4.36,16.09,-44.09,205.87,-145.8,-43.47,-24.98,-24.01,-11.21,-16.13,-85.02,16.53,6.65,-17.51,2.35,-54.79
148.97,141.08,-36.88,-38.54,-7.48,3.89,18.88,-31.4,187.59,-151.18,-40.21,-17.75,-30.36,-11.26,-14.77,-75.21,12.43,7.23,-15.35,5.71,-54.99
142.16,142.06,-33.39,-35.77,-10.15,3.93,21.01,-26.54,171.15,-154.39,-38.76,-11.33,-35.11,-11.4,-13.19,-70.93,9.87,4.91,-12.88,10.94,-51.7
135.73,142.92,-28.09,-33.55,-11.19,5.08,22.91,-28.06,157.3,-155.61,-36.35,-8.28,-37.32,-10.89,-11.09,-71.94,9.44,-0.36,-10.0,15.63,-45.8
129.88,144.18,-26.76,-31.67,-11.37,6.35,24.6,-29.94,145.3,-157.01,-34.45,-8.11,-37.39,-9.89,-8.66,-72.41,10.04,-3.92,-7.43,18.57,-39.46
123.54,144.81,-26.78,-29.46,-11.86,6.85,25.65,-31.17,134.37,-159.25,-32.26,-8.46,-37.59,-8.82,-6.27,-68.55,10.09,-4.58,-5.6,20.34,-34.57
116.91,144.27,-25.51,-26.52,-12.22,7.06,26.48,-32.83,124.02,-162.5,-27.7,-9.05,-38.31,-7.38,-4.21,-63.58,9.69,-3.59,-4.01,20.77,-31.55
111.24,144.3,-22.94,-23.35,-12.06,7.4,27.05,-35.37,114.35,-166.41,-21.8,-11.02,-39.07,-5.48,-3.36,-63.35,8.97,0.92,-3.23,22.22,-29.01
106.97,146.46,-20.13,-20.47,-11.72,7.79,27.16,-38.53,106.06,-169.09,-18.37,-13.0,-39.97,-4.32,-4.11,-69.73,7.63,8.71,-3.63,27.47,-25.35
103.29,149.18,-17.03,-18.17,-11.69,8.61,26.87,-38.4,98.29,-171.03,-17.44,-13.04,-41.18,-4.27,-5.47,-74.68,5.73,13.74,-4.01,32.79,-22.2
98.25,149.6,-14.06,-15.76,-11.84,9.88,27.25,-31.71,88.9,-175.06,-15.23,-11.08,-43.62,-4.8,-6.4,-74.67,2.96,16.27,-3.76,35.62,-20.66
93.29,149.54,-9.3,-12.94,-12.22,11.45,28.18,-28.16,78.6,-179.76,-15.27,-7.23,-46.53,-5.67,-6.6,-72.41,-0.1,17.95,-2.84,39.22,-19.13
89.84,152.94,-5.52,-10.26,-13.39,12.18,29.15,-28.36,69.58,-182.34,-18.34,-2.58,-49.14,-7.21,-6.16,-70.46,-2.89,15.83,-1.38,44.79,-16.24
86.69,156.43,-2.92,-7.39,-14.92,12.1,29.83,-29.26,63.33,-182.18,-21.16,0.39,-51.35,-9.11,-5.15,-66.51,-5.11,9.2,0.23,49.31,-12.36
83.56,158.49,-2.52,-5.95,-16.88,11.09,29.98,-27.06,59.17,-180.95,-22.42,2.15,-53.76,-11.16,-3.91,-58.53,-7.25,3.2,1.11,50.77,-9.2
80.09,158.26,-2.76,-4.09,-18.58,9.91,30.17,-21.66,55.86,-179.75,-21.82,2.51,-56.04,-12.6,-2.89,-52.73,-9.02,0.49,1.12,50.52,-7.15
78.0,157.92,-2.07,-2.8,-18.6,9.31,30.06,-16.45,52.79,-178.01,-19.58,-0.17,-57.35,-13.07,-2.61,-53.42,-9.42,-0.37,0.25,50.27,-4.94
76.97,158.84,-0.58,-1.92,-17.75,8.99,29.31,-17.6,49.33,-176.03,-16.26,-3.64,-57.73,-12.29,-2.93,-59.47,-8.91,2.84,-1.45,51.95,-1.84
75.59,158.93,2.15,-1.58,-16.88,9.07,28.43,-23.26,45.32,-173.95,-12.94,-4.64,-57.82,-10.98,-3.72,-67.22,-8.56,9.72,-3.73,55.74,0.16
74.16,157.75,6.63,-0.71,-16.4,9.57,28.19,-28.31,41.22,-171.32,-10.29,-3.8,-57.94,-10.26,-5.13,-73.92,-8.61,14.24,-5.48,58.97,1.43
71.19,154.32,9.44,1.0,-16.77,10.58,29.19,-29.27,37.36,-169.99,-8.4,-1.7,-58.6,-10.04,-6.47,-76.99,-9.16,16.87,-6.01,61.48,1.93
67.43,151.37,9.5,0.98,-18.2,11.47,30.92,-23.94,32.75,-169.72,-6.61,1.39,-60.12,-10.09,-7.79,-76.67,-10.63,18.25,-5.66,63.18,2.06
63.56,149.3,11.33,0.25,-19.65,12.38,32.88,-18.57,27.57,-169.19,-5.43,4.91,-61.98,-10.71,-8.78,-71.21,-12.64,15.66,-4.62,63.75,0.91
59.38,145.23,17.27,0.33,-19.92,13.78,35.36,-11.79,22.82,-168.32,-4.95,6.37,-63.51,-11.64,-9.02,-64.7,-14.11,9.27,-2.66,61.03,-0.54
54.79,140.54,19.28,1.44,-19.31,15.13,38.35,-2.39,19.25,-167.83,-4.3,5.52,-64.08,-11.84,-8.81,-60.42,-14.57,4.75,-0.29,56.11,-1.62
52.09,139.29,17.5,2.25,-17.98,15.53,39.48,-4.63,17.49,-166.2,-1.82,4.33,-63.72,-10.71,-8.36,-58.7,-13.75,4.29,1.38,53.1,-1.05
51.37,140.0,15.51,2.88,-16.0,15.23,39.32,-12.57,17.35,-164.18,-0.9,2.41,-63.26,-9.49,-7.84,-58.39,-12.4,5.5,2.49,51.09,1.9
50.65,139.53,11.02,3.85,-14.04,14.59,38.8,-18.14,17.34,-162.46,-2.41,0.71,-63.54,-8.68,-6.98,-56.64,-11.47,10.29,2.93,49.4,5.25
49.23,137.77,5.1,5.52,-12.28,14.49,38.31,-18.46,15.18,-163.03,-3.81,0.66,-64.58,-8.01,-6.1,-55.2,-11.14,17.69,2.64,49.48,6.63
48.24,137.45,2.73,8.19,-11.08,14.68,37.65,-17.76,11.38,-164.19,-4.72,1.59,-65.58,-7.64,-5.38,-56.85,-10.77,21.61,2.25,51.88,6.54
47.43,136.68,3.61,10.32,-10.5,14.89,36.74,-17.16,7.29,-164.45,-4.32,3.19,-66.44,-7.63,-4.8,-61.27,-10.27,22.52,1.95,56.47,6.04
47.45,137.07,5.96,11.35,-11.02,15.3,35.59,-19.77,3.29,-163.78,-3.73,5.9,-66.98,-8.06,-4.47,-65.58,-9.99,21.89,1.34,62.83,5.6
48.03,138.6,6.33,12.17,-12.36,15.23,35.15,-16.93,-0.88,-163.58,-4.82,8.6,-67.43,-9.48,-4.41,-64.52,-10.37,17.09,1.14,67.37,5.09
49.34,139.52,7.21,13.81,-12.85,15.82,35.94,-8.84,-4.49,-163.95,-7.06,8.47,-67.31,-10.99,-4.55,-61.65,-10.49,8.55,1.47,67.92,4.09
50.72,139.36,9.38,14.35,-11.84,17.42,37.04,-6.59,-7.2,-164.07,-8.26,6.94,-66.39,-11.51,-4.06,-60.46,-9.85,2.36,2.18,66.65,3.9
51.62,138.31,11.98,12.43,-11.0,19.09,38.1,-8.7,-9.59,-163.29,-8.38,5.2,-65.15,-11.19,-3.11,-59.51,-9.27,0.37,3.17,64.99,4.01
51.33,136.4,14.77,8.51,-10.19,20.84,39.23,-11.89,-12.04,-161.14,-6.27,2.51,-64.27,-10.42,-1.98,-60.48,-8.8,0.69,4.53,63.15,5.46
50.07,134.14,15.02,4.97,-9.94,22.22,40.55,-12.1,-14.83,-160.06,-2.53,-0.55,-64.5,-9.19,-0.87,-61.71,-9.21,4.97,5.77,61.21,6.55
47.94,132.13,12.66,4.66,-10.52,23.33,42.17,-9.73,-17.6,-160.08,-1.1,-1.98,-65.59,-8.06,-0.01,-64.44,-10.5,12.72,6.89,60.53,6.61
44.53,128.51,10.78,6.74,-11.24,24.75,43.78,-8.08,-19.57,-159.98,-2.31,-1.36,-66.73,-6.96,1.12,-66.46,-11.67,18.44,8.66,59.97,7.2
41.73,125.51,10.59,9.0,-11.75,26.79,45.15,-7.94,-21.17,-160.23,-5.18,1.12,-67.94,-5.89,2.34,-67.66,-12.49,22.1,10.65,58.87,6.46
38.05,122.53,10.78,11.86,-13.1,29.11,46.72,-5.99,-23.67,-160.5,-7.93,4.99,-69.07,-4.93,3.19,-68.76,-13.18,24.7,12.75,58.2,4.35
33.02,118.33,7.78,14.33,-14.39,30.88,48.24,-3.77,-27.31,-160.2,-9.45,10.63,-69.61,-4.14,4.47,-62.89,-13.41,23.65,15.57,57.1,1.41
27.58,113.16,3.84,17.99,-15.18,32.02,50.3,0.02,-31.61,-159.89,-9.13,14.46,-69.69,-3.2,6.24,-54.97,-12.86,18.78,18.91,54.57,-1.22
24.28,109.36,1.7,19.06,-14.62,33.26,51.67,-2.33,-34.44,-158.44,-8.65,14.99,-68.61,-1.45,8.17,-52.46,-11.07,15.63,21.61,52.83,-0.57
22.76,107.72,1.91,17.49,-13.37,34.42,52.43,-5.15,-35.44,-156.57,-10.61,12.9,-67.1,0.36,9.77,-53.18,-8.93,15.81,23.37,50.12,0.98
21.46,107.64,3.29,14.32,-12.39,34.77,53.4,-0.13,-34.51,-156.97,-13.08,8.98,-66.08,1.98,11.24,-53.79,-7.14,17.08,24.82,44.41,0.31
20.44,107.91,7.6,9.55,-10.91,34.94,53.43,-0.71,-31.85,-158.65,-14.06,5.98,-66.31,4.28,13.06,-56.01,-5.53,22.28,25.65,39.02,-0.57
17.86,106.47,6.71,5.69,-10.11,34.64,53.16,-3.89,-30.68,-160.75,-12.87,6.79,-67.6,6.92,15.2,-55.46,-5.11,30.48,26.13,36.68,-0.63
15.52,104.0,0.42,4.15,-9.91,33.97,53.28,-2.42,-34.5,-162.7,-9.97,10.0,-69.23,9.12,17.39,-51.65,-5.73,35.3,27.18,35.69,-0.33
13.87,101.8,-5.23,3.92,-10.69,32.89,53.89,7.01,-42.54,-165.17,-6.71,13.65,-71.35,9.76,18.69,-44.57,-7.86,36.6,28.21,35.82,-2.33
11.91,100.78,-8.29,4.83,-12.86,31.82,55.0,16.86,-51.76,-167.66,-2.78,17.87,-73.54,9.49,19.07,-38.69,-10.85,36.09,29.21,38.52,-5.42
9.76,100.06,-9.2,4.97,-14.26,31.93,56.33,20.48,-59.26,-168.14,0.38,21.11,-74.64,9.0,19.21,-35.4,-12.8,32.21,30.79,42.69,-5.43
7.81,98.96,-7.83,5.11,-14.4,32.13,57.89,23.26,-63.72,-166.47,1.95,20.51,-74.25,8.14,18.98,-34.36,-13.32,24.93,32.67,45.15,-3.27
5.45,95.56,-3.79,5.76,-14.63,32.27,59.75,28.05,-66.15,-164.61,2.6,16.91,-73.6,6.87,18.26,-32.25,-13.44,18.74,34.11,45.39,-1.37
4.35,92.05,-0.7,6.2,-14.85,31.58,61.33,29.18,-67.46,-162.22,3.77,12.9,-73.08,5.74,17.86,-29.08,-13.5,15.63,35.14,44.43,0.77
3.32,89.03,-0.59,6.11,-14.81,30.19,62.57,30.25,-68.14,-159.28,7.04,8.9,-72.56,4.63,18.19,-25.05,-13.82,13.97,36.23,41.39,2.53
2.05,84.87,-3.1,4.92,-14.83,28.34,64.3,38.72,-69.49,-159.41,10.46,6.97,-72.83,3.6,19.13,-19.21,-15.18,15.77,37.38,36.05,1.73
0.93,83.32,-5.35,5.47,-15.26,26.95,65.96,40.19,-70.14,-159.9,9.86,8.36,-72.69,2.75,19.9,-16.84,-16.7,20.83,38.03,34.06,0.51
-1.4,81.16,-5.14,7.06,-15.86,26.8,67.15,31.91,-69.14,-158.84,7.42,12.89,-71.22,2.43,21.1,-18.36,-17.37,23.95,38.99,35.51,1.14
-3.06,80.3,-7.24,7.99,-17.4,25.63,67.59,24.56,-67.3,-155.89,3.7,17.66,-69.22,2.28,22.07,-21.25,-17.45,24.92,40.05,39.0,3.09
-4.08,80.06,-10.37,7.12,-19.71,23.88,67.59,21.77,-66.07,-152.26,-0.24,22.74,-67.95,2.01,22.43,-21.88,-17.91,24.7,41.05,41.91,5.1
-4.52,80.36,-13.08,6.25,-22.06,22.22,67.9,22.82,-65.0,-147.82,-4.0,26.45,-67.22,1.64,22.13,-22.0,-18.64,20.91,42.42,43.67,7.53
-4.12,80.59,-12.89,7.2,-23.46,21.26,68.87,23.7,-64.58,-143.73,-6.3,27.26,-66.63,1.41,21.8,-22.69,-19.04,13.6,44.25,43.38,10.04
-3.65,80.85,-10.22,7.67,-24.28,20.74,70.0,27.09,-65.78,-141.76,-7.77,26.25,-66.9,1.12,21.89,-21.29,-19.98,7.44,45.87,41.27,11.36
-4.08,80.34,-7.2,7.04,-24.71,20.44,70.51,30.46,-67.05,-141.09,-8.27,23.92,-67.55,0.93,22.15,-18.66,-21.41,4.3,46.77,40.36,12.86
-4.56,79.91,-5.57,6.2,-24.24,20.48,70.35,29.74,-66.59,-139.94,-7.51,20.84,-68.01,0.73,22.2,-16.08,-22.47,2.89,47.08,40.12,14.45
-5.25,79.1,-5.09,5.78,-23.27,20.51,69.53,26.08,-64.93,-138.47,-5.29,18.65,-68.53,0.65,22.09,-13.55,-23.36,5.4,46.28,39.07,14.73
-5.72,77.85,-5.79,6.37,-22.29,20.28,68.46,21.92,-65.32,-138.15,-1.59,19.23,-69.39,0.57,21.59,-12.4,-24.47,10.85,44.69,39.37,14.03
-5.61,78.01,-6.1,7.5,-21.71,20.2,67.57,19.35,-67.59,-138.19,2.86,20.94,-70.35,0.02,20.41,-13.28,-25.69,13.18,43.21,40.44,14.76
-4.98,80.23,-6.61,9.29,-22.62,19.84,66.71,21.27,-70.6,-137.62,3.37,23.29,-71.65,-1.02,18.96,-13.02,-27.15,13.04,41.85,41.05,16.22
-4.81,81.99,-4.87,11.83,-24.43,19.2,65.88,26.41,-74.05,-136.3,1.1,25.88,-73.51,-2.79,17.4,-12.4,-29.0,11.52,40.34,43.68,16.85
-4.93,83.74,-2.67,14.39,-26.15,18.27,64.93,30.14,-78.08,-134.39,0.5,28.75,-74.99,-4.49,16.34,-10.65,-30.77,6.22,39.29,47.13,17.42
-4.69,84.47,-1.99,16.51,-26.84,17.18,63.96,33.69,-81.66,-131.53,2.15,30.6,-75.64,-5.71,16.79,-7.79,-31.8,-2.68,39.22,48.27,17.67
-4.55,83.18,0.2,17.15,-26.25,16.48,62.97,37.3,-84.85,-128.6,4.93,30.66,-75.94,-6.53,18.14,-5.13,-32.22,-9.6,39.55,46.16,17.22
-5.66,81.88,3.16,16.71,-25.86,15.78,62.17,39.9,-86.28,-126.02,5.57,30.29,-76.24,-7.46,19.58,-1.81,-32.56,-12.72,39.75,42.9,17.08
-8.07,80.86,2.34,16.59,-26.12,15.1,61.77,39.77,-84.79,-123.76,4.95,29.46,-75.76,-7.92,21.17,0.51,-32.32,-13.98,40.13,40.92,19.24
-10.21,81.26,1.32,15.7,-27.57,13.0,60.45,38.82,-82.05,-122.87,3.84,29.65,-75.46,-8.31,22.5,4.03,-32.41,-11.8,39.55,39.12,21.54
-11.85,81.52,1.75,15.91,-29.64,10.47,58.61,41.77,-80.36,-123.35,2.68,30.51,-75.67,-8.98,22.55,5.52,-33.22,-6.97,37.7,39.65,21.63
-13.44,80.7,1.6,17.39,-31.4,8.99,57.08,44.9,-79.79,-123.67,1.64,31.45,-75.3,-9.1,22.06,3.57,-33.56,-4.06,36.19,42.85,22.18
-14.35,79.87,1.35,18.85,-32.98,8.35,55.97,46.64,-82.28,-124.23,1.13,33.42,-75.36,-9.21,21.79,2.92,-33.93,-2.58,35.18,46.68,22.98
-15.36,78.76,2.46,20.49,-34.7,8.84,55.63,46.71,-87.29,-125.09,0.94,36.88,-76.07,-9.63,21.6,3.33,-34.45,-2.01,34.69,50.74,23.79
-16.42,78.17,4.03,22.4,-36.47,9.86,55.88,46.54,-92.45,-125.75,1.04,40.72,-76.82,-10.62,21.43,5.48,-35.15,-5.37,34.84,54.27,24.6
-16.21,78.28,6.4,24.33,-36.98,11.55,56.38,41.99,-94.55,-125.07,2.14,42.63,-76.53,-11.24,21.74,4.3,-35.05,-12.28,35.67,56.67,26.02
-14.05,78.96,8.45,25.88,-36.22,13.67,57.09,36.36,-93.74,-123.99,3.76,41.31,-75.91,-11.34,21.96,-1.39,-34.64,-17.64,36.15,58.79,26.8
-10.67,79.27,9.68,26.47,-35.09,15.35,57.99,37.96,-92.92,-124.39,4.98,38.58,-76.43,-11.68,21.73,-4.73,-35.01,-20.49,35.85,59.13,24.7
-7.58,79.71,11.12,26.49,-34.09,16.69,58.64,42.77,-92.51,-126.22,5.81,36.13,-78.18,-12.36,21.56,-4.13,-35.85,-22.31,35.16,57.46,21.94
-5.65,79.09,12.32,25.85,-33.21,17.54,58.57,41.68,-91.55,-127.44,6.44,35.88,-80.0,-12.76,21.84,-3.64,-36.63,-20.04,33.8,56.4,21.72
-5.27,78.46,11.25,23.92,-33.18,17.04,57.72,39.12,-91.48,-128.46,7.05,39.12,-82.13,-13.5,22.12,0.53,-37.89,-14.8,31.71,56.19,22.68
-6.28,76.81,9.99,22.58,-33.42,16.37,57.15,40.53,-92.27,-129.4,8.67,43.32,-84.0,-14.79,22.12,4.4,-39.0,-12.24,29.71,55.63,24.17
-6.6,76.85,9.09,22.5,-32.89,16.21,56.52,42.09,-93.31,-128.63,9.44,46.43,-85.06,-16.17,21.75,3.86,-38.99,-11.51,27.58,55.27,25.48
-6.38,78.26,7.8,23.59,-32.03,16.38,55.85,44.96,-96.95,-127.02,10.1,49.32,-85.55,-17.45,21.05,0.39,-38.6,-11.57,25.15,56.0,26.56
-5.84,79.47,7.2,25.14,-30.49,16.88,55.52,48.07,-102.34,-124.25,11.6,50.98,-84.96,-18.36,20.17,-4.06,-37.83,-15.26,23.05,57.6,27.54
-5.39,79.19,7.21,26.04,-28.05,17.69,55.7,49.67,-106.82,-120.4,14.0,50.11,-83.15,-18.1,19.58,-7.05,-36.19,-22.19,21.94,57.48,28.6
-4.83,77.87,7.41,24.7,-25.2,18.49,55.62,47.14,-109.32,-116.92,16.61,48.2,-80.48,-16.48,19.4,-7.43,-33.98,-26.81,21.2,55.28,29.41
-4.53,76.98,8.0,22.79,-22.8,19.13,55.38,41.86,-110.01,-114.67,18.44,45.54,-77.21,-14.01,19.16,-8.04,-31.54,-27.04,20.27,52.04,30.06
-4.93,75.72,9.16,23.57,-21.47,19.27,55.42,39.67,-109.54,-113.51,19.36,41.04,-73.95,-11.61,18.41,-10.02,-29.29,-25.43,19.41,48.92,29.56
-4.68,75.3,10.8,25.64,-21.06,18.34,54.82,38.81,-108.24,-112.96,18.32,36.92,-71.03,-9.95,16.88,-12.31,-27.93,-20.6,18.06,46.47,28.2
-4.34,75.38,13.18,26.68,-22.02,16.98,53.63,39.68,-106.67,-113.59,16.36,35.05,-68.77,-9.24,14.49,-13.56,-27.74,-13.59,16.16,45.8,26.04
-4.56,75.44,12.16,28.24,-23.33,15.65,52.86,41.79,-106.11,-114.44,14.69,35.37,-66.55,-8.98,11.84,-12.37,-27.58,-9.63,14.83,46.79,23.86
-4.79,76.89,8.02,29.89,-24.17,14.97,52.38,43.03,-106.35,-114.33,12.58,36.57,-64.91,-8.89,9.22,-11.62,-27.05,-8.09,13.88,49.86,22.85
-5.27,77.18,4.96,31.19,-24.24,15.34,52.26,43.26,-106.45,-113.17,10.16,38.33,-63.57,-8.92,6.51,-12.65,-26.19,-7.6,13.13,54.18,21.53
-5.46,77.42,3.92,32.85,-23.33,15.87,52.55,42.5,-106.26,-111.17,8.31,39.12,-63.47,-9.09,3.94,-14.4,-25.21,-10.63,13.15,58.72,20.6
-5.27,77.65,3.29,35.11,-21.39,16.39,53.07,41.27,-105.61,-108.84,8.41,37.22,-63.26,-9.09,2.05,-15.81,-23.93,-16.85,13.99,61.26,20.16
-4.83,77.12,7.22,37.1,-18.87,17.46,53.27,39.2,-105.48,-107.45,9.63,33.01,-62.49,-8.99,0.6,-17.6,-22.71,-21.48,14.51,60.72,19.83
-3.98,76.44,11.02,37.15,-16.05,18.17,52.59,37.11,-105.64,-105.94,8.75,28.69,-60.78,-8.87,-0.5,-17.86,-21.44,-22.26,14.51,58.77,19.75
-3.76,75.22,11.38,36.22,-13.41,18.6,51.93,35.88,-105.48,-103.71,7.01,24.77,-58.37,-8.5,-0.97,-16.01,-19.85,-21.16,14.47,55.71,19.77
-5.0,72.7,9.68,34.96,-12.05,18.47,51.55,36.21,-105.56,-101.29,7.45,21.6,-56.47,-7.94,-0.92,-14.44,-19.09,-16.22,14.0,53.01,19.3
-7.24,70.4,6.44,33.9,-12.16,17.91,51.16,38.14,-106.96,-101.2,11.65,21.1,-56.16,-7.51,-0.82,-13.89,-19.67,-8.6,13.04,51.87,18.7
-8.87,69.09,3.85,33.78,-12.61,17.76,51.07,39.76,-108.68,-101.42,11.55,22.97,-56.59,-7.73,-0.82,-12.23,-20.38,-3.98,12.55,51.98,19.04
-9.28,68.74,2.53,34.25,-13.35,17.92,50.8,42.59,-109.62,-101.64,7.63,26.46,-57.56,-8.76,-1.05,-9.78,-21.45,-2.18,12.18,52.58,19.03
-9.08,67.78,4.34,34.88,-14.16,18.21,50.53,49.72,-109.82,-102.76,2.45,29.97,-59.3,-10.5,-2.04,-8.2,-23.17,-2.01,11.51,53.06,18.56
-8.16,66.78,7.91,35.64,-14.65,18.71,50.53,55.76,-109.8,-103.47,-2.42,33.82,-61.3,-12.8,-3.29,-3.57,-24.88,-5.86,11.25,50.96,18.81
-6.49,68.22,8.17,35.93,-14.85,18.81,50.37,52.71,-109.58,-102.74,-4.78,37.71,-62.06,-14.03,-3.3,1.75,-25.19,-12.64,11.95,48.88,21.05
-5.98,67.91,8.81,34.94,-15.08,18.25,50.46,52.56,-110.8,-101.87,-5.34,39.05,-62.54,-14.55,-2.79,6.15,-25.17,-17.92,12.77,47.05,23.97
-5.96,67.75,11.04,32.8,-15.69,16.79,50.58,53.38,-113.64,-101.19,-4.5,39.31,-63.03,-14.99,-1.91,8.36,-25.34,-19.97,13.2,45.75,27.05
-4.63,67.95,14.32,30.0,-15.11,15.71,50.54,48.63,-116.95,-99.35,-2.71,38.24,-62.6,-15.22,-0.61,5.62,-24.56,-19.62,13.78,44.98,31.36
-2.78,67.05,17.97,26.28,-14.51,14.82,50.41,45.35,-120.91,-98.48,-0.59,37.63,-62.31,-15.23,1.12,1.88,-24.21,-15.16,14.13,42.97,34.46
-2.76,66.73,18.26,23.84,-15.71,12.92,49.8,43.24,-124.93,-98.95,2.91,39.55,-62.38,-14.87,3.49,-1.07,-25.3,-7.99,14.26,42.65,36.22
-4.97,66.03,15.91,24.6,-17.84,10.76,49.34,47.38,-128.82,-100.03,5.38,42.26,-62.97,-15.04,5.67,1.14,-27.3,-3.98,14.68,41.98,35.83
-6.8,65.31,13.58,26.88,-18.99,9.37,48.34,48.31,-130.9,-100.41,6.68,45.12,-63.45,-15.07,7.21,1.37,-28.94,-1.95,14.68,44.03,35.59
-7.66,64.92,10.25,28.37,-19.47,8.46,46.84,45.95,-131.15,-99.56,8.88,48.12,-63.49,-14.53,7.7,-0.06,-29.97,-0.89,13.89,48.25,35.24
-7.88,62.95,9.74,29.57,-19.08,8.72,45.71,45.56,-130.19,-97.93,9.87,50.0,-63.23,-14.63,7.17,-0.63,-29.86,-3.82,12.69,51.44,33.95
-7.43,61.6,10.41,31.04,-17.38,9.62,44.94,43.62,-128.5,-95.25,11.63,49.21,-62.5,-14.96,6.31,-0.9,-28.43,-10.64,11.67,52.62,33.45
-6.51,61.99,9.44,32.73,-15.62,10.13,44.41,43.66,-127.77,-93.72,16.45,45.51,-62.39,-15.06,4.99,-1.65,-27.1,-16.13,10.68,53.13,32.92
-5.08,63.75,8.59,34.12,-14.18,10.21,44.21,44.28,-127.8,-93.8,20.02,40.6,-62.29,-15.02,3.29,-2.78,-25.87,-17.89,9.83,54.39,31.34
