Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
1.92,-3.92,-15.21,6.63,-1.69,2.44,-0.47,-9.06,-18.78,2.55,1.77,9.09,-4.38,2.38,-2.43,0.45,2.77,2.35,6.47,5.13,12.23
1.22,-4.91,-7.2,5.13,-4.19,1.18,-2.4,-3.77,-8.9,0.34,2.09,8.97,-7.51,3.33,-0.83,-5.61,2.53,-1.76,8.96,6.05,7.41
-0.56,-4.36,2.43,4.1,-5.88,-0.67,-3.59,3.48,-0.83,-1.73,2.12,9.68,-11.73,2.36,-0.39,-11.67,1.58,-4.5,10.23,5.79,4.18
-3.64,-2.8,10.5,3.93,-5.95,-1.81,-2.56,9.78,1.52,-3.44,1.37,10.7,-15.73,-0.28,-0.88,-15.29,-0.57,-4.29,10.7,5.07,3.77
-7.56,-0.03,12.93,4.78,-5.1,-2.05,0.18,12.05,-2.77,-3.49,0.22,10.99,-17.38,-3.42,-2.51,-15.79,-3.2,-1.1,10.56,5.04,7.68
-10.29,2.56,7.11,5.83,-5.54,-2.77,1.35,8.47,-9.82,-0.64,1.74,10.86,-14.91,-4.59,-5.3,-13.16,-4.23,4.18,8.08,6.59,14.45
-10.32,3.74,-3.78,5.91,-6.17,-2.9,1.12,0.37,-16.5,4.47,6.83,9.59,-9.51,-3.8,-7.87,-8.15,-3.48,10.03,4.56,7.77,18.17
-8.18,4.01,-14.37,4.74,-6.72,-2.35,-0.03,-9.88,-21.7,9.67,12.14,7.5,-3.56,-1.58,-9.56,-2.51,-1.93,14.25,1.64,9.27,19.15
-5.6,2.4,-20.56,3.43,-7.59,-2.18,-2.31,-18.34,-22.49,14.1,12.59,6.07,1.64,1.89,-9.85,1.79,0.33,15.21,0.34,10.68,18.33
-2.93,-0.46,-21.28,2.82,-8.2,-2.72,-5.08,-21.07,-17.23,16.9,9.12,4.84,4.75,5.74,-9.42,1.53,3.14,12.94,0.23,10.22,15.92
-0.34,-3.24,-15.45,2.91,-6.47,-2.57,-5.78,-18.37,-8.84,16.23,4.38,1.67,4.3,8.02,-8.54,-4.45,4.92,8.81,2.47,8.82,11.32
1.03,-3.53,-5.83,3.44,-4.25,-3.36,-5.69,-12.73,0.43,13.48,0.25,-1.84,1.26,8.92,-8.31,-13.11,5.95,4.29,4.93,7.75,6.86
1.44,-2.05,4.14,4.12,-2.84,-4.7,-4.83,-5.07,7.94,10.27,-2.61,-4.67,-2.78,8.33,-8.89,-21.35,6.62,1.3,6.03,5.45,4.03
0.08,0.14,12.03,5.15,-1.48,-5.31,-1.96,2.56,9.74,7.2,-3.27,-6.84,-6.57,6.15,-9.93,-26.6,5.78,1.52,6.14,1.85,3.42
-3.04,1.8,15.29,6.76,0.29,-5.06,2.23,6.15,5.5,5.37,-1.14,-7.64,-8.43,3.26,-11.14,-27.41,3.76,4.82,5.77,-2.4,4.94
-6.21,3.23,11.65,7.83,0.66,-5.68,4.45,3.76,-1.42,6.49,3.13,-6.06,-6.89,1.76,-12.59,-23.41,2.83,9.83,3.35,-6.44,9.3
-8.11,3.94,3.54,7.4,0.43,-5.87,5.04,-2.85,-8.92,9.3,6.64,-3.66,-3.32,1.82,-13.01,-16.14,2.78,15.06,0.17,-8.6,14.01
-8.71,3.15,-5.55,5.74,0.23,-5.25,4.7,-11.55,-14.85,12.74,7.75,-1.24,0.34,3.02,-11.72,-8.05,3.11,18.69,-1.81,-8.08,17.11
-7.57,0.83,-12.36,3.14,0.17,-4.83,2.74,-20.42,-16.89,15.06,8.12,0.95,3.61,5.02,-9.22,-1.37,3.85,18.89,-2.29,-4.91,17.37
-4.66,-2.84,-13.91,-0.16,0.98,-4.95,-0.61,-26.26,-13.07,15.1,9.87,2.16,5.66,6.83,-6.51,1.31,4.98,15.54,-2.08,-1.78,14.51
-2.22,-5.77,-8.56,-2.67,3.11,-4.29,-2.07,-26.79,-6.03,12.35,10.4,1.57,5.07,6.95,-3.43,-0.1,4.78,10.12,0.56,-1.35,8.5
-2.39,-6.58,0.52,-3.4,4.7,-4.46,-2.06,-21.68,1.74,8.78,9.0,1.1,2.64,5.56,-0.81,-3.36,3.37,4.29,4.21,-3.72,2.69
-4.92,-6.18,10.01,-2.99,5.39,-5.04,-0.72,-12.52,7.26,5.16,7.6,1.07,-1.02,2.66,0.57,-6.53,0.82,-0.13,6.99,-6.55,-0.88
-9.21,-5.51,17.11,-1.37,6.13,-4.54,2.96,-2.94,7.59,2.2,7.44,1.01,-4.92,-1.63,0.54,-8.46,-3.06,-1.26,8.91,-8.53,-2.41
-13.32,-3.58,18.27,0.96,6.94,-3.11,7.93,2.1,2.19,0.53,6.9,1.55,-7.28,-6.04,-0.44,-7.62,-7.08,0.87,10.34,-8.69,-1.4
-15.1,-0.76,12.12,3.12,6.42,-2.16,10.96,0.85,-5.96,1.49,6.3,4.04,-6.21,-8.51,-2.27,-3.27,-9.05,4.92,9.67,-9.69,3.07
-13.96,0.17,1.82,4.69,5.52,-0.47,12.36,-4.58,-14.24,4.15,5.8,6.82,-2.84,-9.06,-3.94,2.53,-9.43,9.31,7.84,-10.95,8.38
-10.53,-0.45,-9.4,5.63,4.89,2.13,12.67,-12.4,-20.06,7.12,4.82,8.94,1.47,-8.09,-4.72,7.59,-8.66,12.49,6.68,-11.23,11.12
-5.47,-2.25,-18.26,5.56,3.82,4.15,11.07,-20.64,-20.44,9.87,2.9,9.99,5.69,-5.61,-4.53,10.19,-6.31,12.71,6.54,-9.88,10.8
-0.1,-4.71,-21.41,4.32,2.04,4.82,7.83,-25.3,-15.32,10.41,1.15,9.64,7.92,-2.6,-3.76,9.13,-3.26,9.41,6.84,-4.88,7.83
3.44,-6.35,-16.24,2.91,1.62,5.48,6.39,-24.78,-7.81,7.87,-0.55,7.17,6.39,-0.94,-1.99,4.14,-1.66,4.06,9.37,-1.32,2.97
4.42,-7.47,-5.83,2.76,2.48,4.86,6.55,-18.47,-0.21,4.38,-1.37,4.09,1.97,-0.76,-0.35,-3.43,-1.43,-1.69,12.76,-1.07,-2.04
2.72,-7.79,6.52,3.8,3.41,3.38,8.21,-7.27,4.67,0.73,-0.29,0.92,-4.12,-2.08,0.51,-11.01,-2.54,-6.35,15.43,-2.71,-6.08
-0.27,-3.73,16.77,5.4,4.6,2.28,11.84,4.03,3.8,-3.01,2.49,-2.16,-10.32,-5.25,0.21,-16.45,-4.97,-8.46,16.99,-5.86,-7.84
-3.41,2.58,21.25,7.17,6.6,1.9,16.36,9.54,-2.84,-4.92,6.34,-3.9,-14.01,-8.79,-0.8,-18.49,-7.47,-7.5,17.52,-9.7,-7.22
-5.89,6.26,17.22,8.98,7.1,0.68,18.71,8.64,-11.77,-3.7,10.86,-2.5,-13.19,-10.43,-2.44,-15.91,-8.03,-4.47,15.36,-11.87,-3.33
-5.63,6.82,7.97,9.5,7.29,0.12,18.64,1.61,-20.03,-0.4,12.99,0.44,-9.17,-9.96,-3.76,-10.43,-6.43,-0.76,11.76,-12.28,1.86
-1.93,6.46,-1.64,8.04,7.82,0.83,16.76,-10.31,-25.83,3.37,12.51,3.04,-3.7,-8.06,-4.17,-4.75,-3.59,1.8,8.77,-11.22,5.9
2.99,3.55,-8.77,5.15,7.61,1.56,13.21,-21.49,-27.26,5.9,10.67,4.71,1.62,-4.8,-3.05,-0.17,-0.37,1.77,7.5,-7.69,7.41
7.93,-0.35,-11.54,1.74,6.62,1.93,8.77,-26.35,-22.66,6.58,7.05,4.6,5.02,-0.83,-0.95,1.19,2.55,-0.87,7.52,-4.3,6.45
11.64,-2.49,-7.34,-1.29,6.97,3.21,6.4,-24.2,-14.9,4.39,2.42,1.74,4.52,1.49,1.51,-1.98,3.39,-5.04,9.62,-2.21,2.32
12.36,-3.96,0.93,-2.26,6.73,3.45,5.22,-15.47,-6.45,1.13,0.16,-1.54,1.06,2.13,3.12,-6.91,2.57,-9.44,12.02,-2.56,-2.01
10.1,-3.66,8.25,-1.65,4.96,2.87,5.06,-1.97,-0.19,-2.55,0.17,-4.41,-4.16,1.17,3.41,-11.04,0.49,-12.27,12.96,-3.31,-4.05
5.34,-2.21,12.6,-0.12,3.23,3.07,6.86,11.29,0.36,-6.06,2.3,-6.25,-9.61,-0.98,2.88,-12.42,-3.06,-11.5,12.92,-4.51,-3.92
-1.03,-0.56,13.09,2.17,2.38,4.51,9.9,19.73,-4.82,-7.44,6.52,-7.42,-12.72,-2.86,2.0,-11.29,-7.05,-7.15,12.42,-7.95,-2.34
-6.36,1.2,8.36,4.85,0.14,5.37,10.95,21.88,-12.19,-5.22,11.51,-7.42,-12.02,-2.88,0.21,-8.48,-8.89,-1.04,9.71,-11.91,2.19
-8.09,0.99,-0.28,6.52,-2.08,6.82,10.12,18.24,-18.96,-0.81,15.47,-7.25,-8.58,-0.75,-1.62,-5.38,-8.5,5.45,5.96,-13.6,6.29
-7.1,-0.71,-10.45,7.19,-3.17,9.21,8.41,11.12,-23.91,2.87,17.2,-7.15,-3.93,2.86,-2.6,-2.8,-6.8,10.38,3.39,-12.83,8.77
-4.66,-2.99,-20.22,7.06,-3.6,11.57,5.78,2.58,-24.22,5.31,13.49,-6.87,1.26,8.05,-2.2,-1.43,-3.96,12.59,2.97,-9.45,8.94
-1.35,-6.04,-26.22,5.93,-3.24,13.18,2.06,-4.06,-18.61,6.42,3.8,-6.49,5.4,13.75,-0.91,-2.7,-0.06,12.1,3.73,-3.4,6.9
0.26,-9.37,-24.75,4.55,-0.09,15.15,0.15,-6.11,-10.55,4.34,-7.16,-7.4,6.2,17.62,0.85,-7.16,2.63,9.85,6.64,2.36,2.26
-0.47,-11.59,-18.54,3.79,3.0,15.31,-0.9,-2.37,-2.19,0.83,-13.51,-8.33,4.54,19.67,1.71,-12.94,4.61,6.89,9.39,3.71,-2.43
-2.54,-11.04,-10.16,3.43,4.03,13.93,-1.18,6.87,4.12,-2.76,-16.26,-9.61,1.07,19.81,1.26,-18.49,5.68,4.87,10.5,2.68,-6.08
-6.42,-9.44,-1.78,4.12,4.07,12.92,0.77,17.59,4.88,-5.77,-16.95,-11.7,-2.55,18.12,-0.39,-22.89,5.19,5.81,10.38,2.18,-7.88
-11.34,-7.39,3.04,5.75,3.72,12.67,4.39,23.75,-1.19,-8.0,-16.08,-13.67,-4.84,15.63,-2.95,-24.35,3.23,9.79,9.91,5.5,-7.33
-15.56,-6.31,0.67,6.86,1.28,11.94,6.3,22.8,-9.85,-7.31,-10.84,-12.66,-3.33,14.81,-5.46,-20.88,2.49,15.92,7.93,4.79,-3.25
-17.53,-6.48,-7.06,6.19,-2.41,11.84,6.52,15.88,-18.11,-4.5,-3.29,-9.25,1.02,16.37,-6.53,-13.28,3.36,22.99,5.55,-3.16,2.17
-17.79,-9.14,-16.37,3.75,-5.37,12.3,5.49,4.88,-24.69,-1.71,2.47,-4.54,5.75,19.25,-6.28,-4.97,4.3,28.5,3.81,-11.72,12.2
-16.86,-13.47,-22.77,1.18,-6.63,12.8,3.35,-5.58,-26.46,0.62,6.39,-1.16,10.27,23.48,-4.68,0.89,5.75,31.13,3.65,-16.27,14.33
-15.11,-17.92,-23.87,-0.71,-7.68,12.42,0.47,-11.06,-22.65,1.61,10.01,-0.48,12.75,27.59,-2.37,2.14,7.0,30.24,4.43,-15.16,8.25
-13.21,-20.79,-17.8,-1.69,-7.26,12.21,-0.44,-10.44,-16.21,0.2,12.02,-2.99,11.46,29.46,0.53,-1.46,6.46,26.79,7.61,-13.84,-0.7
-11.77,-21.05,-6.99,-1.58,-6.43,10.32,-0.26,-4.85,-9.5,-2.31,12.41,-6.34,7.2,29.15,2.74,-7.62,4.98,22.01,11.09,-13.16,-8.13
-9.81,-18.7,3.57,-1.12,-4.67,7.2,0.43,4.02,-4.28,-4.76,9.84,-9.38,1.46,26.83,3.56,-13.42,3.31,17.9,12.94,-12.53,-12.53
-7.76,-14.21,11.16,0.03,-1.23,4.52,2.37,12.88,-3.26,-6.29,3.64,-12.4,-3.91,22.61,2.45,-17.77,1.28,16.51,13.06,-10.05,-13.87
-6.49,-6.9,14.45,2.31,2.88,2.73,5.26,18.2,-7.87,-7.02,-4.44,-15.13,-7.09,17.8,0.25,-19.04,-0.99,18.2,12.22,-6.4,-13.26
-5.2,-0.21,10.71,4.5,5.65,0.63,6.13,18.11,-14.72,-5.61,-10.2,-15.96,-6.43,14.99,-1.93,-16.21,-1.64,21.97,9.42,-4.24,-10.09
-2.84,2.85,0.75,4.7,7.94,-0.46,5.11,12.3,-21.17,-2.63,-12.38,-14.7,-2.61,14.72,-2.72,-10.51,-0.71,26.83,6.21,-5.81,-5.23
0.56,4.95,-10.84,3.54,9.92,-0.37,3.2,2.87,-25.98,-0.29,-12.24,-12.97,2.39,16.32,-2.05,-4.54,0.62,31.0,4.48,-8.15,-2.85
5.39,5.5,-19.13,1.94,11.21,-0.04,0.22,-6.88,-26.26,0.85,-12.14,-12.16,7.0,19.38,-0.52,-1.5,2.68,32.41,4.62,-8.94,-4.13
11.06,4.36,-21.28,0.21,11.85,-0.27,-3.38,-12.53,-20.77,0.05,-11.1,-13.47,9.31,22.32,1.05,-3.39,5.06,30.31,5.6,-7.75,-7.82
15.25,3.34,-15.93,-1.48,13.47,0.26,-4.85,-13.04,-12.62,-3.49,-9.25,-17.6,7.72,23.22,2.89,-9.96,5.98,25.79,8.49,-5.9,-12.77
16.82,3.47,-6.21,-2.04,14.84,0.3,-4.69,-8.52,-4.38,-7.74,-8.57,-22.15,3.42,22.37,4.49,-18.3,5.66,20.63,12.13,-5.05,-16.9
15.86,4.64,3.74,-1.47,15.4,0.11,-3.21,-0.35,1.21,-12.0,-8.13,-25.91,-2.68,19.74,5.48,-26.01,4.33,16.78,15.27,-4.15,-18.89
12.3,7.88,11.22,-0.01,16.38,1.0,0.17,7.84,0.47,-16.13,-5.13,-28.88,-9.6,15.13,5.76,-31.29,1.55,15.89,17.63,-3.37,-18.87
6.95,11.67,13.41,1.77,17.61,3.1,4.96,12.08,-6.43,-18.51,-2.34,-29.7,-14.57,10.29,6.03,-32.01,-1.82,18.21,19.65,-4.11,-16.16
2.75,14.43,8.62,3.16,18.25,5.09,7.91,11.06,-15.22,-17.14,-3.71,-27.38,-14.91,7.86,6.13,-28.13,-3.15,22.99,19.49,-7.1,-10.9
1.57,14.88,0.42,3.4,19.43,8.03,9.22,5.35,-22.67,-13.48,-11.74,-23.95,-11.09,8.44,6.61,-21.89,-1.83,29.03,18.1,-11.38,-6.21
3.31,16.03,-7.38,2.64,20.13,11.64,9.43,-3.49,-27.67,-10.07,-22.48,-21.07,-5.87,10.92,7.47,-16.15,0.68,33.95,17.16,-14.41,-4.36
7.34,15.97,-13.15,1.17,19.9,14.35,7.81,-12.49,-28.63,-8.32,-29.46,-19.17,-1.33,14.42,8.58,-12.68,3.84,35.48,17.17,-14.94,-5.56
11.92,13.76,-14.88,-0.34,18.83,15.54,5.09,-16.67,-25.05,-9.0,-31.62,-18.93,1.1,17.71,9.81,-12.46,6.8,33.31,17.59,-13.04,-9.1
16.15,10.81,-10.09,-1.38,19.57,16.93,4.12,-14.99,-19.22,-12.94,-31.32,-21.6,0.28,18.93,11.02,-16.48,8.09,28.72,19.81,-10.57,-15.58
18.27,8.84,-0.59,-1.06,21.14,17.08,4.15,-8.18,-12.67,-18.08,-29.83,-25.89,-2.3,18.61,11.27,-23.2,8.84,23.52,22.21,-9.71,-22.3
17.41,7.01,10.29,0.32,22.71,16.87,5.45,2.54,-7.85,-22.93,-28.47,-30.41,-5.18,17.2,10.65,-29.79,9.32,20.0,23.88,-11.99,-27.01
13.27,6.89,18.94,2.65,24.65,17.7,8.83,12.89,-7.78,-26.82,-28.7,-34.05,-7.09,14.84,9.12,-34.0,9.12,20.0,24.8,-16.54,-28.68
7.13,7.9,22.36,5.67,26.57,19.12,13.17,18.53,-13.26,-28.56,-29.37,-35.91,-6.37,12.44,6.89,-34.64,8.43,23.38,24.88,-20.71,-27.45
1.85,8.66,18.05,8.76,26.74,19.34,15.19,18.63,-20.85,-27.7,-28.13,-34.92,-1.68,11.73,3.82,-31.02,8.97,28.61,22.2,-24.12,-23.91
-0.52,8.3,8.96,10.73,25.86,19.85,14.87,13.3,-28.66,-25.32,-25.8,-32.29,5.23,12.69,1.13,-24.88,10.37,33.99,18.1,-25.68,-20.08
-0.09,7.68,-0.89,11.18,24.25,21.15,13.1,3.78,-34.41,-22.54,-23.37,-29.58,12.31,14.82,-0.45,-19.14,11.9,37.66,14.69,-24.23,-17.61
2.63,5.69,-8.77,10.4,22.69,21.88,9.44,-6.64,-34.86,-20.13,-21.18,-27.77,18.35,17.91,-0.88,-15.76,14.19,37.74,12.41,-19.43,-17.62
6.59,2.6,-11.84,8.7,22.0,21.64,4.35,-12.84,-29.57,-19.45,-18.81,-26.68,21.45,20.7,-0.58,-15.14,16.86,34.03,10.68,-14.69,-19.67
9.74,0.03,-7.85,7.33,23.85,22.04,1.08,-11.53,-22.32,-22.1,-16.97,-27.29,20.13,21.4,0.63,-17.32,17.57,28.04,11.17,-13.52,-23.93
10.25,-0.86,0.37,6.89,25.8,21.41,-1.46,-3.55,-15.04,-26.3,-14.15,-28.88,16.03,20.3,1.47,-22.01,16.79,21.6,11.87,-12.87,-27.6
8.69,-0.7,9.51,7.18,26.34,20.21,-3.07,9.17,-9.95,-30.59,-10.12,-30.62,10.62,17.73,1.22,-27.17,15.21,16.81,11.47,-12.96,-28.91
5.5,1.56,16.99,8.08,26.62,19.71,-2.62,21.91,-9.65,-33.93,-7.52,-31.78,4.82,13.79,-0.06,-30.6,12.94,15.41,10.15,-13.98,-27.16
0.96,4.32,21.05,9.44,26.9,20.14,-1.01,29.49,-14.45,-34.48,-9.29,-31.03,0.62,9.69,-1.64,-30.22,10.54,17.5,8.65,-15.31,-21.66
-3.04,4.62,19.33,10.43,25.78,20.03,-1.37,30.14,-21.15,-30.92,-13.17,-27.96,0.62,7.5,-3.48,-25.77,10.05,21.79,5.41,-14.92,-13.83
-3.99,5.43,12.81,9.27,24.6,19.87,-3.83,24.23,-26.97,-25.2,-16.88,-24.74,4.42,7.41,-4.97,-19.39,11.69,26.46,1.12,-13.35,-7.98
-2.11,7.25,3.34,5.89,24.21,19.9,-7.66,12.96,-29.76,-19.42,-18.47,-22.19,10.1,9.27,-5.45,-13.83,14.41,29.66,-2.47,-10.59,-5.12
2.45,6.84,-7.4,1.21,24.93,19.36,-13.14,0.21,-26.98,-14.3,-17.98,-19.96,16.02,13.27,-4.46,-10.73,18.23,30.19,-4.46,-7.89,-5.35
7.93,3.52,-15.56,-3.26,25.46,17.8,-19.19,-7.47,-18.84,-11.4,-17.47,-18.19,19.79,18.02,-2.34,-11.35,22.23,27.72,-5.19,-4.84,-7.36
11.97,1.07,-16.71,-7.41,26.12,16.28,-22.98,-8.89,-9.08,-12.34,-17.37,-18.07,19.72,20.97,0.52,-15.9,24.37,23.16,-3.34,-1.68,-10.48
12.52,-0.09,-11.68,-10.83,26.41,13.48,-25.55,-7.09,0.8,-14.73,-13.23,-19.1,17.53,22.22,2.81,-22.73,25.39,18.2,-0.86,-0.72,-12.89
9.98,-0.53,-2.72,-13.02,26.26,10.11,-26.96,-2.81,8.82,-17.07,-6.07,-21.06,14.59,21.96,4.21,-29.53,25.49,14.84,0.73,-1.87,-15.56
5.68,0.64,6.59,-13.77,26.52,7.7,-26.06,1.83,11.76,-18.31,0.2,-23.56,11.87,20.12,4.82,-34.64,24.5,14.72,1.39,-5.9,-16.43
1.44,3.59,11.62,-13.21,26.72,6.38,-23.48,3.05,9.28,-17.19,2.12,-25.84,11.22,18.3,4.99,-37.27,23.09,18.19,1.7,-10.47,-14.44
-0.17,7.59,9.87,-12.65,24.4,4.49,-22.58,-1.08,4.48,-12.92,-1.88,-25.93,14.48,18.62,4.58,-36.3,23.3,23.97,0.17,-13.78,-8.87
2.07,9.87,3.76,-13.44,22.06,2.71,-23.24,-9.77,-1.0,-7.61,-7.9,-24.03,19.96,20.88,4.5,-31.68,24.72,30.16,-2.36,-17.53,-2.22
6.49,9.14,-3.27,-15.12,21.26,1.43,-24.55,-20.83,-6.14,-3.61,-10.89,-21.56,25.55,24.44,5.31,-25.43,26.16,34.73,-3.98,-20.1,1.1
10.8,6.53,-9.34,-17.36,20.61,-0.75,-27.17,-30.71,-7.84,-1.64,-8.93,-19.05,29.82,28.81,6.71,-20.65,27.52,35.54,-4.31,-19.47,1.18
14.6,3.84,-12.57,-19.38,19.65,-4.09,-30.68,-34.36,-4.14,-1.98,-3.84,-17.47,31.5,32.82,8.08,-19.95,28.61,32.7,-4.18,-16.08,-2.66
16.73,0.45,-10.95,-20.14,20.08,-7.01,-32.36,-30.32,2.41,-4.84,-0.24,-17.94,29.41,34.66,9.4,-23.72,27.89,27.9,-2.11,-12.12,-6.95
15.98,-0.65,-5.98,-18.67,20.07,-10.72,-32.75,-20.19,8.57,-9.59,0.84,-18.35,24.38,34.24,9.97,-29.27,25.48,22.5,0.47,-9.2,-6.91
13.4,1.38,0.46,-15.27,20.1,-14.07,-31.58,-6.78,12.68,-14.39,-0.36,-19.02,18.35,32.27,9.58,-34.38,22.45,18.89,2.78,-6.23,-10.03
8.51,4.45,6.14,-10.59,21.04,-15.99,-28.2,5.93,11.75,-18.04,-3.43,-20.39,12.76,28.74,7.99,-38.34,18.6,18.78,4.49,-3.05,-10.93
3.19,8.77,7.62,-5.62,22.77,-16.27,-23.28,13.51,5.69,-19.57,-7.29,-21.58,9.87,24.99,6.06,-39.27,14.75,22.2,5.88,-1.34,-10.72
-0.27,14.04,3.24,-2.54,22.66,-16.79,-20.52,12.88,-2.18,-17.75,-10.2,-20.42,10.93,22.75,3.81,-36.08,12.78,27.63,5.04,-1.41,-7.4
-0.58,18.08,-4.05,-2.25,21.46,-16.42,-19.7,5.57,-9.27,-14.24,-11.83,-18.12,14.8,22.06,2.21,-30.0,12.5,33.31,3.01,-3.01,-3.48
1.01,17.58,-11.5,-3.33,18.74,-14.97,-19.75,-4.38,-14.17,-11.03,-11.05,-15.7,19.45,22.64,1.71,-22.98,12.66,37.06,1.46,-2.84,-0.64
3.88,14.87,-16.4,-4.94,14.77,-13.83,-21.21,-13.51,-14.79,-8.97,-7.97,-14.23,23.56,24.41,1.79,-17.79,13.0,37.03,0.71,0.28,-0.57
6.63,11.82,-16.39,-6.76,10.93,-12.92,-23.52,-17.9,-11.66,-9.09,-4.31,-14.42,25.67,26.42,2.16,-15.74,13.13,33.43,0.59,5.56,-3.41
7.86,9.74,-9.07,-8.01,9.56,-10.77,-23.47,-16.1,-7.53,-12.39,-2.2,-17.19,24.38,26.62,3.09,-17.15,11.55,27.81,2.79,9.78,-9.02
7.53,9.0,1.98,-7.85,9.21,-9.25,-22.16,-8.79,-3.19,-17.01,-1.04,-20.6,20.94,25.25,3.4,-20.6,9.07,21.75,5.4,11.63,-14.44
4.95,9.33,13.63,-6.24,9.7,-7.99,-19.72,2.06,0.62,-21.37,-1.16,-24.37,16.53,22.43,2.73,-24.43,6.17,17.25,6.92,11.24,-17.93
0.72,10.36,23.54,-3.44,12.09,-5.82,-15.25,12.54,0.12,-24.29,-2.77,-28.28,11.99,18.23,1.0,-27.77,2.53,16.33,7.6,9.26,-18.4
-4.84,13.48,27.08,-0.58,13.58,-3.27,-10.01,18.34,-5.7,-24.65,-3.19,-30.53,9.16,13.65,-1.22,-28.37,-1.51,18.6,7.73,8.22,-15.66
-9.29,16.7,21.95,0.83,12.4,-1.87,-7.54,17.15,-13.12,-21.66,-0.44,-29.16,9.83,10.86,-3.62,-24.65,-3.77,22.76,5.83,6.64,-9.48
-10.75,17.5,11.83,0.44,10.5,-0.41,-7.32,11.05,-19.48,-17.13,1.89,-25.73,12.85,10.19,-5.18,-17.52,-3.88,27.14,2.84,3.97,-2.5
-9.88,14.93,1.34,-0.06,9.38,1.7,-7.74,3.9,-23.48,-12.72,-0.19,-22.08,16.28,11.29,-5.58,-9.96,-2.46,30.1,0.58,2.04,2.81
-6.88,11.57,-6.49,-0.54,8.75,3.43,-9.62,-2.45,-22.67,-9.26,-5.98,-19.5,19.13,13.77,-5.29,-5.31,0.69,29.96,-0.66,2.71,4.86
-2.65,8.22,-10.12,-1.72,8.26,4.25,-12.7,-5.73,-16.65,-8.02,-11.42,-18.26,19.28,16.16,-4.31,-4.53,4.52,26.47,-1.58,7.19,3.55
1.25,5.84,-7.02,-3.11,8.94,5.29,-14.19,-4.57,-9.42,-10.41,-14.33,-18.79,15.83,16.56,-2.6,-7.95,6.41,20.74,-0.57,12.25,0.05
2.78,4.99,1.06,-2.91,8.76,5.08,-14.54,2.44,-2.83,-14.6,-12.69,-19.51,10.27,15.11,-1.48,-14.17,6.48,14.28,0.88,13.47,-2.66
2.09,4.23,11.99,-0.91,8.43,4.31,-13.38,14.3,0.71,-19.47,-7.54,-20.16,3.82,12.2,-1.34,-20.45,5.07,9.36,1.48,10.16,-4.75
-1.38,4.77,21.65,2.39,8.87,4.42,-10.05,26.08,-1.43,-23.58,-1.1,-20.59,-2.18,8.1,-2.09,-24.63,1.94,7.82,1.29,4.74,-5.0
-5.75,8.31,26.39,5.87,9.79,5.43,-5.82,31.12,-9.29,-25.57,4.82,-20.61,-6.15,4.08,-3.4,-25.57,-2.32,9.47,0.56,0.54,-2.0
-8.51,12.51,24.48,8.81,9.22,6.15,-3.62,28.77,-18.49,-24.22,8.61,-18.86,-6.45,2.09,-4.89,-22.09,-5.09,13.16,-2.27,-1.9,2.57
-9.25,14.18,18.23,10.59,8.19,8.13,-2.86,21.97,-26.19,-20.12,6.54,-16.07,-4.11,2.27,-5.51,-15.32,-6.07,17.47,-5.75,-2.87,6.69
-8.22,15.38,10.18,10.83,7.69,11.32,-3.03,12.43,-30.8,-15.54,0.25,-13.63,-0.52,4.05,-5.29,-8.88,-5.8,20.65,-8.15,-1.13,8.35
-5.68,14.4,2.66,9.74,6.81,14.0,-4.83,3.18,-30.54,-11.96,-3.28,-11.85,2.92,6.98,-4.28,-4.77,-4.56,20.8,-9.12,1.88,7.72
-3.24,11.65,-1.3,7.6,5.35,15.71,-7.72,-1.49,-25.03,-10.26,-2.88,-10.9,5.01,10.12,-2.76,-3.97,-2.88,18.21,-9.1,4.3,3.93
-2.17,7.97,1.73,6.39,4.72,17.62,-8.51,1.09,-18.17,-12.54,-3.62,-12.28,3.93,11.26,-1.13,-7.17,-2.57,13.87,-6.79,9.23,-2.61
-2.66,5.51,8.27,6.77,3.56,17.72,-8.22,9.71,-11.35,-16.26,-4.99,-14.67,0.73,10.5,-0.5,-12.71,-2.95,9.18,-4.08,13.32,-6.74
-4.05,4.11,15.99,8.23,2.2,16.79,-7.18,21.38,-5.98,-19.51,-5.32,-16.64,-3.27,8.11,-0.77,-17.68,-3.42,6.16,-2.38,11.68,-8.5
-7.73,4.82,23.26,10.6,0.51,16.27,-4.44,32.03,-5.68,-21.95,-4.47,-17.66,-6.78,4.21,-1.57,-20.06,-4.85,6.12,-1.71,6.91,-8.1
-12.61,7.04,26.79,13.14,-0.4,16.31,-1.07,36.56,-11.42,-22.65,-5.14,-16.85,-8.33,0.32,-2.38,-18.54,-6.71,9.16,-1.75,2.21,-4.16
-15.86,8.03,23.3,14.09,-1.53,15.32,-0.53,32.94,-19.51,-19.96,-7.5,-13.04,-6.52,-1.41,-3.2,-12.77,-6.65,14.04,-4.14,-1.06,5.47
-15.4,8.85,14.78,13.19,-1.39,14.9,-1.99,24.21,-26.82,-15.9,-10.43,-9.11,-1.71,-0.65,-3.12,-4.83,-4.32,19.5,-7.32,-3.62,10.68
