Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-11.8,-6.55,5.33,12.61,-12.01,-6.04,11.81,6.7,-19.87,-23.9,16.85,26.06,-16.84,-3.73,23.7,15.39,-25.67,-15.82,22.84,-1.31,2.39
-10.72,-5.18,1.76,10.93,-12.4,-7.87,11.19,4.58,-23.38,-21.78,17.73,29.45,-15.13,-3.4,21.52,16.15,-25.88,-14.03,21.47,-1.38,6.57
-8.98,-4.23,-3.03,7.21,-14.52,-10.8,7.07,4.07,-23.24,-18.2,20.49,32.85,-13.05,-1.93,18.93,18.82,-24.76,-12.1,16.82,-1.54,10.29
-6.72,-3.92,-5.29,2.6,-15.72,-12.78,2.28,4.64,-20.66,-15.18,23.54,33.83,-12.03,-0.14,16.87,20.79,-23.55,-10.41,11.81,-2.31,12.4
-4.62,-4.47,-5.03,-1.43,-15.32,-13.5,-1.53,5.44,-16.53,-13.09,24.77,32.48,-12.1,1.88,15.77,20.41,-22.23,-9.6,8.62,-3.03,12.98
-2.9,-5.47,-3.35,-4.13,-14.27,-13.05,-3.96,6.67,-10.94,-11.57,21.59,30.72,-13.6,3.93,15.58,18.15,-20.61,-10.03,7.55,-3.05,12.61
-2.3,-6.38,-0.01,-5.17,-11.48,-9.83,-2.7,8.03,-6.81,-11.88,15.81,28.2,-17.15,4.51,16.57,14.19,-20.61,-11.03,9.94,-2.6,10.54
-3.74,-6.71,4.87,-3.89,-8.55,-6.19,1.05,8.46,-5.31,-13.43,12.16,25.58,-21.21,3.76,17.78,9.01,-22.3,-12.36,14.59,-2.18,8.57
-6.04,-6.03,9.45,-1.58,-6.79,-3.67,4.52,7.84,-5.12,-14.87,12.15,23.47,-23.93,2.8,18.48,4.35,-23.84,-13.36,18.76,-1.76,5.17
-8.52,-4.15,12.3,1.19,-6.27,-1.57,7.4,7.19,-6.46,-15.96,13.94,21.54,-25.39,1.57,18.44,1.28,-25.27,-13.26,21.58,-1.12,1.69
-10.9,-1.64,13.24,4.18,-6.21,0.44,9.79,6.89,-9.48,-16.31,14.98,19.65,-25.59,0.14,17.62,0.21,-26.72,-11.66,23.07,-0.23,-1.22
-11.99,0.75,10.98,6.35,-7.65,0.81,8.68,6.7,-10.9,-14.87,15.34,19.33,-23.52,-0.07,15.64,1.3,-26.34,-9.27,21.17,0.27,-2.39
-10.27,2.8,6.13,5.74,-10.04,0.37,3.65,5.34,-9.18,-12.02,15.21,20.33,-19.76,1.34,12.74,3.11,-23.88,-6.45,16.19,-0.09,-0.96
-6.7,4.76,1.56,2.72,-11.86,0.56,-2.68,2.65,-6.12,-9.55,15.37,21.28,-15.9,3.48,10.04,4.45,-20.93,-3.57,10.77,-1.11,1.21
-2.42,5.58,-0.99,-1.34,-13.08,1.29,-8.75,-0.98,-3.25,-8.59,16.0,21.66,-12.76,5.86,8.19,5.23,-18.32,-1.3,6.95,-1.98,3.28
1.96,5.26,-0.17,-5.24,-14.47,2.08,-14.0,-4.12,-0.01,-8.7,16.65,20.42,-10.41,8.4,7.14,4.45,-15.85,-0.35,4.79,-2.3,4.76
5.48,4.66,4.41,-8.33,-13.64,4.97,-15.38,-6.96,1.99,-10.25,15.03,16.18,-9.91,9.93,7.36,0.92,-14.52,0.01,6.29,-2.07,3.97
7.36,4.54,10.13,-9.68,-10.44,8.07,-13.96,-10.93,2.21,-11.83,11.45,11.25,-10.3,10.66,8.17,-4.31,-13.69,0.32,10.58,-1.45,1.78
7.64,5.2,14.78,-9.6,-6.57,9.97,-12.2,-14.68,1.44,-12.61,9.64,7.1,-10.59,11.08,8.27,-9.15,-12.74,1.1,14.65,-0.99,-1.85
6.2,6.55,17.86,-8.46,-2.7,11.27,-10.17,-16.86,-0.78,-12.8,10.96,3.99,-11.08,10.83,7.35,-12.34,-12.27,2.84,17.37,-1.58,-6.42
3.0,7.94,18.87,-7.09,0.48,12.28,-7.99,-18.36,-4.48,-12.33,12.4,2.7,-11.21,10.08,5.64,-12.5,-12.42,5.83,18.84,-2.81,-9.02
-0.02,9.33,16.69,-6.64,0.53,11.2,-8.8,-20.12,-6.08,-9.37,11.21,4.28,-9.38,10.03,2.57,-9.55,-11.35,9.18,17.18,-3.53,-7.33
-1.33,10.3,11.87,-7.92,-1.54,9.02,-12.51,-20.82,-4.67,-5.14,8.46,7.68,-6.35,10.57,-1.27,-3.94,-9.6,12.09,12.48,-4.27,-3.13
-1.68,9.95,6.53,-9.99,-3.99,6.98,-16.71,-19.81,-2.41,-1.74,6.48,11.69,-3.81,10.49,-4.66,2.71,-8.66,13.72,6.94,-5.62,3.56
-0.98,8.58,3.2,-11.65,-5.64,5.58,-19.7,-17.64,0.24,0.24,6.0,14.97,-2.04,9.81,-6.53,8.04,-7.99,13.76,2.8,-6.73,5.64
0.72,7.09,2.84,-12.76,-6.04,4.47,-21.72,-14.69,3.48,0.92,6.2,16.63,-1.15,8.76,-7.17,9.97,-7.02,12.04,0.15,-6.23,3.34
2.93,5.92,6.17,-13.35,-3.24,5.51,-20.6,-12.49,5.23,-0.52,3.75,16.21,-2.41,6.25,-6.04,8.73,-7.31,9.5,0.76,-4.45,-0.9
4.94,4.94,10.4,-12.29,1.32,6.71,-17.2,-11.98,5.14,-2.91,-0.06,15.36,-4.78,2.6,-3.84,6.11,-8.38,6.51,3.93,-1.96,-4.91
6.43,3.66,12.74,-9.93,5.07,6.91,-13.57,-11.97,4.25,-4.88,-1.86,15.14,-7.23,-1.18,-1.34,3.78,-9.27,3.85,7.06,-0.15,-7.96
6.82,3.75,12.79,-7.13,6.87,6.26,-10.21,-11.83,2.71,-5.89,-0.32,15.07,-9.75,-4.98,0.91,2.36,-10.13,2.15,9.01,0.06,-9.0
6.37,4.71,10.82,-4.9,7.6,4.78,-7.44,-12.23,-0.34,-5.98,4.83,15.29,-11.73,-8.82,2.53,2.79,-11.3,1.56,9.53,-1.33,-7.08
5.83,5.66,6.94,-3.72,4.61,0.79,-7.95,-12.49,-2.52,-4.11,12.03,17.36,-11.4,-11.22,3.11,6.16,-11.0,1.34,6.9,-3.34,-3.06
5.42,5.83,2.82,-4.88,0.39,-4.24,-11.77,-11.68,-2.7,-1.24,17.63,20.95,-8.62,-11.93,2.97,11.95,-9.68,1.12,1.15,-5.27,1.9
5.21,5.6,-0.95,-7.78,-2.07,-8.2,-16.47,-10.59,-0.85,1.49,19.12,24.11,-4.44,-11.62,3.02,17.58,-8.18,0.99,-5.28,-6.66,6.24
5.63,4.95,-4.39,-11.08,-1.51,-10.91,-21.1,-11.02,2.79,3.78,17.79,25.74,-0.14,-10.51,3.6,20.59,-6.53,0.57,-10.34,-6.64,9.2
6.36,3.69,-6.19,-14.1,0.93,-12.9,-25.48,-13.16,7.76,5.4,17.29,25.92,2.98,-8.65,4.62,20.44,-4.63,-0.84,-13.66,-6.02,10.72
6.57,2.09,-3.59,-15.77,5.66,-12.26,-26.52,-15.97,10.67,5.11,18.26,24.44,3.26,-7.45,6.84,17.6,-4.4,-2.58,-13.33,-5.1,7.04
5.56,0.95,0.89,-15.53,10.34,-11.15,-25.2,-19.31,10.68,3.71,20.47,23.06,1.78,-7.24,9.22,13.56,-5.46,-4.78,-10.55,-4.29,3.8
3.76,0.21,4.54,-14.68,13.23,-11.14,-23.63,-21.83,9.27,2.63,24.17,22.7,-0.25,-7.53,10.94,10.17,-6.81,-7.08,-8.03,-3.82,3.61
1.99,0.82,7.46,-13.68,15.24,-11.45,-21.72,-22.59,7.34,2.45,26.55,22.25,-1.98,-8.15,12.1,8.07,-7.99,-8.12,-6.08,-3.09,0.86
0.29,1.97,9.55,-12.42,16.5,-11.83,-19.55,-22.19,4.73,3.34,24.7,21.82,-2.99,-9.15,12.69,7.89,-9.18,-7.52,-4.68,-2.01,-1.74
-1.14,2.94,8.52,-11.22,13.94,-14.46,-20.24,-20.44,3.48,5.72,21.88,22.95,-2.61,-9.34,11.94,10.93,-9.17,-6.33,-6.09,-1.32,0.09
-1.37,3.77,4.85,-11.52,8.6,-17.72,-23.75,-16.9,4.79,8.22,20.29,24.39,-1.58,-8.68,10.39,16.45,-8.14,-5.17,-10.05,-1.56,4.58
-0.41,3.88,0.38,-13.12,3.83,-20.03,-27.71,-13.11,6.83,9.28,20.56,25.51,-1.12,-8.0,9.2,22.89,-7.41,-4.49,-13.94,-2.79,9.52
1.48,2.42,-2.24,-14.94,0.86,-21.14,-30.58,-10.27,8.58,8.82,22.18,25.95,-1.31,-7.41,9.24,28.31,-7.04,-4.68,-15.61,-3.3,10.37
4.25,0.78,-1.53,-16.22,-0.64,-21.35,-32.17,-7.6,10.45,7.52,22.88,25.09,-2.38,-6.93,10.14,30.01,-6.95,-6.18,-15.08,-2.71,8.32
6.86,-0.54,3.63,-16.44,0.81,-18.98,-29.89,-4.93,10.07,4.85,18.71,23.04,-5.49,-7.93,12.1,28.89,-8.64,-8.29,-10.79,-1.65,4.48
7.89,-1.12,9.81,-14.91,3.27,-16.27,-25.08,-3.73,7.04,1.91,13.59,21.51,-9.64,-9.9,14.15,26.71,-11.28,-10.71,-4.19,-0.72,1.69
7.94,-0.65,13.94,-12.3,5.22,-14.15,-19.95,-3.64,2.6,-0.84,10.55,20.56,-13.51,-11.81,15.5,24.45,-13.63,-12.57,2.05,0.14,0.3
6.55,0.79,14.78,-9.2,6.55,-12.21,-14.75,-4.07,-2.88,-3.27,8.31,20.19,-16.46,-13.5,15.74,22.72,-15.62,-12.88,6.83,0.42,2.33
4.08,2.53,11.94,-5.89,7.22,-10.04,-9.97,-5.0,-8.45,-4.4,6.3,20.32,-17.63,-14.74,14.97,22.58,-16.94,-11.09,10.06,0.82,3.75
2.03,4.01,4.63,-3.81,5.29,-10.03,-9.24,-6.53,-10.67,-2.65,5.79,21.83,-15.82,-14.57,12.62,24.16,-16.17,-8.31,9.19,1.07,7.63
1.95,5.28,-3.94,-4.73,2.54,-11.19,-12.22,-7.85,-8.48,0.99,6.07,23.63,-12.28,-13.16,9.1,26.26,-13.65,-5.64,4.55,0.37,12.81
3.69,6.4,-9.29,-7.49,1.29,-11.71,-15.88,-8.31,-3.6,4.25,4.79,24.43,-8.32,-11.12,5.65,27.4,-10.29,-3.38,-0.72,-0.74,13.18
5.97,6.7,-10.32,-10.59,1.58,-11.45,-18.83,-8.42,2.37,6.42,2.51,23.8,-5.06,-9.29,2.74,25.94,-6.6,-2.19,-4.68,-0.87,10.21
7.73,6.45,-7.74,-13.1,2.78,-10.62,-20.97,-7.98,8.39,7.09,2.65,21.99,-3.27,-7.9,0.48,21.59,-3.17,-2.53,-7.13,-0.28,5.37
8.23,6.48,-1.03,-14.66,6.49,-7.24,-19.7,-7.66,11.82,4.99,3.42,17.93,-4.17,-7.97,-0.51,14.56,-1.94,-3.8,-5.99,0.43,0.18
7.35,6.96,7.01,-14.07,11.4,-2.85,-15.53,-8.02,12.13,1.87,2.66,12.37,-6.42,-8.81,-0.6,6.52,-2.21,-4.76,-1.69,1.05,-4.61
6.08,8.41,13.86,-12.65,15.51,1.16,-10.94,-9.03,10.57,-0.57,-0.14,7.18,-8.99,-9.68,-0.71,-0.42,-2.82,-4.57,3.2,0.94,-6.73
4.91,10.53,18.72,-10.99,18.22,5.03,-6.27,-10.54,7.87,-1.54,-3.91,3.24,-11.75,-10.42,-1.23,-5.34,-3.56,-2.58,7.19,0.37,-8.25
3.32,12.35,20.67,-9.48,19.11,8.35,-2.26,-12.4,3.97,-1.28,-7.0,1.07,-13.3,-10.93,-2.12,-7.29,-4.69,1.1,9.73,-0.36,-8.85
2.03,13.35,18.75,-8.93,17.48,8.71,-2.13,-14.27,1.66,0.6,-6.64,1.61,-12.54,-10.09,-3.86,-6.11,-4.74,5.34,8.57,-1.42,-7.51
2.15,12.99,14.26,-10.86,14.51,7.29,-5.94,-15.49,2.18,3.18,-3.57,3.85,-10.1,-7.78,-6.08,-3.04,-3.69,9.39,4.0,-3.55,-3.77
3.76,11.68,8.33,-14.56,11.8,6.07,-11.06,-16.24,4.62,5.38,-0.07,6.04,-7.36,-4.69,-7.78,0.05,-2.01,13.04,-1.4,-6.35,0.73
5.81,9.9,1.94,-18.47,10.25,5.45,-15.99,-16.65,8.43,6.76,3.42,6.85,-5.04,-1.14,-8.72,0.54,0.27,15.52,-5.58,-8.43,4.74
7.3,8.11,-2.85,-21.83,10.96,5.12,-20.39,-16.42,12.96,6.95,8.72,5.91,-3.75,2.74,-8.87,-2.28,2.91,16.37,-8.36,-9.49,5.96
7.61,6.27,-3.41,-23.84,15.89,7.39,-21.01,-16.16,15.32,4.91,14.28,2.23,-4.69,5.93,-7.48,-7.46,3.96,16.83,-7.33,-8.96,-0.44
6.95,4.7,-1.08,-23.25,21.64,10.47,-18.53,-16.36,14.75,1.69,16.2,-1.75,-6.47,8.32,-5.1,-13.13,3.52,17.55,-3.12,-7.72,-9.27
6.03,3.51,1.61,-21.54,25.68,13.23,-15.08,-16.82,12.81,-0.94,12.81,-4.63,-7.78,10.47,-2.85,-17.8,2.41,18.68,1.41,-7.1,-14.03
4.97,3.57,3.97,-18.98,28.25,15.9,-11.13,-16.53,9.43,-2.45,5.39,-6.9,-8.45,11.9,-1.53,-20.98,0.71,20.88,5.15,-7.09,-15.87
3.48,3.94,5.45,-16.1,29.35,18.3,-7.37,-15.84,4.39,-3.19,-2.71,-7.96,-8.62,12.16,-1.12,-21.47,-1.58,24.19,7.73,-7.56,-15.11
2.65,4.16,4.46,-13.84,27.58,18.44,-7.0,-15.37,0.77,-2.08,-6.75,-7.18,-7.17,12.75,-1.95,-19.18,-2.44,27.89,7.14,-7.96,-14.59
2.98,3.72,1.41,-13.64,24.42,17.3,-10.07,-15.18,-0.72,-0.24,-5.29,-5.13,-4.95,13.74,-3.89,-15.69,-2.14,31.1,3.62,-8.81,-12.27
4.15,2.6,-1.44,-14.68,22.11,16.39,-13.74,-14.39,-0.96,0.73,-1.16,-3.49,-2.81,14.29,-5.86,-12.43,-1.42,33.38,-0.15,-10.71,-10.22
6.04,0.56,-3.67,-15.6,21.29,16.13,-16.45,-12.94,0.11,0.4,1.89,-3.29,-1.25,14.41,-6.87,-10.81,-0.18,34.54,-2.27,-12.23,-9.76
8.38,-1.91,-5.36,-15.7,21.27,16.1,-18.02,-10.71,2.33,-1.36,3.36,-4.11,-1.1,14.04,-6.59,-10.92,1.24,34.26,-2.79,-12.45,-10.04
9.77,-4.27,-4.55,-14.88,23.81,17.75,-16.01,-8.07,3.48,-4.68,3.74,-6.33,-3.35,12.37,-4.48,-12.39,0.66,32.99,-0.01,-12.06,-13.68
9.27,-5.91,-1.46,-12.55,26.93,18.77,-11.5,-6.3,2.62,-8.29,3.73,-8.35,-7.05,9.74,-1.36,-13.73,-1.35,30.74,5.07,-10.92,-18.25
7.76,-6.55,2.46,-9.62,28.69,18.27,-6.58,-5.24,0.31,-10.88,2.0,-9.03,-10.72,6.93,1.67,-14.07,-3.5,28.18,9.83,-9.18,-20.77
5.54,-5.68,6.06,-7.42,29.54,17.1,-1.89,-6.27,-2.71,-11.74,-0.28,-8.43,-13.11,4.4,4.07,-14.29,-5.34,26.6,13.3,-7.85,-21.49
2.61,-4.58,7.67,-5.75,29.07,15.49,2.15,-8.98,-6.44,-11.16,0.11,-6.78,-13.56,2.42,5.64,-14.06,-7.2,26.29,15.31,-7.93,-20.15
-0.93,-4.3,5.37,-5.01,25.02,11.65,2.3,-11.93,-8.65,-8.78,3.19,-2.56,-11.18,1.93,5.75,-11.28,-7.94,26.31,13.65,-9.47,-13.12
-3.8,-4.7,-0.02,-6.07,19.29,7.72,-0.79,-13.68,-8.11,-5.27,5.94,3.42,-7.07,3.17,5.04,-5.47,-7.32,26.35,8.93,-11.02,-6.61
-5.46,-4.98,-5.42,-8.66,14.23,5.29,-4.75,-14.29,-5.63,-2.15,7.56,8.64,-2.7,5.18,4.25,0.78,-6.19,26.08,3.67,-12.07,-3.44
-5.45,-5.59,-9.0,-12.29,10.96,4.32,-8.58,-15.58,-2.05,0.18,9.0,12.1,1.3,7.5,3.75,4.7,-4.54,24.99,-0.68,-12.44,-2.74
-4.14,-6.66,-10.53,-15.7,8.99,4.1,-11.7,-16.86,1.98,1.26,10.27,14.22,3.95,9.89,3.39,6.14,-2.59,22.66,-3.7,-12.38,-2.65
-3.34,-8.17,-8.78,-17.66,9.85,6.17,-11.42,-17.15,3.44,-0.26,11.6,13.41,3.76,10.75,3.62,4.49,-2.32,19.53,-3.59,-12.39,-1.47
-4.08,-9.04,-4.21,-16.75,12.6,8.99,-8.44,-16.65,2.04,-3.24,13.7,10.95,2.12,10.36,4.0,1.35,-2.93,16.31,-1.01,-12.19,-3.88
-5.98,-9.29,1.53,-13.57,15.2,11.61,-4.63,-15.59,-1.12,-6.04,15.2,8.71,0.54,9.67,4.03,-1.47,-3.66,13.66,1.92,-11.91,-8.85
-8.79,-8.94,6.77,-9.34,17.56,14.2,-0.59,-14.61,-6.0,-7.91,14.48,7.63,-0.57,8.76,3.56,-3.54,-4.68,12.41,4.16,-12.23,-12.28
-11.87,-8.08,10.0,-5.58,18.82,16.38,2.83,-14.69,-12.13,-8.31,12.7,8.12,-1.02,7.65,2.54,-4.19,-5.99,12.73,5.07,-12.41,-12.39
-13.89,-6.9,9.72,-3.77,16.81,15.81,2.31,-15.77,-16.27,-6.77,12.73,11.0,0.0,7.6,0.67,-2.26,-6.07,13.73,2.57,-12.27,-8.85
-14.13,-5.96,6.46,-4.8,13.14,13.98,-1.8,-16.61,-16.87,-4.36,14.19,14.84,1.94,8.85,-1.24,2.0,-5.28,14.76,-2.7,-12.55,-3.76
-13.14,-6.09,1.45,-7.46,9.63,12.24,-6.76,-16.13,-15.21,-2.47,15.94,19.02,3.42,10.51,-2.16,7.82,-5.08,15.35,-7.94,-12.68,-0.25
-11.14,-7.14,-3.73,-10.56,6.75,10.86,-11.06,-15.37,-12.35,-1.48,17.14,22.89,3.12,12.39,-1.67,13.44,-5.16,14.99,-11.62,-12.34,1.89
-8.27,-8.75,-6.68,-13.39,5.05,9.47,-14.65,-15.1,-8.58,-1.52,17.92,25.35,1.18,14.25,-0.58,16.05,-5.33,13.06,-13.78,-11.79,5.71
-6.43,-9.91,-4.8,-14.74,5.7,10.06,-14.36,-14.82,-5.9,-2.86,18.22,24.79,-2.5,14.95,1.76,15.66,-6.95,10.51,-12.2,-11.12,4.57
-7.17,-10.16,-0.01,-13.57,6.47,11.05,-11.23,-15.45,-5.22,-4.5,17.41,22.84,-6.52,14.95,4.87,14.15,-9.51,7.65,-7.88,-9.84,1.42
-9.48,-9.87,4.86,-10.59,5.87,11.31,-7.54,-16.0,-5.92,-5.67,17.13,21.09,-9.89,14.73,7.72,13.05,-12.22,4.86,-3.64,-8.52,-1.35
-12.4,-9.04,8.68,-6.65,4.14,11.03,-3.88,-15.64,-7.77,-6.03,18.43,19.58,-12.12,14.07,9.75,12.75,-15.1,2.75,-0.64,-8.11,-3.58
-15.56,-8.3,10.96,-2.19,1.32,10.38,-0.47,-14.22,-10.65,-5.78,19.74,18.44,-12.74,13.04,10.62,13.52,-18.01,2.06,1.12,-8.53,-4.61
-18.04,-8.0,9.63,1.37,-3.94,8.19,0.01,-12.16,-11.79,-3.93,21.3,18.84,-10.53,13.01,9.69,15.85,-18.97,2.58,-0.35,-9.56,-2.99
-18.36,-8.27,5.43,1.7,-9.23,6.05,-2.45,-10.13,-9.69,-1.12,21.22,20.3,-6.26,14.19,7.71,19.63,-17.79,3.99,-4.29,-11.36,-0.94
-16.49,-8.55,-0.07,-0.73,-12.24,5.31,-5.81,-9.32,-5.64,0.91,19.04,21.61,-1.79,15.7,5.58,23.16,-15.51,5.76,-8.27,-13.4,1.02
-13.17,-8.81,-4.4,-4.15,-12.93,5.77,-8.9,-10.23,-0.76,1.96,16.17,21.51,1.91,17.3,3.49,24.23,-12.44,7.02,-10.76,-14.51,1.83
-9.09,-8.9,-5.93,-7.0,-11.9,6.82,-11.26,-11.28,4.41,1.84,15.27,19.4,3.74,18.57,1.28,21.48,-9.19,7.22,-11.73,-14.12,0.38
-5.59,-8.91,-3.4,-8.72,-7.86,9.37,-10.25,-13.04,6.9,-0.36,15.94,15.21,2.54,18.25,-0.36,15.76,-7.7,6.88,-9.58,-13.13,-2.05
-3.35,-7.99,0.93,-8.13,-2.83,11.55,-6.71,-14.58,6.63,-3.25,14.98,10.95,0.16,17.05,-1.52,9.03,-6.9,6.29,-5.26,-11.52,-5.63
-1.9,-5.85,4.97,-6.44,1.25,12.82,-2.61,-15.32,4.99,-5.65,9.4,7.85,-1.85,16.08,-2.85,3.12,-5.93,6.07,-0.95,-9.07,-8.23
-1.72,-3.16,7.92,-4.43,3.86,13.98,1.53,-15.64,1.58,-7.62,1.92,6.17,-3.06,15.46,-4.3,-0.75,-5.24,7.16,2.77,-6.89,-9.55
-3.32,-1.69,9.15,-2.28,4.76,15.08,5.36,-15.74,-4.36,-9.78,-4.26,6.51,-3.4,14.94,-5.74,-1.04,-5.42,9.73,5.57,-6.56,-7.37
-6.18,-2.73,7.3,-0.64,2.17,14.13,5.91,-15.22,-9.72,-10.61,-8.02,10.09,-2.03,15.32,-8.09,2.66,-5.11,12.86,5.0,-8.14,1.09
-8.33,-5.36,4.2,-0.56,-1.59,12.44,3.58,-13.49,-11.67,-9.26,-9.42,14.59,0.42,16.29,-10.96,8.44,-3.92,15.79,1.18,-10.2,7.71
-8.93,-8.56,1.82,-1.72,-3.87,11.26,0.51,-11.15,-9.73,-6.48,-8.73,17.35,2.57,16.8,-14.09,13.28,-2.24,17.87,-3.48,-12.45,9.75
-7.49,-11.41,0.15,-3.65,-4.06,10.42,-2.81,-10.37,-4.63,-2.85,-5.27,17.63,4.54,16.68,-17.17,14.62,0.29,18.45,-7.7,-14.45,8.87
-3.68,-12.73,-0.76,-5.66,-2.46,9.83,-6.0,-10.69,2.72,1.11,0.5,15.49,6.15,16.15,-19.74,12.23,3.67,17.08,-11.22,-16.03,3.87
0.35,-13.37,1.04,-6.68,1.75,11.63,-5.45,-11.26,7.89,2.68,3.86,11.2,6.11,14.48,-20.45,7.22,5.42,14.89,-10.96,-16.69,-3.62
2.5,-14.13,4.02,-5.92,6.23,13.66,-2.18,-12.8,10.09,3.15,2.17,7.93,4.8,12.15,-19.68,1.76,5.65,12.75,-7.79,-16.02,-8.13
3.28,-14.54,6.34,-4.55,9.22,14.72,1.46,-14.96,10.61,4.3,-0.75,6.09,3.26,9.7,-18.47,-2.71,5.24,11.05,-4.42,-14.17,-10.52
2.8,-14.25,6.7,-3.46,10.55,14.9,4.6,-16.91,9.39,5.87,-0.91,4.86,1.67,6.88,-17.51,-6.0,4.1,10.24,-2.09,-12.59,-8.83
1.79,-13.42,4.56,-2.63,10.36,14.02,6.67,-18.6,6.93,8.2,2.18,4.28,0.76,3.79,-16.82,-7.2,2.78,10.46,-1.1,-11.48,-5.68
1.41,-12.28,-0.81,-2.07,7.55,10.28,4.84,-18.78,5.8,12.02,8.17,5.53,1.52,1.71,-17.05,-5.66,2.9,10.81,-3.8,-11.04,-1.21
1.98,-11.9,-6.87,-2.43,3.73,5.27,0.0,-15.73,6.92,16.35,15.16,7.77,3.11,0.55,-17.82,-2.24,4.05,10.88,-9.41,-11.39,1.86
2.82,-12.66,-10.96,-3.28,1.04,0.65,-5.26,-10.56,9.1,19.95,20.43,10.32,4.26,-0.53,-18.19,1.95,5.07,10.34,-15.29,-11.54,2.25
4.15,-13.93,-11.34,-4.9,0.31,-3.42,-10.31,-6.53,11.79,22.22,22.64,12.8,5.14,-1.83,-17.87,5.42,6.12,8.62,-19.81,-10.91,1.48
5.92,-15.52,-8.2,-6.74,1.0,-6.56,-14.58,-3.74,14.94,23.17,22.17,14.07,5.24,-3.25,-16.73,7.05,7.5,5.7,-22.5,-9.24,0.25
6.09,-17.1,-2.55,-7.31,3.69,-7.13,-14.72,-0.36,16.0,21.77,19.77,13.24,3.28,-6.15,-14.1,7.04,7.22,2.44,-21.29,-7.11,-2.79
4.55,-18.3,3.25,-5.51,6.77,-7.36,-11.85,3.37,14.53,19.33,17.71,11.62,0.27,-9.8,-10.86,5.54,5.86,-0.91,-17.45,-5.04,-5.83
2.78,-18.47,7.91,-2.49,8.9,-8.19,-8.5,6.2,12.33,17.84,15.15,10.36,-2.24,-13.0,-8.07,2.3,4.74,-3.9,-13.52,-2.9,-7.31
1.34,-17.31,9.89,0.96,9.83,-9.05,-4.99,8.05,9.87,17.57,11.05,9.97,-3.92,-15.48,-6.24,-0.92,3.63,-5.39,-10.29,-1.6,-7.13
0.36,-15.69,7.81,4.29,9.88,-10.06,-1.92,8.55,7.66,18.67,6.75,9.66,-4.04,-16.84,-5.45,-2.9,2.58,-4.88,-8.04,-1.59,-5.08
0.03,-14.68,2.36,6.57,7.22,-13.04,-2.47,8.06,7.46,21.47,5.47,9.97,-1.96,-16.18,-6.5,-2.35,2.93,-3.27,-9.26,-2.14,0.15
1.24,-14.18,-4.12,6.78,3.59,-16.23,-6.17,8.28,9.71,24.68,7.84,9.63,1.15,-13.78,-8.56,-0.58,4.33,-1.24,-13.22,-3.27,4.15
3.71,-14.42,-9.76,5.57,1.2,-18.06,-10.44,9.77,13.42,26.94,9.71,8.2,3.92,-10.81,-10.51,0.9,5.98,0.6,-17.28,-4.74,6.27
6.6,-15.91,-13.67,3.43,0.18,-18.48,-13.94,10.87,17.65,27.84,8.09,6.8,5.84,-7.41,-11.64,2.26,7.6,1.74,-19.91,-4.38,6.66
8.6,-17.97,-14.95,1.18,0.12,-17.86,-16.48,11.24,21.92,26.89,5.1,6.18,6.19,-3.92,-11.75,3.18,8.96,2.0,-20.74,-2.81,5.15
8.67,-19.87,-12.66,-0.29,2.88,-14.2,-15.01,11.21,23.84,23.23,0.75,5.28,4.43,-1.28,-10.01,2.91,8.31,2.3,-17.49,-2.89,0.22
6.71,-20.9,-8.95,-0.51,6.39,-9.8,-11.13,9.76,23.45,19.06,-2.35,4.51,1.92,0.71,-7.66,1.42,6.76,2.64,-11.82,-4.33,-5.46
3.98,-21.09,-5.99,-0.5,8.92,-5.93,-7.38,6.4,21.83,16.15,-2.19,3.91,-0.39,2.35,-6.0,-1.04,5.19,3.2,-6.83,-5.77,-8.36
1.4,-19.62,-3.89,-0.62,10.37,-2.24,-4.25,-0.02,19.06,14.56,0.46,3.34,-2.01,3.57,-5.53,-3.91,3.49,4.69,-3.44,-6.81,-8.16
-0.51,-17.25,-3.16,-0.4,10.65,1.15,-2.0,-8.89,15.32,14.68,4.45,3.47,-2.64,4.23,-6.04,-5.67,1.36,7.45,-1.8,-7.42,-6.64
-1.21,-15.41,-5.42,0.2,8.12,2.18,-3.24,-17.87,13.56,17.34,10.55,5.67,-1.37,5.36,-8.2,-5.42,0.69,10.63,-3.81,-8.63,-3.4
-0.5,-14.97,-9.75,-0.21,4.29,2.28,-7.38,-24.15,14.34,20.82,17.7,8.44,0.88,6.94,-11.17,-4.11,1.16,13.62,-8.68,-11.47,2.04
1.05,-15.91,-13.76,-1.67,1.65,2.89,-11.91,-27.07,16.59,23.73,23.89,10.19,2.87,8.66,-13.71,-3.07,2.09,16.22,-13.56,-14.57,5.46
2.47,-18.62,-16.48,-4.0,0.22,3.8,-15.85,-27.62,18.99,25.3,27.47,11.45,3.89,10.21,-15.33,-2.42,2.84,17.64,-16.72,-16.9,9.69
4.1,-21.28,-17.48,-6.84,-0.12,5.08,-18.58,-25.79,21.47,25.63,28.82,11.75,4.07,11.71,-15.52,-2.47,3.48,17.52,-17.81,-17.76,9.95
